,series,right,title,cover,metadata
0,X-Men,(September 2010),X-Men: Hellbound #3,./covers/X-Men: Hellbound #3.jpg,"{'pencils': 'Marko Djurdjevic (Painted)', 'inks': 'Marko Djurdjevic (Painted)', 'colors': 'Marko Djurdjevic (Painted)', 'letters': 'Typeset', 'genre': 'superhero', 'characters': ""Magik [Illyana Rasputin]; N'astirh""}"
0,X-Men,([January] 2006),X-Men: The 198 Files,./covers/X-Men: The 198 Files.jpg,{}
0,New X-Men,(October 2007),New X-Men #41,./covers/New X-Men #41.jpg,"{'pencils': 'Skottie Young', 'inks': 'Tim Townsend', 'colors': 'Skottie Young', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Magik [Illyana Rasputin]'}"
0,New X-Men,(April 2007),New X-Men #35,./covers/New X-Men #35.jpg,"{'pencils': 'Paco Medina', 'inks': 'Juan Vlasco', 'colors': 'Marte Gracia', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'X-23; Hellion [Julian Keller]'}"
0,X-Men,(June 2003),X-Men: Ronin #3,./covers/X-Men: Ronin #3.jpg,"{'pencils': 'Tommy Ohtsuka', 'inks': 'Tommy Ohtsuka', 'colors': 'Guru eFX', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Cyclops; Jean Grey; Storm; Wolverine'}"
0,X-Men,(March 2009),X-Men: Kingbreaker #2,./covers/X-Men: Kingbreaker #2.jpg,"{'pencils': 'Brandon Peterson (signed)', 'inks': 'Brandon Peterson (signed)', 'colors': '?', 'letters': '?', 'genre': 'superhero; science fiction', 'characters': ""Starjammers [Korvus Rook'Shir; Lilandra Neremani; Marvel Girl [Rachel Grey]]"", 'reprints': 'in  Road to War of Kings (Marvel, 2009 series)  (2009)'}"
0,X-Men,(June 2012),Astonishing X-Men #49,./covers/Astonishing X-Men #49.jpg,"{'pencils': 'Dustin Weaver', 'inks': 'Dustin Weaver', 'colors': 'Rachelle Rosenberg', 'genre': 'superhero', 'characters': 'Northstar; Iceman; Chimera'}"
0,X-Men,(June 2013),Uncanny X-Men #5,./covers/Uncanny X-Men #5.jpg,"{'pencils': 'Frazer Irving', 'inks': 'Frazer Irving', 'colors': 'Frazer Irving', 'genre': 'superhero'}"
0,Power Pack,(2010),X-Men: Inferno Crossovers,nan,"{'genre': 'superhero', 'characters': 'Lizard'}"
0,X-Men,(September 2011),Astonishing X-Men #40,./covers/Astonishing X-Men #40.jpg,"{'pencils': 'Salvador Larroca', 'inks': 'Salvador Larroca', 'colors': ""Frank D'Armata"", 'genre': 'superhero', 'reprints': 'in  X-Men (Panini France, 2012 series) #10 (avril 2013)'}"
0,X-Men,(September 2011),X-Men: Schism #1,./covers/X-Men: Schism #1.jpg,"{'pencils': 'Carlos Pacheco', 'inks': 'Cam Smith', 'colors': ""Frank D'Armata""}"
0,nan,([March] 2012),Essential X-Men #10,nan,{}
0,X-Men,(September 2012),Astonishing X-Men #52,./covers/Astonishing X-Men #52.jpg,"{'pencils': 'Dustin Weaver', 'inks': 'Dustin Weaver', 'colors': 'Rachelle Rosenberg', 'genre': 'superhero', 'characters': 'Karma', 'keywords': 'bionics'}"
0,Legion,(May 2013),X-Men Legacy #7,./covers/X-Men Legacy #7.jpg,"{'pencils': 'Mike del Mundo (painted)', 'inks': 'Mike del Mundo (painted)', 'colors': 'Mike del Mundo (painted)', 'genre': 'superhero'}"
0,X-Men,(January 2012),Astonishing X-Men #44,./covers/Astonishing X-Men #44.jpg,"{'pencils': 'Mike McKone', 'inks': 'Mike McKone', 'colors': 'Rachelle Rosenberg', 'letters': '?', 'genre': 'superhero', 'characters': 'Cyclops; Storm'}"
0,X-Men,(February 2012),Astonishing X-Men #45,./covers/Astonishing X-Men #45.jpg,"{'pencils': 'Mike McKone', 'inks': 'Mike McKone', 'colors': 'Rachelle Rosenberg', 'letters': '?', 'genre': 'superhero', 'characters': 'Cyclops; Emmeline Frost; Armor; Shadow; Wolverine [General James Howlett]; Kurt'}"
0,Wolverine; X-Men,(March 2013),Wolverine & the X-Men #23,./covers/Wolverine & the X-Men #23.jpg,"{'pencils': 'Nick Bradshaw', 'inks': 'Nick Bradshaw', 'colors': 'Guru eFX', 'genre': 'superhero', 'characters': 'Wolverine', 'keywords': 'lightning; rain'}"
0,X-Men,(January 2013),First X-Men #5,./covers/First X-Men #5.jpg,"{'pencils': 'Neal Adams', 'inks': 'Neal Adams', 'colors': 'Matthew Wilson', 'genre': 'superhero'}"
0,Legion,(January 2013),X-Men Legacy #1,./covers/X-Men Legacy #1.jpg,"{'pencils': 'Mike del Mundo', 'inks': 'Mike del Mundo', 'colors': 'Mike del Mundo'}"
0,nan,(2011),X-Men: Age of X,./covers/X-Men: Age of X.jpg,{}
0,X-Men,(July 2013),Uncanny X-Men #6,./covers/Uncanny X-Men #6.jpg,"{'pencils': 'Frazer Irving', 'inks': 'Frazer Irving', 'colors': 'Frazer Irving'}"
0,Wolverine; X-Men,(December 2012),Wolverine & the X-Men #18,./covers/Wolverine & the X-Men #18.jpg,"{'pencils': 'Ed McGuinness', 'inks': 'Ed McGuinness', 'colors': 'Morry Hollowell', 'genre': 'superhero', 'reprints': 'in  Wolverine (Panini France, 2012 series) #11 (mai 2013)'}"
0,Wolverine; X-Men,(February 2013),Wolverine & the X-Men #22,./covers/Wolverine & the X-Men #22.jpg,"{'pencils': 'Nick Bradshaw', 'inks': 'Nick Bradshaw', 'colors': 'Guru eFX', 'genre': 'superhero'}"
0,nan,(November 2015),X-Men '92 #4,./covers/X-Men '92 #4.jpg,"{'pencils': 'Pepe Larraz; Jim Caralampidis', 'inks': 'Pepe Larraz; Jim Caralampidis', 'colors': 'Matt Milla'}"
0,X-Men,(December 1987),The Uncanny X-Men #224,./covers/The Uncanny X-Men #224.jpg,"{'pencils': 'Marc Silvestri (signed)', 'inks': 'Bob Wiacek (signed)', 'colors': '?', 'genre': 'superhero', 'characters': 'Longshot; Havok', 'reprints': 'in  Gli Incredibili X-Men (Edizioni Star Comics, 1990 series) #29 (Dicembre 1992)  in  X-Men (SatellitFÃ¶rlaget, 1990 series) #1/1991'}"
0,X-Men,(March 1987),The Uncanny X-Men #215,./covers/The Uncanny X-Men #215.jpg,"{'pencils': 'Alan Davis (signed)', 'inks': 'Dan Green (signed)', 'colors': '?', 'letters': 'Rick Parker', 'genre': 'superhero', 'characters': 'Storm; Stonewall; Super Sabre; Crimson Commando', 'reprints': 'in  Gli Incredibili X-Men (Edizioni Star Comics, 1990 series) #24 (Luglio 1992)'}"
0,X-Men,(April 2003),X-Men Unlimited #43,./covers/X-Men Unlimited #43.jpg,"{'pencils': 'Bill Sienkiewicz (Painted)', 'inks': 'Bill Sienkiewicz (Painted)', 'colors': 'Bill Sienkiewicz (Painted)', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'New Mutants [Cannonball; Magik [Illyana Rasputin]; Dani Moonstar; Magma; Sunspot; Warlock; Karma; Wolfsbane [Rahne Sinclair]]', 'reprints': 'in  Pet Avengers Classic (Marvel, 2009 series)  (2009)'}"
0,X-Men,(September 1985),The Uncanny X-Men #197,./covers/The Uncanny X-Men #197.jpg,"{'pencils': 'John Romita, Jr. (signed)', 'inks': 'Dan Green (signed)', 'colors': '?', 'genre': 'superhero', 'characters': 'Dr. Doom; Cyclops; Storm; Wolverine; Colossus; Rogue; Nightcrawler; Kitty Pryde', 'reprints': 'in  X-Men Classic (Marvel, 1990 series) #101 (November 1994)  in  Essential X-Men (Marvel, 1996 series) #5 (2004)  in  X-Men Epic Collection (Marvel, 2014 series) #12 - The Gift (2015)  in  Marvel mutanter (SatellitFÃ¶rlaget, 1989 series) #5/1989'}"
0,X-Men,(December 2004),X-Men Unlimited #5,./covers/X-Men Unlimited #5.jpg,"{'pencils': 'Pat Lee', 'inks': 'Pat Lee', 'colors': '?', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Wolverine'}"
0,X-Men,(December 1995),The Uncanny X-Men #327,./covers/The Uncanny X-Men #327.jpg,"{'pencils': 'Joe Madureira (signed)', 'inks': 'Tim Townsend (signed)', 'colors': '?', 'genre': 'superhero', 'characters': 'Joseph'}"
0,X-Men,(October 1995),X-Men '95 #1,./covers/X-Men '95 #1.jpg,"{'pencils': 'Terry Dodson (signed)', 'inks': 'Mark Farmer (signed)', 'colors': '?', 'letters': '?', 'genre': 'superhero', 'characters': 'Beast; Jean Grey; Faye Livingstone; Genesis; Mr. Sinister; Gauntlet; Hurricane; Lifeforce; Deadbolt; Spyne'}"
0,X-Men,(August 2000),X-Men Universe #9,./covers/X-Men Universe #9.jpg,"{'pencils': 'Dean Kubina', 'inks': 'Dean Kubina', 'colors': 'Dean Kubina', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Gambit'}"
0,Dark X-Men,(January 2010),Dark X-Men #1,./covers/Dark X-Men #1.jpg,"{'pencils': 'Simone Bianchi (signed)', 'inks': 'Simone Bianchi (signed)', 'colors': 'Simone Peruzzi [as SP]', 'genre': 'superhero', 'characters': 'Dark X-Men [Mystique; Dark Beast; Omega; Mimic]', 'reprints': 'in  Dark X-Men (Marvel, 2010 series)  ([May] 2010)'}"
0,X-Men,(October 2009),X-Men Forever #5,./covers/X-Men Forever #5.jpg,"{'pencils': 'Tom Grummett', 'inks': 'Cory Hamscher', 'colors': 'Moose Baumann', 'letters': 'Tom Orzechowski', 'genre': 'superhero', 'characters': ""Cyclops; Jean Grey; 'Ro; Rogue; Gambit; Beast; Nightcrawler; Kitty Pryde; Sabretooth; Lockheed""}"
0,X-Men,(August 2009),X-Men Forever #2,./covers/X-Men Forever #2.jpg,"{'pencils': 'Tom Grummett (signed)', 'inks': 'Cory Hamscher (signed)', 'colors': '?', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Sabretooth; Professor X; Jean Grey; Wolverine; Storm; Rogue'}"
0,Ultimate X-Men,(February 2009),Ultimate X-Men #99,./covers/Ultimate X-Men #99.jpg,"{'pencils': 'Mark Brooks (signed)', 'inks': 'Mark Brooks (signed)', 'colors': '?', 'genre': 'superhero'}"
0,X-Men,(April 2009),X-Men Noir #3,./covers/X-Men Noir #3.jpg,"{'pencils': 'Dennis Calero', 'inks': 'Dennis Calero', 'colors': 'Dennis Calero', 'letters': 'Typeset', 'genre': 'crime', 'characters': 'Logan; Eugene Judd'}"
0,X-Men,(June 2012),Uncanny X-Men #11,./covers/Uncanny X-Men #11.jpg,"{'pencils': 'Greg Land', 'inks': 'Greg Land', 'colors': '? [as Guru eFX]', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Colossus; Red Hulk'}"
0,nan,(August 2015),X-Men '92 #1,./covers/X-Men '92 #1.jpg,{}
0,X-Men,(December 2013),Astonishing X-Men #68,./covers/Astonishing X-Men #68.jpg,"{'pencils': 'Phil Noto (signed)', 'inks': 'Phil Noto (signed)', 'colors': 'Phil Noto (signed)', 'genre': 'superhero', 'characters': 'Wolverine; Warbird; Karma; Cecilia Reyes; Gambit; Iceman; Northstar'}"
0,Wolverine; X-Men,(May 2013),Wolverine & the X-Men #27,./covers/Wolverine & the X-Men #27.jpg,"{'pencils': 'Ramón Pérez', 'inks': 'Ramón Pérez', 'colors': 'Laura Martin', 'genre': 'superhero'}"
0,Wolverine; X-Men,(December 2012),Wolverine & the X-Men #19,./covers/Wolverine & the X-Men #19.jpg,"{'pencils': 'Nick Bradshaw', 'inks': 'Nick Bradshaw', 'colors': 'Guru eFX', 'genre': 'superhero'}"
0,X-Men,(May 2016),X-Men '92 #1,./covers/X-Men '92 #1.jpg,"{'pencils': 'David Nakayama (signed) [as D.NA]', 'inks': 'David Nakayama (signed) [as D.NA]', 'colors': 'David Nakayama (signed) [as D.NA]', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Jubilee; Bishop; Wolverine; Storm; Rogue; Beast; Gambit; Psylocke; Apocalypse; Omega Red; Mystique; Brood; Fabian Cortez; Trevor Fitzroy; Exodus', 'reprints': ""in  X-Men '92 (Marvel, 2016 series) #1 - World Is a Vampire ([October] 2016), #1 - World Is a Vampire ([October] 2016)""}"
0,X-Men,(July 1991),The Uncanny X-Men #278,./covers/The Uncanny X-Men #278.jpg,"{'pencils': 'Paul Smith (signed)', 'inks': 'Paul Smith (signed)', 'colors': '?', 'letters': 'Rick Parker', 'genre': 'superhero', 'characters': 'Rogue; Guido', 'reprints': 'in  X-Men Epic Collection (Marvel, 2014 series) #19 - Mutant Genesis'}"
0,X-Men,(August 2016),Uncanny X-Men #9,./covers/Uncanny X-Men #9.jpg,"{'pencils': 'Greg Land (signed)', 'inks': 'Greg Land (signed)', 'colors': 'Nolan Woodard (signed)', 'genre': 'superhero'}"
0,X-Men,(October 2016),Uncanny X-Men #11,./covers/Uncanny X-Men #11.jpg,"{'pencils': 'Greg Land', 'inks': 'Greg Land', 'colors': 'Nolan Woodard', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Magneto; M; Sabretooth; Psylocke'}"
0,X-Men,(February 2016),Extraordinary X-Men #3,./covers/Extraordinary X-Men #3.jpg,"{'pencils': 'Humberto Ramos (signed)', 'inks': 'Humberto Ramos (signed)', 'colors': 'Edgar Delgado (signed)', 'genre': 'superhero', 'characters': 'Jean Grey; Old Man Logan; Magik; Storm; Colossus; Nightcrawler', 'reprints': 'in  X-Men (Panini Deutschland, 2016 series) #1 - Die Zuflucht (August 2016)'}"
0,nan,([March 12] 2008),X-Men: Die by the Sword,./covers/X-Men: Die by the Sword.jpg,{}
0,Ultimate X-Men,(January 2007),Ultimate X-Men #76,./covers/Ultimate X-Men #76.jpg,"{'pencils': 'Ben Oliver', 'inks': 'Ben Oliver', 'colors': '?', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Wolverine [Logan; James Howlett]; Cable [Logan; James Howlett]'}"
0,X-Men,(April 2010),X-Men: Legacy #233,./covers/X-Men: Legacy #233.jpg,"{'pencils': 'Adi Granov (signed)', 'inks': 'Adi Granov (signed)', 'colors': 'Adi Granov (signed)', 'letters': '?', 'genre': 'superhero', 'characters': 'Proteus [Kevin MacTaggert]'}"
0,X-Men,(February 2010),X-Men: Legacy #231,./covers/X-Men: Legacy #231.jpg,"{'pencils': 'Adi Granov (signed)', 'inks': 'Adi Granov (signed)', 'colors': 'Adi Granov (signed)', 'letters': '?', 'genre': 'superhero', 'characters': 'X-Men; Colossus [Piotr Rasputin]; Cyclops [Scott Summers]; Psylocke [Betsy Braddock]; Wolverine [Logan; James Howlett]'}"
0,X-Men,(February 1988),The Uncanny X-Men #226,./covers/The Uncanny X-Men #226.jpg,"{'pencils': 'Marc Silvestri (signed)', 'inks': 'Dan Green (signed)', 'colors': '?', 'genre': 'superhero', 'characters': 'Adversary; Storm; Wolverine; Colossus; Rogue; Psylocke; Dazzler; Longshot; Havok', 'reprints': 'in  Gli Incredibili X-Men (Edizioni Star Comics, 1990 series) #30 (Gennaio 1993)  in  X-Men: The Fall of the Mutants (Marvel, 2002 series)  ([February] 2002)'}"
0,X-Men,(July 2002),X-Men Unlimited #36,./covers/X-Men Unlimited #36.jpg,"{'pencils': 'Joe Chiodo (Painted)', 'inks': 'Joe Chiodo (Painted)', 'colors': 'Joe Chiodo (Painted)', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Kitty Pryde; Lockheed', 'reprints': 'in  X-Men (Panini Deutschland, 2001 series) #30 (2003)'}"
0,Ultimate X-Men,(August 2002),Ultimate X-Men #19,./covers/Ultimate X-Men #19.jpg,"{'pencils': 'Adam Kubert (signed)', 'colors': 'Richard Isanove (signed)', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Betsy Braddock'}"
0,X-Men,(July 2003),X-Men Unlimited #48,./covers/X-Men Unlimited #48.jpg,"{'pencils': 'Richard Isanove (Painted)', 'inks': 'Richard Isanove (Painted)', 'colors': 'Richard Isanove (Painted)', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Wolverine'}"
0,X-Men,(Early September 1990),The Uncanny X-Men #267,./covers/The Uncanny X-Men #267.jpg,"{'pencils': 'Whilce Portacio (signed)', 'inks': 'Jim Lee (signed); Bob Wiacek (signed)', 'colors': '?', 'letters': 'Tom Orzechowski', 'genre': 'superhero', 'characters': 'Storm; Gambit; Lian Shen; Hounds', 'reprints': 'in  Gli Incredibili X-Men (Edizioni Star Comics, 1990 series) #44 (Marzo 1994)  in  Gambit Classic (Marvel, 2009 series) #1 ([April] 2009)  in  X-Men by Chris Claremont & Jim Lee Omnibus (Marvel, 2011 series) #1 ([October] 2011)'}"
0,X-Men,(May 1990),The Uncanny X-Men #261,./covers/The Uncanny X-Men #261.jpg,"{'pencils': 'Jim Lee (signed)', 'inks': 'Jim Lee (signed)', 'colors': '?', 'letters': 'Tom Orzechowski', 'genre': 'superhero', 'characters': 'Wolverine; Psylocke; Jubilee; Hardcase; Blindside', 'reprints': 'in  X-Men by Chris Claremont & Jim Lee Omnibus (Marvel, 2011 series) #1 ([October] 2011)'}"
0,X-Men,(Mid-December 1989),The Uncanny X-Men #255,./covers/The Uncanny X-Men #255.jpg,"{'pencils': 'Marc Silvestri (signed)', 'inks': 'Dan Green (signed)', 'colors': '?', 'letters': 'Tom Orzechowski', 'genre': 'superhero', 'characters': 'Banshee; Forge; Mystique; Destiny', 'reprints': 'in  Gli Incredibili X-Men (Edizioni Star Comics, 1990 series) #42 (Gennaio 1994)  in  X-Men by Chris Claremont & Jim Lee Omnibus (Marvel, 2011 series) #1 ([October] 2011)'}"
0,X-Men,(February 1989),The Uncanny X-Men #241,./covers/The Uncanny X-Men #241.jpg,"{'pencils': 'Marc Silvestri (signed)', 'inks': 'Dan Green (signed)', 'colors': '?', 'letters': 'Tom Orzechowski (see note)', 'genre': 'superhero', 'characters': ""Goblin Queen [Madelyne Pryor]; N'astirh; Nathan Christopher Summers; John Grey (as a Demon); Elaine Grey (as a Demon)"", 'reprints': 'in  Gli Incredibili X-Men (Edizioni Star Comics, 1990 series) #37 (Agosto 1993)  in  X-Men: Inferno (Marvel, 1996 series)  (1996) [cover]'}"
0,X-Men,(February 2006),X-Men Unlimited #12,./covers/X-Men Unlimited #12.jpg,"{'pencils': 'C.P. Smith', 'inks': 'C.P. Smith', 'colors': 'C.P. Smith', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Wolverine; Jean Grey'}"
0,New X-Men,(August 2004),New X-Men #2,./covers/New X-Men #2.jpg,"{'pencils': 'Randy Green [as RG] (signed)', 'inks': 'Rick Ketcham [as Rick] (signed)', 'colors': '?', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Prodigy [David Alleyne]; Wind Dancer [Sofia Mantega]; Surge [Noriko Ashida]; Wallflower [Laurie Collins]; Elixir [Josh Foley]; Wither [Kevin Ford]', 'reprints': 'in  New X-Men: Academy X (Marvel, 2004 series) #1 - Choosing Sides ([December] 2004)'}"
0,New X-Men,(October 2004),New X-Men #4,./covers/New X-Men #4.jpg,"{'pencils': 'Randy Green [as RG] (signed)', 'inks': 'Rick Ketcham [as Rick] (signed)', 'colors': 'Pete Pantazis [as Pete] (signed)', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Wind Dancer [Sofia Mantega]; Hellion [Julian Keller]; Icarus [Jay Guthrie]', 'reprints': 'in  New X-Men: Academy X (Marvel, 2004 series) #1 - Choosing Sides ([December] 2004)'}"
0,X-Men,(February 1982),The Uncanny X-Men #154,./covers/The Uncanny X-Men #154.jpg,"{'pencils': 'Dave Cockrum (signed)', 'inks': 'Dave Cockrum (signed)', 'colors': '?', 'letters': '?', 'genre': 'superhero', 'characters': 'Cyclops; Storm; Corsair; Sidrian Hunters', 'reprints': 'in  Essential X-Men (Marvel, 1996 series) #3 (July 1998)  in  Marvel Masterworks: The Uncanny X-Men (Marvel, 2003 series) #7 [Regular Edition] ([January] 2011)  in  Marvel Gold. La Imposible Patrulla-X (Panini España, 2011 series) #3 - Vs. Magneto (Noviembre 2012)'}"
0,X-Men,(November 1993),The Uncanny X-Men #306,./covers/The Uncanny X-Men #306.jpg,"{'pencils': 'John Romita, Jr.', 'inks': '?', 'colors': '?', 'genre': 'superhero', 'characters': 'Archangel; Cameron Hodge'}"
0,X-Men Forever,(June 2001),X-Men Forever #6,./covers/X-Men Forever #6.jpg,"{'pencils': 'Kevin Maguire', 'inks': 'Andrew Pepoy', 'colors': 'Paul Mounts', 'genre': 'superhero', 'characters': 'Iceman', 'reprints': 'in  Marvel Exklusiv (Panini Deutschland, 1998 series) #38 (2002)'}"
0,X-Men,(January 2001),X-Men Unlimited #30,./covers/X-Men Unlimited #30.jpg,"{'pencils': 'Michael Golden', 'inks': 'Michael Golden', 'colors': 'Michael Golden', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'X-Men [Wolverine; Colossus; Storm; Nightcrawler]'}"
0,X-Men,(2004),Essential X-Men #5,./covers/Essential X-Men #5.jpg,"{'pencils': 'John Romita Jr. (signed)', 'inks': 'Dan Green (signed)', 'colors': '?', 'genre': 'superhero', 'characters': 'X-Men [Wolverine; Nightcrawler; Rogue; Colossus; Kitty Pryde]; Hellions [Thunderbird [James Proudstar]; Firestar; Empath; Roulette]', 'reprints': 'from  The Uncanny X-Men (Marvel, 1981 series) #193 (May 1985)'}"
0,X-Men,(April 1983),The Uncanny X-Men #168,./covers/The Uncanny X-Men #168.jpg,"{'pencils': 'Paul Smith (signed)', 'inks': 'Paul Smith (signed)', 'colors': '?', 'genre': 'superhero', 'characters': 'Kitty Pryde', 'reprints': 'in  The Uncanny X-Men: From the Ashes... (Marvel, 1990 series)  (1990)  in  Gli Incredibili X-Men (Edizioni Star Comics, 1990 series) #3 (Settembre 1990)  in  Obras Maestras (Planeta DeAgostini, 1991 series) #2 - La Patrulla-X: Desde las Cenizas (Abril 1991)  in  X-Men Classic (Marvel, 1990 series) #72 (June 1992)  in  Essential X-Men (Marvel, 1996 series) #4 (May 2001)  in  Marvel Gold. La Imposible Patrulla-X (Panini España, 2011 series) #4 - Desde las Cenizas (Agosto 2015)'}"
0,X-Men,(May 1982),The Uncanny X-Men #157,./covers/The Uncanny X-Men #157.jpg,"{'pencils': 'Dave Cockrum (signed)', 'inks': 'Bob Wiacek (signed)', 'colors': '?', 'letters': 'Ron Zalme', 'genre': 'superhero', 'characters': ""Phoenix [Kitty Pryde]; Lilandra; Gladiator; Starbolt; Shi'ar"", 'reprints': ""in  X-Men Classic (Marvel, 1990 series) #61 (July 1991)  in  Essential X-Men (Marvel, 1996 series) #3 (July 1998)  in  Marvel Masterworks: The Uncanny X-Men (Marvel, 2003 series) #7 [Regular Edition] ([January] 2011)  in  Marvel Gold. La Imposible Patrulla-X (Panini España, 2011 series) #3 - Vs. Magneto (Noviembre 2012)  in  Spécial Strange (Editions Lug, 1974 series) #43 [Bras de Phénix retouchés/Phenix's arms retouched]which is reprinted  in  Nova (Editions Lug, 1978 series) #99 (5 avril 1986)  in  Les Mystérieux X-Men (Editions Héritage, 1985 series) #63""}"
0,X-Men,(May 2006),X-Men: The 198 #3,./covers/X-Men: The 198 #3.jpg,"{'pencils': 'Juan Doe [as JD] (signed)', 'inks': 'Juan Doe [as JD] (signed)', 'colors': 'Juan Doe [as JD] (signed)', 'genre': 'superhero'}"
0,X-Men,(June 2010),X-Men Forever #22,./covers/X-Men Forever #22.jpg,"{'pencils': 'Tom Grummett', 'inks': 'Terry Austin', 'colors': 'Wil Quintana', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Kitty Pryde; Neo-Sentinels'}"
0,X-Men,(April 2011),The Uncanny X-Men #533,./covers/The Uncanny X-Men #533.jpg,"{'pencils': 'Greg Land (signed)', 'inks': 'Greg Land (signed)', 'colors': 'Justin Ponsor [as J-Po] (signed)', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'X-Men [Angel [Warren Worthington III]; Cyclops [Scott Summers]; Psylocke [Betsy Braddock]; Wolverine [James Howlett; Logan]]; New X-Men [""Angel"" [Penny Newsom]; ""Beast""; ""Iceman""; ""Cyclops""; ""Marvel Girl""]', 'reprints': 'in  Uncanny X-Men: Quarantine (Marvel, 2011 series)  (2011),  (2011)  in  Los IncreÃ\xadbles Hombres X, Uncanny X-Men (Editorial Televisa, 2009 series) #29 (Agosto 1, 2011)'}"
