,series,right,title,cover,metadata
0,Avengers; X-Men,(December 2014),Avengers & X-Men: Axis #1 [Gabrielle Dell'Otto Inversion Variant],./covers/Avengers & X-Men: Axis #1 [Gabrielle Dell'Otto Inversion Variant].jpg,"{'pencils': 'Jim Cheung (signed)', 'inks': 'Jim Cheung (signed)', 'colors': 'Justin Ponsor (signed)', 'genre': 'superhero', 'characters': 'Iron Man; Thor; Storm; Beast; Luke Cage; Scarlet Witch; Vision; Colossus; Rogue; Red Onslaught', 'reprints': 'in  Homem-Aranha: Aranhaverso (Panini Brasil, 2015 series) #1 (Dezembro de 2015) [somente arte]'}"
0,X-Men,(December 2014),Uncanny X-Men #27 [Mike McKone Deadpool Photobomb Variant],./covers/Uncanny X-Men #27 [Mike McKone Deadpool Photobomb Variant].jpg,"{'pencils': 'Mike McKone (signed)', 'inks': 'Mike McKone (signed)', 'colors': 'Mike McKone (signed)', 'letters': '?', 'genre': 'superhero', 'characters': 'Cyclops; Deadpool Iceman; Wolverine; Colossus; Beast; Angel; Professor Charles Xavier; Nightcrawler', 'reprints': 'in  True Believers: Deadpool Variants (Marvel, 2016 series) #1 (March 2016)'}"
0,X-Men,(June 2014),Uncanny X-Men #20 [Adi Granov Variant],nan,"{'pencils': 'Adi Granov (signed) (painted)', 'inks': 'Adi Granov (signed) (painted)', 'colors': 'Adi Granov (signed) (painted)', 'genre': 'superhero', 'characters': 'Cyclops; Magik; Emma Frost'}"
0,X-Men,(February 2016),All-New X-Men #2 [Incentive Janet Lee Variant],./covers/All-New X-Men #2 [Incentive Janet Lee Variant].jpg,"{'pencils': 'Janet Lee', 'inks': 'Janet Lee', 'colors': 'Janet Lee', 'genre': 'superhero'}"
0,X-Men,(2001),Uncanny X-Men 2001 #[nn] [Direct Edition],nan,"{'pencils': 'Ashley Wood (painted)', 'inks': 'Ashley Wood (painted)', 'colors': 'Ashley Wood (painted)', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Wolverine; Vanisher'}"
0,X-Men,(May 2016),X-Men '92 #1 [Afua Richardson Hip-Hop],./covers/X-Men '92 #1 [Afua Richardson Hip-Hop].jpg,"{'pencils': 'Afua Richardson (signed)', 'inks': 'Afua Richardson (signed)', 'colors': 'Afua Richardson (signed)', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'X-Men [Wolverine; Jubilee; Storm; Gambit]', 'reprints': ""in  X-Men '92 (Marvel, 2016 series) #1 - World Is a Vampire ([October] 2016)""}"
0,X-Men,(April 2018),X-Men: Gold #21 [Adi Granov 'Hulk'],./covers/X-Men: Gold #21 [Adi Granov 'Hulk'].jpg,"{'pencils': 'Mike Deodato Jr. (signed)', 'inks': 'Mike Deodato Jr. (signed)', 'colors': 'Matthew Wilson [as MW] (signed)', 'genre': 'superhero'}"
0,X-Men,(August 1993),The Uncanny X-Men #303 [Pressman Mail-in Variant],./covers/The Uncanny X-Men #303 [Pressman Mail-in Variant].jpg,"{'pencils': 'Richard Bennett (signed)', 'inks': 'Richard Bennett (signed)', 'colors': '?', 'genre': 'superhero', 'characters': 'Jean Grey; Jubilee'}"
0,X-Men,(October 2000),X-Men The Hidden Years #11 [Newsstand Edition],./covers/X-Men The Hidden Years #11 [Newsstand Edition].jpg,"{'pencils': 'John Byrne (signed)', 'inks': 'John Byrne (signed)', 'colors': 'Greg Wright', 'genre': 'superhero', 'characters': 'Avia; X-Men [Cyclops; Beast; Marvel Girl [Jean Grey]]; Ashley Martin; Sentinel'}"
0,X-Men,(June 2000),X-Men The Hidden Years #7 [Newsstand Edition],./covers/X-Men The Hidden Years #7 [Newsstand Edition].jpg,"{'pencils': 'John Byrne (signed)', 'inks': 'John Byrne (signed)', 'colors': 'Greg Wright', 'letters': 'John Byrne', 'genre': 'superhero', 'characters': 'X-Men [Beast; Cyclops; Marvel Girl]; Ororo [Storm]; Deluge'}"
0,Avengers; X-Men,(December 2014),Avengers & X-Men: Axis #3 [Humberto Ramos Inversion Variant],./covers/Avengers & X-Men: Axis #3 [Humberto Ramos Inversion Variant].jpg,"{'pencils': 'Jim Cheung', 'inks': 'Jim Cheung', 'colors': 'Justin Ponsor', 'letters': '?', 'genre': 'superhero'}"
0,X-Men,(November 1981),The Uncanny X-Men #151 [British Price Variant],nan,"{'pencils': 'Dave Cockrum (signed)', 'inks': 'Joe Rubinstein (signed)', 'colors': '?', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'X-Men [Professor X; Cyclops; Storm; Colossus; Wolverine; Nightcrawler; Kitty Pryde]', 'reprints': 'in  X-Men Classic (Marvel, 1990 series) #55 (January 1991)  in  Essential X-Men (Marvel, 1996 series) #3 (July 1998)  in  Marvel Masterworks: The Uncanny X-Men (Marvel, 2003 series) #7 [Regular Edition] ([January] 2011)  in  Marvel Gold. La Imposible Patrulla-X (Panini España, 2011 series) #3 - Vs. Magneto (Noviembre 2012)  in  Les Mystérieux X-Men (Editions Héritage, 1985 series) #59'}"
0,X-Men,(May 2016),X-Men: Worst X-Man Ever #2,./covers/X-Men: Worst X-Man Ever #2.jpg,"{'pencils': 'Michael Walsh', 'inks': 'Michael Walsh', 'colors': 'Michael Walsh', 'genre': 'superhero', 'characters': 'Baily Hoskins [X-Ceptional]; Mystique [Raven Darkholme]'}"
0,nan,(August 2015),X-Men '92 #1 [Incentive David Nakayama Variant],nan,{}
0,X-Men,(July 2001),X-Treme X-Men #1 [Direct Edition],./covers/X-Treme X-Men #1 [Direct Edition].jpg,"{'pencils': 'Salvador Larroca (signed)', 'inks': 'Salvador Larroca (signed)', 'colors': '? [as Liquid Graphics]', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Storm; Rogue; Bishop; Beast; Psylocke; Thunderbird [Neal Shaara]', 'reprints': 'in  X-Treme X-Men (Marvel, 2002 series) #1 - Destiny ([March] 2002)  in  X-Men (Hjemmet / Egmont, 2003 series) #2/2004 ([mars] 2004), #2/2004 ([mars] 2004), #2/2004 ([mars] 2004) [backgrounds removed]'}"
0,X-Men,(February 2002),X-Treme X-Men #8 [Direct Edition],./covers/X-Treme X-Men #8 [Direct Edition].jpg,"{'pencils': 'Salvador Larroca', 'inks': 'Joe Weems (signed)', 'colors': 'Liquid Graphics (signed)', 'genre': 'superhero', 'characters': 'Gambit', 'reprints': 'in  X-Men (Hjemmet / Egmont, 2003 series) #3/2005 ([mai] 2005)'}"
0,X-Men,(July 2002),X-Treme X-Men #13 [Direct Edition],./covers/X-Treme X-Men #13 [Direct Edition].jpg,"{'pencils': 'Salvador Larroca (signed)', 'inks': 'Salvador Larroca (signed)', 'colors': '?', 'genre': 'superhero', 'characters': 'Storm; Shaitan', 'reprints': 'in  X-Men (Panini Deutschland, 2001 series) #30 (2003)'}"
0,X-Men,(December 2002),X-Treme X-Men #19 [Direct Edition],./covers/X-Treme X-Men #19 [Direct Edition].jpg,"{'pencils': 'Salvador Larroca', 'inks': 'Salvador Larroca', 'colors': '?', 'genre': 'superhero', 'characters': 'Jean Grey; Storm; Rogue; Gambit; Bishop; Sage [Tessa]'}"
0,X-Men,(November 2001),X-Treme X-Men: Savage Land #1,./covers/X-Treme X-Men: Savage Land #1.jpg,"{'pencils': 'Kevin Sharpe', 'inks': 'Kevin Sharpe', 'colors': 'Liquid Graphics', 'genre': 'superhero', 'characters': 'Rogue; Sage [Tessa]; Storm; Bishop; Beast; Khadar'}"
0,X-Men,(December 2007),X-Men: Messiah Complex #1 [Finch Cover],./covers/X-Men: Messiah Complex #1 [Finch Cover].jpg,"{'pencils': 'David Finch (signed)', 'inks': 'Danny Miki (signed)', 'colors': ""Frank D'Armata"", 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'X-Men [Nightcrawler [Kurt Wagner]; Emma Frost [White Queen]; Cyclops [Scott Summers]; Wolverine [James Howlett; Logan]; Angel [Warren Worthington III]]', 'reprints': 'in  X-Factor (Marvel, 2006 series) #25 [2nd Print Variant] (January 2008)  in  X-Men, los Hombres X (Editorial Televisa, 2005 series) #37'}"
0,Cyclops; Apocalypse,(January 2001),X-Men: Search for Cyclops #2 [Tom Raney Variant],./covers/X-Men: Search for Cyclops #2 [Tom Raney Variant].jpg,"{'pencils': 'Tom Raney', 'inks': 'Scott Hanna', 'colors': 'Hi-Fi Colour Design', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Cyclops; Apocalypse; Anais; Cable; Jean Grey', 'reprints': 'in  Marvel Extra (Panini Deutschland, 2001 series) #11 (2002)'}"
0,X-Men,(1994),Uncanny X-Men [Pro Action #1] #1,./covers/Uncanny X-Men [Pro Action #1] #1.jpg,"{'pencils': 'Chris Marrinin', 'inks': 'Keith Williams', 'colors': '?', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Wolverine; Cyclops; Jean Grey; Arruk; Morlocks'}"
0,X-Men,(February 1995),The Uncanny X-Men #321 [Direct Deluxe Edition],./covers/The Uncanny X-Men #321 [Direct Deluxe Edition].jpg,"{'pencils': 'Ian Churchill', 'inks': 'Dan Panosian', 'colors': '?', 'letters': '?', 'genre': 'superhero', 'characters': 'Cable; Bishop', 'reprints': 'in  X-Men: Legion Quest (Marvel, 1995 series)  (1995)  in  X-Men: Age of Apocalypse (Marvel, 2015 series) #1 - Alpha (2015)'}"
0,X-Men,(August 1995),The Uncanny X-Men #323 [Direct Deluxe Edition],./covers/The Uncanny X-Men #323 [Direct Deluxe Edition].jpg,"{'pencils': 'Joe Madureira (signed)', 'inks': 'Tim Townsend (signed)', 'colors': 'Steve Buccellato (signed)', 'genre': 'superhero', 'characters': 'Vessel; Wolverine; Storm; Cannonball; Sack', 'reprints': 'in  Giant-Sized Gambit (Marvel, 1998 series)  (December 1998)'}"
0,X-Men,(January 1996),The Uncanny X-Men #328 [Direct Deluxe Edition],./covers/The Uncanny X-Men #328 [Direct Deluxe Edition].jpg,"{'pencils': 'Joe Madureira [as Mad] (signed)', 'inks': 'Tim Townsend (signed)', 'colors': '?', 'genre': 'superhero', 'characters': 'Sabretooth; Psylocke'}"
0,X-Men,(November 1994),The Uncanny X-Men #318 [Direct Deluxe Edition],./covers/The Uncanny X-Men #318 [Direct Deluxe Edition].jpg,"{'pencils': 'Joe Madureira (signed)', 'inks': 'Terry Austin (signed)', 'colors': '?', 'genre': 'superhero', 'characters': 'X-Men [Jubilee; Professor X; Cyclops; Jean Grey; Wolverine; Bishop; Gambit; Archangel; Storm; Rogue]'}"
0,X-Men,(March 2000),X-Men The Hidden Years #4 [Direct Edition],./covers/X-Men The Hidden Years #4 [Direct Edition].jpg,"{'pencils': 'John Byrne (signed)', 'inks': 'John Byrne (signed)', 'colors': 'Greg Wright', 'genre': 'superhero', 'characters': 'Beast; Cyclops; Marvel Girl; Magneto'}"
0,X-Men,(August 2000),X-Men The Hidden Years #9 [Direct Edition],./covers/X-Men The Hidden Years #9 [Direct Edition].jpg,"{'pencils': 'John Byrne (signed)', 'inks': 'John Byrne (signed)', 'colors': 'Greg Wright', 'letters': 'John Byrne', 'genre': 'superhero', 'characters': 'X-Men [Beast; Cyclops; Marvel Girl [Jean Grey; Phoenix?]]; Fantastic Four [Crystal; Human Torch [Human Torch]; Mr. Fantastic; Thing]', 'reprints': 'in  Fantastic Four by John Byrne Omnibus (Marvel, 2011 series) #2 ([December] 2013)'}"
0,X-Men,(October 2000),X-Men The Hidden Years #11 [Direct Edition],./covers/X-Men The Hidden Years #11 [Direct Edition].jpg,"{'pencils': 'John Byrne (signed)', 'inks': 'John Byrne (signed)', 'colors': 'Greg Wright', 'genre': 'superhero', 'characters': 'Avia; X-Men [Cyclops; Beast; Marvel Girl [Jean Grey]]; Ashley Martin; Sentinel'}"
0,X-Men; Alpha Flight,(January 1986),X-Men / Alpha Flight #2 [Direct Edition],nan,"{'pencils': 'Paul Smith', 'inks': 'Bob Wiacek', 'colors': '?', 'letters': '?', 'genre': 'superhero', 'characters': 'Loki; Madelyne Pryor; Professor X; Cyclops; Sasquatch; Nightcrawler; Puck', 'reprints': 'in  X-Men: The Asgardian Wars (Marvel, 1989 series)  (1989)  in  X-Men: Alpha Flight (Marvel, 2011 series)  (2011)  in  Alpha Flight (Planeta DeAgostini, 1985 series) #24'}"
0,nan,(April 1996),Professor Xavier and the X-Men / Over the Edge #6,nan,{}
0,X-Men,(November 2001),X-Treme X-Men #5 [Newsstand Edition],./covers/X-Treme X-Men #5 [Newsstand Edition].jpg,"{'pencils': 'Salvador Larroca (signed)', 'inks': 'Salvador Larroca (signed)', 'colors': 'Liquid Graphics (signed)', 'letters': '?', 'genre': 'superhero', 'characters': 'Bishop; Thunderbird [Neal Shaara]', 'reprints': 'in  X-Men (Hjemmet / Egmont, 2003 series) #6/2004 ([november] 2004)'}"
0,Dark X-Men,(September 2009),Dark X-Men: The Beginning #1 [60's Decade Variant],./covers/Dark X-Men: The Beginning #1 [60's Decade Variant].jpg,"{'pencils': 'Nico Henrichon', 'inks': 'Nico Henrichon', 'colors': 'Nico Henrichon', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Emma Frost [White Queen]'}"
0,X-Men,(November 2011),X-Men #18 [Direct Market Variant by Humberto Ramos],./covers/X-Men #18 [Direct Market Variant by Humberto Ramos].jpg,"{'pencils': 'Humberto Ramos (signed)', 'inks': 'Humberto Ramos (signed)', 'colors': '? (signed)', 'genre': 'superhero', 'characters': 'Wolverine'}"
0,X-Men,(May 2010),X-Men: Second Coming #1 [Finch Cover],./covers/X-Men: Second Coming #1 [Finch Cover].jpg,"{'pencils': 'David Finch', 'inks': 'David Finch', 'colors': 'Jason Keith', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Cyclops; Emma Frost [White Queen]; Wolverine; Magneto; Psylocke; Magik [Illyana Rasputin]; Colossus; Rogue; Nightcrawler; Cable; Namor, the Sub-Mariner; Hope', 'reprints': 'in  Wolverine and Deadpool (Panini UK, 2010 series) #24 (October 2011) [David Finch Cover]  in  Biblioteca Marvel (Editorial Televisa, 2012 series) #13 (Junio 2014)'}"
0,X-Men,(May 2010),X-Men: Second Coming #1 [2nd Print Variant],./covers/X-Men: Second Coming #1 [2nd Print Variant].jpg,"{'pencils': 'David Finch', 'inks': 'Matt Banning', 'colors': ""Aspen's Peter Steigerwald"", 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Cable; Hope'}"
0,X-Men,(December 2009),Astonishing X-Men #31 [Black-and-White Variant Edition],./covers/Astonishing X-Men #31 [Black-and-White Variant Edition].jpg,"{'pencils': 'Phil Jimenez', 'inks': 'Phil Jimenez', 'genre': 'superhero', 'characters': 'Emma Frost; Storm; Cyclops; Wolverine; Beast; Armor'}"
0,X-Men,(Late September 1990),"The Uncanny X-Men #268 [J.C. Penny ""Vintage"" Variant]","./covers/The Uncanny X-Men #268 [J.C. Penny ""Vintage"" Variant].jpg","{'pencils': 'Jim Lee', 'inks': 'Scott Williams', 'colors': '?', 'letters': '?', 'genre': 'superhero', 'characters': 'Wolverine; Captain America; Black Widow'}"
0,X-Men,(January 2014),Amazing X-Men #1 [Variant Blank Cover],./covers/Amazing X-Men #1 [Variant Blank Cover].jpg,{'genre': 'superhero'}
0,X-Men,([Late] October 2003),The Uncanny X-Men #429 [Wizard World Chicago Incentive Edition],./covers/The Uncanny X-Men #429 [Wizard World Chicago Incentive Edition].jpg,"{'pencils': 'Philip Tan', 'inks': '?', 'colors': '?', 'letters': '?', 'genre': 'superhero', 'characters': 'Professor X [Charles Xavier]; Polaris [Lorna Dane]', 'keywords': 'Chicago; Wizard'}"
0,X-Men,(1994),The Uncanny X-Men Annual #18 [Newsstand Edition],./covers/The Uncanny X-Men Annual #18 [Newsstand Edition].jpg,"{'pencils': 'Ian Churchill', 'inks': 'Hilary Barta (?)', 'colors': '?', 'genre': 'superhero', 'characters': 'Kitty Pryde; Jubilee; Sabretooth; Caliban', 'reprints': 'in  X-Men Annuals (Marvel Italia, 1996 series) #1 (Giugno 1996)'}"
0,Captain America,(August 2011),The Uncanny X-Men #539 [Variant Edition - Captain America],./covers/The Uncanny X-Men #539 [Variant Edition - Captain America].jpg,"{'pencils': 'Dave Johnson (signed)', 'inks': 'Dave Johnson (signed)', 'colors': 'Dave Johnson (signed)', 'genre': 'superhero'}"
0,X-Men,(March 2011),X-Men #7 [Variant Edition - Chris Bachalo],./covers/X-Men #7 [Variant Edition - Chris Bachalo].jpg,"{'pencils': 'Chris Bachalo', 'inks': 'Tim Townsend', 'colors': 'Chris Bachalo', 'genre': 'superhero'}"
0,Ultimate X-Men,(January 2014),Cataclysm: Ultimate X-Men #1 [Gabriel Hardman Variant],./covers/Cataclysm: Ultimate X-Men #1 [Gabriel Hardman Variant].jpg,"{'pencils': 'Mariusz Siergiejew (signed)', 'inks': 'Mariusz Siergiejew (signed)', 'colors': 'Mariusz Siergiejew (signed)', 'genre': 'superhero', 'characters': 'Galactus'}"
0,X-Men,(September 2006),The Uncanny X-Men #475 [Retailer Incentive Sketch Cover],./covers/The Uncanny X-Men #475 [Retailer Incentive Sketch Cover].jpg,"{'pencils': 'Billy Tan (signed)', 'genre': 'superhero', 'characters': ""Professor Xavier; Nightcrawler; Havok; Warpath; Marvel Girl [Rachel Grey]; Polaris; Deathbird; Vulcan; Lilandra; Gladiator; Corsair; Raza; Ch'od; Hepzibah"", 'reprints': ""in  Uncanny X-Men: Rise & Fall of the Shi'ar Empire (Marvel, 2007 series) #[nn] (2007)""}"
0,X-Men; Agents of Atlas,(January 2010),X-Men vs. Agents of Atlas #2 [Variant Edition],./covers/X-Men vs. Agents of Atlas #2 [Variant Edition].jpg,"{'pencils': 'Humberto Ramos', 'inks': 'Humberto Ramos', 'colors': 'Edgar Delgado', 'letters': '?', 'genre': 'superhero', 'reprints': 'in  Dark Reign Saga (Panini France, 2009 series) #5 (décembre 2010)'}"
0,Starjammers,(February 2008),X-Men: Emperor Vulcan #4 [Newsstand Edition],./covers/X-Men: Emperor Vulcan #4 [Newsstand Edition].jpg,"{'pencils': 'Billy Tan', 'inks': 'Billy Tan', 'colors': ""Frank D'Armata"", 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Marvel Girl [Rachel Grey]'}"
0,X-Men,(August 2009),X-Men: Legacy #225 [1990's Variant],./covers/X-Men: Legacy #225 [1990's Variant].jpg,"{'pencils': 'Adriana Melo', 'inks': 'Mariah Benes', 'colors': 'John Rauch', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Rogue'}"
0,X-Men,(December 2000),X-Men: Visionaries 2: The Neal Adams Collection  [Second Printing],./covers/X-Men: Visionaries 2: The Neal Adams Collection  [Second Printing].jpg,"{'pencils': 'Neal Adams', 'inks': 'Neal Adams', 'colors': 'George Roussos', 'editing': 'Bob Harras', 'genre': 'superhero', 'characters': 'Cyclops; Angel; Havok; Beast; Marvel Girl; Iceman'}"
0,X-Men,(October 2012),First X-Men #1 [Variant Cover by Ryan Stegman],./covers/First X-Men #1 [Variant Cover by Ryan Stegman].jpg,"{'pencils': 'Neal Adams', 'inks': 'Neal Adams', 'colors': 'Matthew Wilson', 'genre': 'superhero', 'reprints': 'in  New Avengers (Marvel, 2010 series) #28 (September 2012)  in  First X-Men (Panini France, 2013 series)  (juillet 2013)'}"
0,X-Men,(December 2012),First X-Men #3 [Variant Cover by Shane Davis],./covers/First X-Men #3 [Variant Cover by Shane Davis].jpg,"{'pencils': 'Shane Davis [as SD] (signed)', 'inks': '?', 'colors': '?', 'genre': 'superhero', 'characters': 'Sabretooth'}"
0,X-Men,(August 2013),X-Men #2 [Variant Cover by Amanda Conner],./covers/X-Men #2 [Variant Cover by Amanda Conner].jpg,"{'pencils': 'Amanda Conner', 'inks': 'Amanda Conner', 'colors': 'Amanda Conner', 'genre': 'superhero', 'characters': 'Rachel Summers; Storm; Rogue, Kitty Pryde; Psylocke'}"
0,X-Men; Alpha Flight,(December 1985),X-Men / Alpha Flight #1 [Newsstand Edition],nan,"{'pencils': 'Paul Smith (signed)', 'inks': 'Bob Wiacek (signed)', 'colors': '?', 'genre': 'superhero', 'characters': 'Madelyne Pryor; Cyclops; Wolverine; Colossus; Phoenix [Rachel Summers]; Northstar; Sasquatch; Shaman; Talisman; Puck; Loki', 'reprints': 'in  X-Men: The Asgardian Wars (Marvel, 1989 series)  (1989)  in  Marvel Premiere Classic (Marvel, 2006 series) #66 - X-Men: Alpha Flight [direct market variant] (2011)  in  X-Men: Alpha Flight (Marvel, 2011 series)  (2011)  in  Alpha Flight (Planeta DeAgostini, 1985 series) #22'}"
0,X-Men,(March 2000),X-Men The Hidden Years #4 [Newsstand Edition],nan,"{'pencils': 'John Byrne (signed)', 'inks': 'John Byrne (signed)', 'colors': 'Greg Wright', 'genre': 'superhero', 'characters': 'Beast; Cyclops; Marvel Girl; Magneto'}"
0,X-Men,(September 2000),X-Men The Hidden Years #10 [Newsstand Edition],./covers/X-Men The Hidden Years #10 [Newsstand Edition].jpg,"{'pencils': 'John Byrne (signed)', 'inks': 'John Byrne (signed)', 'colors': 'Greg Wright', 'letters': 'John Byrne', 'genre': 'superhero', 'characters': 'X-Men [Beast; Cyclops; Professor X]; Ashley Martin; Sentinel'}"
0,nan,(April 2013),X-Men #41 [Variant Cover by Dale Keown],./covers/X-Men #41 [Variant Cover by Dale Keown].jpg,{}
0,Avengers; X-Men,(May 2012),Avengers vs. X-Men #0 [Variant Cover by Stephanie Hans],./covers/Avengers vs. X-Men #0 [Variant Cover by Stephanie Hans].jpg,"{'pencils': 'Stephanie Hans', 'inks': 'Stephanie Hans', 'colors': 'Stephanie Hans', 'genre': 'superhero', 'characters': 'Phoenix Force'}"
0,Generation Hope,(January 2011),Generation Hope #1 [Variant Edition - X-Men],./covers/Generation Hope #1 [Variant Edition - X-Men].jpg,"{'pencils': 'Marko Djurdjevic (painted)', 'inks': 'Marko Djurdjevic (painted)', 'colors': 'Marko Djurdjevic (painted)', 'letters': 'typeset', 'genre': 'superhero'}"
0,X-Men;  Avengers,(April 1987),The X-Men vs. The Avengers #1 [Newsstand Edition],./covers/The X-Men vs. The Avengers #1 [Newsstand Edition].jpg,"{'pencils': 'Marc Silvestri', 'inks': 'Joe Rubinstein', 'colors': '?', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Avengers [Captain America [Steve Rogers]; She-Hulk; Black Knight [Dane Whitman]]; Magneto; X-Men [Wolverine; Rogue]; Crimson Dynamo [Dmitri Bukharin]', 'reprints': 'in  Un Récit Complet Marvel (Editions Lug, 1984 series) #18 (1988)  in  Marvel Premiere Classic (Marvel, 2006 series) #36 - X-Men vs. Avengers [direct market variant] (2010)  in  Marvel Héroes (Planeta DeAgostini, 1986 series) #7 (Julio 1987)'}"
0,X-Men,(December 1999),The Uncanny X-Men #375 [Another Universe Edition],./covers/The Uncanny X-Men #375 [Another Universe Edition].jpg,"{'pencils': 'Joe Jusko (Painted)', 'inks': 'Joe Jusko (Painted)', 'colors': 'Joe Jusko (Painted)', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Professor X; Cyclops; Jean Grey; Storm; Rogue; Gambit; Nightcrawler; Colossus; Kitty Pryde; Cable; X-Man; Marrow'}"
