,series,right,title,cover,metadata
0,Young X-Men,(July 2008),Young X-Men #2,./covers/Young X-Men #2.jpg,"{'pencils': 'Terry Dodson', 'inks': 'Rachel Dodson', 'colors': '?', 'genre': 'superhero', 'characters': 'Dani Moonstar; Magma [Amara Aquilla]'}"
0,Young X-Men,(March 2009),Young X-Men #10,./covers/Young X-Men #10.jpg,"{'pencils': 'Billy Tan (signed)', 'inks': 'Billy Tan (signed)', 'colors': 'Brian Reber (signed)', 'genre': 'superhero', 'characters': 'Young X-Men [Anole [Victor Borkowski]; Dust [Sooraya Qadir]; Rockslide [Santo Vaccarro]; Ink [Eric Gitter]; Jonas Greymalkin; Dani Moonstar; Sunspot [Roberto da Costa]]'}"
0,Young X-Men,(November 2008),Young X-Men #6,./covers/Young X-Men #6.jpg,"{'pencils': 'Terry Dodson (signed)', 'inks': 'Rachel Dodson (signed)', 'colors': '?', 'genre': 'superhero', 'characters': 'Cyclops [Scott Summers]; Dani Moonstar; Cannonball [Sam Guthrie]; Magma [Amara Aquilla]; Wolf Cub [Nicholas Gleason]; Dust [Sooray Qadir]; Rockslide [Santo Vaccarro]; Anole [Victor Borkowski]; Surge [Noriko Ashida]; Pixie [Megan Gwynn]; Blindfold [Ruth Aldine]; Ink [Eric Gitter]; Jonas Graymalkin'}"
0,X-Men,(January 1984),X-Men Classics Starring the X-Men #2,./covers/X-Men Classics Starring the X-Men #2.jpg,"{'pencils': 'Mike Zeck', 'inks': 'Tom Palmer', 'colors': '?', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Cyclops; Marvel Girl [Jean Grey]; Angel; Iceman; Beast; Sauron'}"
0,X-Men,(February 1984),X-Men Classics Starring the X-Men #3,./covers/X-Men Classics Starring the X-Men #3.jpg,"{'pencils': 'Mike Zeck', 'inks': 'Tom Palmer', 'colors': '?', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Cyclops; Marvel Girl [Jean Grey]; Iceman; Beast; Ka-Zar; Magneto'}"
0,nan,([March] 2006),X-Men: Colossus - Bloodline,nan,{}
0,X-Men,(January 2007),The Uncanny X-Men #480,./covers/The Uncanny X-Men #480.jpg,"{'pencils': 'John Watson (painted) (signed)', 'inks': 'John Watson (painted) (signed)', 'colors': 'John Watson (painted) (signed)', 'genre': 'superhero', 'characters': ""Vulcan [Gabriel Summers]; Shi'ar Imperial Guard [Gladiator; Starbolt; Neutron]"", 'reprints': ""in  Uncanny X-Men: Rise & Fall of the Shi'ar Empire (Marvel, 2007 series) #[nn] (2007) [cover]""}"
0,nan,(December 1994),X-Men: Fatal Attractions,./covers/X-Men: Fatal Attractions.jpg,{}
0,X-Men,(June 2009),The Uncanny X-Men #508,./covers/The Uncanny X-Men #508.jpg,"{'pencils': 'Greg Land (signed)', 'inks': 'Greg Land', 'colors': 'Justin Ponsor (signed)', 'genre': 'superhero', 'characters': 'Sisterhood of Mutants [Red Queen [Madelyne Pryor]; Chimera; Lady Deathstrike [Yuriko Oyama]; Spiral; Mastermind [Martinique Jason]; Lady Mastermind [Regan Wyngarde]]', 'reprints': 'in  Los Increíbles Hombres X, Uncanny X-Men (Editorial Televisa, 2009 series) #12'}"
0,X-Men,(September 2011),X-Men: Legacy #252,./covers/X-Men: Legacy #252.jpg,"{'pencils': 'Mico Suayan', 'inks': 'Mico Suayan', 'colors': 'Rain Beredo'}"
0,X-Men,(December 2016),Extraordinary X-Men #15,./covers/Extraordinary X-Men #15.jpg,"{'pencils': 'Humberto Ramos (signed)', 'inks': 'Humberto Ramos (signed)', 'colors': 'Edgar Delgado (signed)', 'genre': 'superhero', 'reprints': 'in  Extraordinary X-Men (Editorial Televisa, 2016 series) #15 (15 de Mayo de 2017)'}"
0,X-Men,(December 2016),Uncanny X-Men #14,./covers/Uncanny X-Men #14.jpg,"{'pencils': 'Greg Land (signed)', 'inks': 'Greg Land', 'colors': 'David Curiel', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Exodus; Magneto'}"
0,X-Men,(November 2016),Uncanny X-Men #12,./covers/Uncanny X-Men #12.jpg,"{'pencils': 'Greg Land (signed)', 'inks': 'Greg Land', 'colors': 'Nolan Woodard', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Magneto'}"
0,X-Men,(August 2016),Extraordinary X-Men #11,./covers/Extraordinary X-Men #11.jpg,"{'pencils': 'Humberto Ramos (signed)', 'inks': 'Humberto Ramos (signed)', 'colors': 'Edgar Delgado (signed)', 'genre': 'superhero', 'characters': 'Jean Grey; Venom [Logan]', 'reprints': 'in  X-Men (Panini Deutschland, 2016 series) #2 - Die Apokalypse-Kriege (Dezember 2016)'}"
0,X-Men,(March 2016),Extraordinary X-Men #5,./covers/Extraordinary X-Men #5.jpg,"{'pencils': 'Humberto Ramos (signed)', 'inks': 'Humberto Ramos (signed)', 'colors': 'Edgar Delgado (signed)', 'genre': 'superhero', 'characters': 'X-Men [Colossus; Jean Grey; Old Man Logan; Storm; Iceman; Magik]', 'reprints': 'in  X-Men (Panini Deutschland, 2016 series) #1 - Die Zuflucht (August 2016)'}"
0,The X-Men,(March 2012),X-Men: Legacy #260.1,./covers/X-Men: Legacy #260.1.jpg,"{'pencils': 'Mark Brooks', 'inks': 'Mark Brooks', 'genre': 'superhero', 'characters': 'Rogue; Gambit; Frenzy; Rachel Summers'}"
0,nan,(June 2012),X-Men: Legacy #265,./covers/X-Men: Legacy #265.jpg,{}
0,nan,(September 2012),X-Men: Legacy #271,./covers/X-Men: Legacy #271.jpg,{}
0,The X-Men,(April 2012),X-Men: Legacy #262,./covers/X-Men: Legacy #262.jpg,"{'pencils': 'Mark Brooks', 'inks': 'Mark Brooks', 'colors': '?', 'genre': 'superhero', 'characters': 'Rogue'}"
0,X-Men,(November 2008),X-Men: Legacy #216,./covers/X-Men: Legacy #216.jpg,"{'pencils': 'Salvador Larroca (signed)', 'inks': 'Salvador Larroca (signed)', 'colors': 'Brian Reber (signed)', 'genre': 'superhero', 'characters': 'Professor X [Charles Xavier]; Emma Frost [White Queen]'}"
0,X-Men,(May 2014),X-Men: No More Humans,nan,"{'pencils': 'Salvador Larroca', 'inks': 'Salvador Larroca', 'genre': 'superhero'}"
0,X-Men,(2007),X-Men: Phoenix - Warsong,./covers/X-Men: Phoenix - Warsong.jpg,"{'pencils': 'Marc Silvestri (signed)', 'inks': 'Joe Weems (signed)', 'colors': 'Kevin Senft [as Blond] (signed)', 'genre': 'superhero', 'characters': 'Cyclops; Emma Frost [White Queen]; Beast; Wolverine; Colossus; Kitty Pryde', 'reprints': 'from  X-Men: Phoenix - Warsong (Marvel, 2006 series) #1 (November 2006)'}"
0,Ultimate X-Men,(June 2003),Ultimate X-Men #32,./covers/Ultimate X-Men #32.jpg,"{'pencils': 'Adam Kubert (signed)', 'colors': 'Richard Isanove (signed)', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Colossus'}"
0,X-Men,(September 2004),The Uncanny X-Men #446,./covers/The Uncanny X-Men #446.jpg,"{'pencils': 'Alan Davis', 'inks': 'Mark Farmer', 'colors': '?', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Sage [Tessa]; Wolverine; Nightcrawler; Storm; the Fury'}"
0,X-Men,(2008),Astonishing X-Men #2,./covers/Astonishing X-Men #2.jpg,"{'pencils': 'John Cassaday', 'inks': 'John Cassaday', 'colors': 'Laura Martin', 'letters': 'typeset', 'genre': 'superhero', 'characters': ""The X-Men [Cyclops [Scott Summers]; Iceman [Robert Drake]; Angel [Warren Worthington, III]; Beast [Hank McCoy]; Nightcrawler [Kurt Wagner]; Wolverine [Logan]; Storm [Ororo Iqadi T'Challa]; Colossus [Piotr Rasputin]; Shadowcat [Kitty Pryde]; Cannonball [Sam Guthrie]; Emma Frost [White Queen]; Warpath [James Proudstar]; Armor [Hisako Ichiki]]; New X-Men [Dust [Sooraya Qadir]; Anole [Victor Borkowski]; Pixie [Megan Gwynn]; Gentle [Nezhno Abidemi]]; The Fantastic Four [Mr. Fantastic [Reed Richards]; Invisible Woman [Sue Storm]; Human Torch [Johnny Storm]; The Thing [Ben Grimm]]; Mighty Avengers [Iron Man [Tony Stark]; Sentry [Bob Reynolds]]; Spider-Man [Peter Parker]; Dr. Strange; S.W.O.R.D. [Abigail Brand]"", 'reprints': 'from  Giant-Size Astonishing X-Men (Marvel, 2008 series) #1 (July 2008)'}"
0,nan,,X-Men: The Manga #2,./covers/X-Men: The Manga #2.jpg,{}
0,nan,,X-Men: The Manga #22,./covers/X-Men: The Manga #22.jpg,{}
0,nan,,X-Men: The Manga #24,./covers/X-Men: The Manga #24.jpg,{}
0,nan,,Uncanny X-Men #18,./covers/Uncanny X-Men #18.jpg,{}
0,nan,,X-Men: Inferno #2,nan,{}
0,X-Men,(January 2001),X-Men Universe #14,./covers/X-Men Universe #14.jpg,"{'pencils': 'Greg Horn (Painted)', 'inks': 'Greg Horn (Painted)', 'colors': 'Greg Horn (Painted)', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Rogue; Gambit'}"
0,New X-Men,(June 2007),New X-Men #37,./covers/New X-Men #37.jpg,"{'pencils': 'Niko Henrichon (Painted)', 'inks': 'Niko Henrichon (Painted)', 'colors': 'Niko Henrichon (Painted)', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Belasco; Amanda Sefton; Blindfold; Anole [Victor Borkowski]; Match [Ben Hammil]; Loa [Alani Ryan]; Rockslide [Santo Vaccarro]', 'reprints': 'in  X-Men: Return of Magik Must Have (Marvel, 2008 series)  (2008) [cover]'}"
0,Ultimate X-Men,(November 2001),Ultimate X-Men #10,./covers/Ultimate X-Men #10.jpg,"{'pencils': 'Adam Kubert', 'colors': 'Richard Isanove', 'genre': 'superhero', 'characters': 'Beast; Iceman; Wolverine; Cyclops; Storm; Marvel Girl; Colossus; Nightcrawler', 'reprints': 'in  Ultimate X-Men Deluxe (Panini, 2005 series) #2 (2005)'}"
0,New X-Men,(January 2007),New X-Men #32,./covers/New X-Men #32.jpg,"{'pencils': 'Paco Medina', 'inks': 'Juan Vlasco', 'colors': 'Marte Gracia', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Wither [Kevin Ford]; Selene'}"
0,X-Men,(January 2003),X-Men Unlimited #39,./covers/X-Men Unlimited #39.jpg,"{'pencils': 'Chris Bachalo', 'inks': 'Chris Bachalo', 'colors': '?', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Storm'}"
