,series,right,title,cover,metadata
0,X-Men,(April 1991),The Uncanny X-Men #275 [Newsstand Edition],./covers/The Uncanny X-Men #275 [Newsstand Edition].jpg,"{'pencils': 'Jim Lee (signed)', 'inks': 'Scott Williams (signed)', 'colors': '?', 'genre': 'superhero', 'characters': 'X-Men [Wolverine; Psylocke; Forge; Storm; Jubilee; Banshee; Gambit; Rogue]; Skrull Professor X; Deathbird; Lilandra; Gladiator; Zaladane; Magneto', 'reprints': 'in  X-Men Visionaries: Jim Lee (Marvel, 2002 series)  (2002)  in  Marvel Milestones: Jim Lee and Chris Claremont X-Men & the Starjammers (Marvel, 2006 series) #1 [Direct Edition] (2006) [Cover]  in  Marvel Milestones: Millie the Model & Patsy Walker (Marvel, 2006 series)  (2006)  in  X-Men (SatellitFÃ¶rlaget, 1990 series) #2/1993'}"
0,X-Men,(June 1994),The Uncanny X-Men #313 [Newsstand Edition],./covers/The Uncanny X-Men #313 [Newsstand Edition].jpg,"{'pencils': 'Joe Madureira (signed)', 'inks': 'Dan Green (signed)', 'colors': '?', 'letters': '?', 'genre': 'superhero', 'characters': 'Gambit; Storm; Phalanx', 'reprints': 'in  Gli Incredibili X-Men (Marvel Italia, 1994 series) #68 (Febbraio 1996)'}"
0,X-Men,(September 1996),The Uncanny X-Men #336 [Newsstand Edition],./covers/The Uncanny X-Men #336 [Newsstand Edition].jpg,"{'pencils': 'Joe Madureira [as Mad] (signed)', 'inks': 'Tim Townsend (signed)', 'colors': '?', 'genre': 'superhero', 'characters': 'Professor X; Franklin Richards; Onslaught'}"
0,X-Men,(December 1979),The X-Men #128 [Newsstand Edition],./covers/The X-Men #128 [Newsstand Edition].jpg,"{'pencils': 'George Pérez (signed)', 'inks': 'Terry Austin (signed)', 'colors': '?', 'letters': 'Dan Crespi', 'genre': 'superhero', 'characters': 'X-Men [Cyclops; Phoenix [Jean Grey]; Storm; Wolverine; Colossus; Banshee; Nightcrawler]; Moira MacTaggert; Polaris', 'reprints': 'in  Rampage Monthly (Marvel UK, 1978 series) #46 (April 1982)  in  The Official Marvel Index to the X-Men (Marvel, 1987 series) #7 (July 1988)  in  Classic X-Men (Marvel, 1986 series) #34 (June 1989)  in  Wizard X-Men Masterpiece Edition (Marvel; Wizard, 2003 series) #1 (December 2003)  in  Marvel Premiere Classic (Marvel, 2006 series) #21 - X-Men: Proteus [Direct Market Variant] (2009)  in  Marvel Gold. La Imposible Patrulla-X (Panini España, 2011 series) #2 - Días del Futuro Pasado  in  X-Men Classic (Panini France, 2012 series) #4 (décembre 2012), #4 (décembre 2012)  in  Les Mystérieux X-Men (Editions Héritage, 1985 series) #35/36  in  Essential X-Men (Marvel, 1996 series) #2'}"
0,X-Men,(November 1987),Classic X-Men #15 [Newsstand Edition],nan,"{'pencils': 'Arthur Adams (signed)', 'inks': 'Terry Austin (signed)', 'colors': '?', 'letters': '?', 'genre': 'superhero', 'characters': 'X-Men [Nightcrawler; Storm; Colossus; Banshee; Cyclops; Wolverine]', 'reprints': 'in  Die Gruppe X (Condor, 1988 series) #3  in  Gli Incredibili X-Men (Edizioni Star Comics, 1990 series) #25 (Agosto 1992)'}"
0,X-Men,(August 1979),The X-Men #124 [Newsstand Edition],nan,"{'pencils': 'Dave Cockrum (signed)', 'inks': 'Terry Austin (signed)', 'colors': '?', 'letters': 'Dan Crespi', 'genre': 'superhero', 'characters': 'Cyclops; Storm; Colossus [as Proletarian]', 'reprints': 'in  Prosjekt X (Semic, 1984 series) #2/1985 (uke 6 1985)  in  The Official Marvel Index to the X-Men (Marvel, 1987 series) #6 (May 1988)  in  Classic X-Men (Marvel, 1986 series) #30 (February 1989)  in  El Asombroso Hombre Araña Presenta (Novedades, 1988 series) #95 (Febrero 8 de 1990)  in  Marvel Gold. La Imposible Patrulla-X (Panini España, 2011 series) #2 - Días del Futuro Pasado  in  X:en (Semic, 1984 series) #1/1985  in  Les Mystérieux X-Men (Editions Héritage, 1985 series) #31/32  in  Essential X-Men (Marvel, 1996 series) #2'}"
0,X-Men,(February 1980),The X-Men #130 [Whitman Variant],nan,"{'pencils': 'John Romita, Jr. [as J.R.J.R.] (signed)', 'inks': 'Terry Austin (signed)', 'colors': '?', 'letters': 'Dan Crespi; Jim Salicrup', 'genre': 'superhero', 'characters': 'X-Men [Cyclops [Scott Summers]; Phoenix [Jean Grey]; Nightcrawler [Kurt Wagner]]; Dazzler [Alison Blaire]', 'reprints': 'in  Rampage Monthly (Marvel UK, 1978 series) #48 (June 1982)  in  The Official Marvel Index to the X-Men (Marvel, 1987 series) #7 (July 1988)  in  Essential Dazzler (Marvel, 2007 series) #1 (2007)  in  X-Men: Dark Phoenix Saga (Marvel, 2010 series)  (June 2010)  in  Coleccionable Marvel Héroes (Panini España, 2010 series) #4 - La Patrulla-X: La Saga De Fénix Oscura (Septiembre 2010)  in  The Ultimate Graphic Novels Collection (Hachette Partworks, 2011 series) #2 - Uncanny X-Men: Dark Phoenix (January 2012)  in  Marvel Gold. La Imposible Patrulla-X (Panini España, 2011 series) #2 - Días del Futuro Pasado  in  Marvel Superhelden (JuniorPress, 1981 series) #3  in  Les Mystérieux X-Men (Editions Héritage, 1985 series) #37/38  in  X-Men (Μαμούθ Comix, 1986 series) #31  in  Essential X-Men (Marvel, 1996 series) #2'}"
0,X-Men,(April 1987),Classic X-Men #8 [Newsstand Edition],./covers/Classic X-Men #8 [Newsstand Edition].jpg,"{'pencils': 'Arthur Adams (signed)', 'inks': 'Arthur Adams (signed)', 'colors': '?', 'letters': '?', 'genre': 'superhero', 'characters': 'X-Men [Professor X; Polaris; Beast; Marvel Girl [Jean Grey]; Cyclops; Nightcrawler; Colossus; Storm; Iceman; Wolverine; Angel [Warren Worthington III]; Havok]', 'reprints': ""in  L'Uomo Ragno (Edizioni Star Comics, 1987 series) #68 (15 Marzo 1991)""}"
0,X-Men,(June 1990),The Uncanny X-Men #262 [Newsstand Edition],./covers/The Uncanny X-Men #262 [Newsstand Edition].jpg,"{'pencils': 'Kieron Dwyer (signed)', 'inks': 'Joe Rubinstein (signed)', 'colors': '?', 'genre': 'superhero', 'characters': 'Forge; Banshee', 'reprints': 'in  X-Men by Chris Claremont & Jim Lee Omnibus (Marvel, 2011 series) #1 ([October] 2011)'}"
0,X-Men,(October 1992),The Uncanny X-Men #293 [Newsstand Edition],./covers/The Uncanny X-Men #293 [Newsstand Edition].jpg,"{'pencils': 'Andy Kubert (signed)', 'inks': 'Mark Pennington (signed)', 'colors': '?', 'genre': 'superhero', 'characters': 'Colossus; Mikhail Rasputin'}"
0,X-Men,(July 1992),X-Men #10 [Newsstand Edition],nan,"{'pencils': 'Jim Lee (signed)', 'inks': 'Jim Lee (signed)', 'colors': '?', 'letters': '?', 'genre': 'superhero', 'characters': 'X-Men [Longshot; Mojo; Cyclops; Psylocke; Wolverine; Rogue; Jubilee]', 'reprints': 'in  X-Men No. 10 [Marvel Legends Reprint] (Marvel, 2006 series)  (February 2006) [cover]'}"
0,X-Men,(December 1991),X-Men #3 [Newsstand Edition],nan,"{'pencils': 'Jim Lee (signed)', 'inks': 'Scott Williams (signed)', 'colors': '?', 'genre': 'superhero', 'characters': 'X-Men [Storm; Cyclops; Jean Grey; Wolverine; Beast; Iceman; Archangel; Rogue; Psylocke; Colossus; Gambit]', 'reprints': 'in  X-Men: Mutant Genesis (Marvel, 1995 series)  [First Printing] (1995)  in  Son of Origins of Marvel Comics Revised Edition (Marvel, 1997 series)  (November 1997)  in  X-Men Forever Alpha (Marvel, 2009 series) #1 ([July] 2009) [cover]  in  Marvel Premiere Classic (Marvel, 2006 series) #48 - X-Men: Mutant Genesis [direct market variant] (2010)  in  X-Men: Mutant Genesis (Marvel, 2010 series)  (2010)  in  X-Men Epic Collection (Marvel, 2014 series) #19 - Mutant Genesis'}"
0,X-Men,(March 1992),X-Men #6 [Newsstand Edition],./covers/X-Men #6 [Newsstand Edition].jpg,"{'pencils': 'Jim Lee (signed)', 'inks': 'Art Thibert [as A.T.] (signed)', 'colors': '?', 'letters': '?', 'genre': 'superhero', 'characters': 'Wolverine; Psylocke; Sabretooth', 'reprints': 'in  X-Men: Mutant Genesis (Marvel, 1995 series)  [First Printing] (1995)  in  X-Men Vol. 2 No. 6 [Marvel Legends Reprint] (Marvel, 2003 series)  (July 2003) [cover]  in  Giant-Size Wolverine (Marvel, 2006 series) #1 (December 2006)  in  X-Men: Mutant Genesis (Marvel, 2010 series)  (2010)'}"
0,X-Men,(April 1994),X-Men #31 [Newsstand Edition],./covers/X-Men #31 [Newsstand Edition].jpg,"{'pencils': 'Andy Kubert (signed)', 'inks': 'Matt Ryan (signed)', 'colors': 'Lovern Kindzierski (signed)', 'letters': '?', 'genre': 'superhero', 'characters': 'Psylocke; Revanche; Spiral'}"
0,X-Men,(November 1996),X-Men #58 [Newsstand Edition],./covers/X-Men #58 [Newsstand Edition].jpg,"{'pencils': 'Anthony Winn (signed)', 'inks': 'Danny Miki (signed)', 'colors': 'Liquid Graphics (signed)', 'letters': '?', 'genre': 'superhero', 'characters': 'Gambit; Joseph', 'reprints': 'in  Gli Incredibili X-Men (Marvel Italia, 1994 series) #89 (Novembre 1997)  in  X-Men (Panini Deutschland, 1997 series) #25 (Februar 1999)'}"
0,X-Men,(May 1997),X-Men #64 [Newsstand Edition],nan,"{'pencils': 'Carlos Pacheco (signed)', 'inks': 'Art Thibert [as AET] (signed)', 'colors': 'Liquid Graphics (signed)', 'letters': '?', 'genre': 'superhero', 'characters': 'Cannonball'}"
0,X-Men,,Essential X-Men #2 [Later Printing],./covers/Essential X-Men #2 [Later Printing].jpg,"{'pencils': 'John Byrne', 'inks': 'Terry Austin', 'colors': '?', 'letters': 'typeset', 'characters': 'Cyclops [Scott Summers]; Dark Phoenix [Jean Grey]'}"
0,X-Men,(April 1989),The Uncanny X-Men #243 [Newsstand],./covers/The Uncanny X-Men #243 [Newsstand].jpg,"{'pencils': 'Marc Silvestri (signed)', 'inks': 'Dan Green (signed)', 'colors': '?', 'letters': 'Tom Orzechowski', 'genre': 'superhero', 'characters': 'Wolverine; Storm; Cyclops; Jean Grey; Colossus; Iceman; Beast; Havok; Longshot; Mr. Sinister', 'reprints': 'in  X-Men: Inferno (Marvel, 1996 series)  (1996) [cover]  in  Uncanny X-Men No. 243 [Marvel Legends Reprint] (Marvel, 2005 series)  (May 2005)'}"
0,X-Men,(January 2013),All-New X-Men #2,./covers/All-New X-Men #2.jpg,"{'pencils': 'Stuart Immonen', 'inks': 'Wade Von Grawbadger', 'colors': 'Marte Gracia', 'genre': 'superhero', 'characters': 'X-Men [Wolverine; Kitty Pryde; Beast; Storm; Iceman]; Eva', 'reprints': 'in  La Nueva Patrulla-X (Panini España, 2013 series) #1 (Mayo 2013), #1 (Mayo 2013)  in  X-Men (Panini France, 2013 series) #1 (juillet 2013)  in  Essential X-Men (Panini UK, 2014 series) #1 (27 August 2014)  in  All New X-Men (Standaard Uitgeverij, 2015 series) #1 (2015)  in  Novíssimos X-Men (Panini Brasil, 2016 series) #1 - X-Men de Ontem (Janeiro 2016)'}"
0,X-Men,(January 2013),Ultimate Comics X-Men #19,./covers/Ultimate Comics X-Men #19.jpg,"{'pencils': 'Dave Johnson (signed)', 'inks': 'Dave Johnson (signed)', 'colors': 'Dave Johnson', 'genre': 'superhero'}"
0,X-Men,(February 1991),The Uncanny X-Men #270 [Australian Newsstand],./covers/The Uncanny X-Men #270 [Australian Newsstand].jpg,"{'pencils': 'Jim Lee (signed)', 'inks': 'Scott Williams (signed)', 'colors': '?', 'letters': 'Tom Orzechowski', 'genre': 'superhero', 'characters': 'Havok; Storm; Boom Boom', 'reprints': 'in  X-Tinction Agenda [X-Men] (Marvel, 1992 series)  (September 1992) [cover]'}"
0,X-Men,(November 1999),Astonishing X-Men #3 [Newsstand Edition],nan,"{'pencils': 'Brandon Peterson [as Brando] (signed)', 'inks': 'Tim Townsend (signed)', 'colors': 'Liquid Graphics', 'genre': 'superhero', 'characters': 'Death', 'reprints': 'in  X-Men Universe (Marvel, 1999 series) #3 (February 2000)'}"
0,X-Men,(August 2014),Uncanny X-Men Special #1,./covers/Uncanny X-Men Special #1.jpg,"{'pencils': 'Gary Choo (signed)', 'inks': 'Gary Choo (signed)', 'colors': 'Gary Choo', 'letters': '?', 'genre': 'superhero'}"
0,X-Men,(2015),X-Men Epic Collection #12 - The Gift,./covers/X-Men Epic Collection #12 - The Gift.jpg,"{'pencils': 'John Romita Jr.', 'inks': 'Dan Green', 'colors': '?', 'genre': 'superhero', 'characters': 'Doctor Doom; Cyclops; Storm; Wolverine; Colossus; Rogue; Nightcrawler; Kitty Pryde', 'reprints': 'from  The Uncanny X-Men (Marvel, 1981 series) #197 (September 1985)'}"
0,X-Men,(August 1991),The Uncanny X-Men #279 [Newsstand Edition],./covers/The Uncanny X-Men #279 [Newsstand Edition].jpg,"{'pencils': 'Andy Kubert (signed)', 'inks': 'Scott Williams (signed)', 'colors': '?', 'letters': 'Rick Parker', 'genre': 'superhero', 'characters': 'Colossus; Professor X; Stevie Hunter', 'reprints': 'in  X-Men Epic Collection (Marvel, 2014 series) #19 - Mutant Genesis  in  X-Men (SatellitFÃ¶rlaget, 1990 series) #4/1993'}"
0,Avengers Academy,([March] 2013),Avengers vs. X-Men: Avengers Academy,./covers/Avengers vs. X-Men: Avengers Academy.jpg,"{'pencils': 'Giuseppe Camuncoli', 'inks': 'Giuseppe Camuncoli', 'colors': 'Jim Charalampidis', 'genre': 'superhero', 'characters': 'Reptil; Hazmat; Mettle; Striker', 'reprints': 'from  Avengers Academy (Marvel, 2010 series) #31 (August 2012)'}"
0,X-Men,(May 2013),All-New X-Men #9,./covers/All-New X-Men #9.jpg,"{'pencils': 'Stuart Immonen', 'inks': 'Wade Von Grawbadger', 'colors': 'Marte Gracia', 'genre': 'superhero', 'characters': 'Mystique; Sabretooth', 'reprints': 'in  Essential X-Men (Panini UK, 2014 series) #4 (19 November 2014)  in  All New X-Men (Standaard Uitgeverij, 2015 series) #3 (2016)  in  Novíssimos X-Men (Panini Brasil, 2016 series) #2 - Criando Raízes (Junho 2016)'}"
0,X-Men,(September 2013),X-Men #3 [Direct Edition],./covers/X-Men #3 [Direct Edition].jpg,"{'pencils': 'Olivier Coipel', 'inks': 'Olivier Coipel', 'colors': 'Laura Martin', 'genre': 'superhero', 'characters': 'Psylocke'}"
0,X-Men,(March 1993),The Uncanny X-Men #298 [Newsstand Edition],./covers/The Uncanny X-Men #298 [Newsstand Edition].jpg,"{'pencils': 'Brandon Peterson (signed)', 'inks': 'Al Milgrom (signed)', 'colors': '?', 'genre': 'superhero', 'characters': 'Gambit; Bishop; Jean Grey; The Acolytes', 'reprints': 'in  Spécial Strange (Semic S.A., 1989 series) #91 (5 mars 1994)'}"
0,X-Men,(July 1989),The Uncanny X-Men #246 [Newsstand Edition],./covers/The Uncanny X-Men #246 [Newsstand Edition].jpg,"{'pencils': 'Marc Silvestri (signed)', 'inks': 'Dan Green (signed)', 'colors': '?', 'letters': 'Joe Rosen', 'genre': 'superhero', 'characters': 'Rogue; Psylocke; Master Mold', 'reprints': 'in  X-Men by Chris Claremont & Jim Lee Omnibus (Marvel, 2011 series) #1 ([October] 2011)'}"
0,X-Men 2099,(November 1993),X-Men 2099 #2 [Newsstand Edition],./covers/X-Men 2099 #2 [Newsstand Edition].jpg,"{'pencils': 'Ron Lim (signed)', 'inks': 'Adam Kubert (signed)', 'colors': 'Tom Smith', 'genre': 'science fiction; superhero', 'characters': 'Metalhead; Shakti Hadad; Meanstreak', 'reprints': 'in  X-Men 2099 (Marvel Italia, 1994 series) #2 (Luglio 1994)'}"
0,X-Men,(October 2013),All-New X-Men #15,./covers/All-New X-Men #15.jpg,"{'pencils': 'Stuart Immonen', 'inks': 'Wade Von Grawbadger', 'colors': 'Rain Beredo', 'letters': '?', 'genre': 'superhero', 'characters': 'X-Men (1964) [Cyclops [Scott Summers]; Beast [Hank McCoy]; Marvel Girl [Jean Grey]]', 'reprints': 'in  Novíssimos X-Men (Panini Brasil, 2016 series) #3 - Deslocados (Agosto 2016)'}"
0,X-Men 2099,(June 1994),X-Men 2099 #9 [Newsstand Edition],./covers/X-Men 2099 #9 [Newsstand Edition].jpg,"{'pencils': 'Ron Lim (signed)', 'inks': 'Jim Sanders III (signed)', 'colors': 'Tom Smith', 'letters': 'Ken Lopez', 'genre': 'science fiction; superhero', 'characters': ""X-Men 2099 [Bloodhawk; Xi'an Chi Xan; Metalhead; Krystalin; Cerebra; Skullfire; Meanstreak]"", 'reprints': 'in  2099 (Semic S.A., 1993 series) #19 (février 1995) [Encadrée/Framed]  in  X-Men 2099 (Marvel Italia, 1994 series) #9 (Febbraio 1995)'}"
0,X-Men 2099,(November 1994),X-Men 2099 #14 [Newsstand Edition],nan,"{'pencils': 'Ron Lim (signed)', 'inks': 'Harry Candelario (signed)', 'colors': 'Tom Smith', 'letters': '?', 'genre': 'science fiction; superhero', 'characters': 'Metalhead; Rosalinda Navarro Vasquez', 'reprints': 'in  X-Men 2099 (Marvel Italia, 1994 series) #13 (Giugno 1995)'}"
0,X-Men 2099,(March 1996),X-Men 2099 #30 [Newsstand Edition],nan,"{'pencils': 'Ron Lim (signed)', 'inks': 'Harry Candelario (signed)', 'colors': 'Tom Smith', 'genre': 'science fiction; superhero', 'characters': 'Cerebra'}"
0,X-Men 2099,(January 1996),X-Men 2099 #28 [Newsstand Edition],nan,"{'pencils': 'Chris Sprouse [as CS] (signed)', 'inks': 'Mark Farmer [as MF] (signed)', 'colors': 'Tom Smith', 'genre': 'science fiction; superhero', 'characters': 'X-Men 2099 [Bloodhawk; Metalhead; Krystalin; Cerebra; Skullfire; Meanstreak; La Lunatica]; Halloween Jack [Jordan Boone; Loki]'}"
0,X-Men 2099,(April 1996),X-Men 2099 #31 [Newsstand Edition],nan,"{'pencils': 'Ron Lim (signed)', 'inks': 'Harry Candelario (signed)', 'colors': 'Tom Smith', 'letters': '?', 'genre': 'science fiction; superhero', 'characters': 'Metalhead; Rosalinda Navarro Vasquez; Joachim Eduardo Vasquez'}"
0,X-Men 2099,(August 1996),X-Men 2099 #35 [Newsstand Edition],nan,"{'pencils': 'Jan Duursema', 'inks': 'Scott Koblish', 'colors': 'Tom Smith', 'genre': 'science fiction; superhero', 'characters': ""X-Men 2099 [Metalhead; Cerebra; La Lunatica; Xi'an Chi Xan]; Nostromo""}"
0,X-Men,(June 1996),X-Men Unlimited #11 [Newsstand Edition],nan,"{'pencils': 'Ian Churchill', 'inks': 'Ian Churchill', 'colors': '?', 'letters': '?', 'genre': 'superhero', 'characters': 'Magneto; Rogue', 'reprints': 'in  Gli Incredibili X-Men (Marvel Italia, 1994 series) #85 (Luglio 1997)'}"
0,X-Men,(January 2011),X-Men #5 [Variant Edition],./covers/X-Men #5 [Variant Edition].jpg,"{'pencils': 'Paco Medina', 'inks': '?', 'colors': '?', 'letters': '?', 'genre': 'superhero', 'characters': 'Central Art: Hope Summers; Blade [Eric Brooks]; Background Art: X-Men [Storm [Ororo Munroe]; Archangel [Warren Worthington, III]; Beast [Henry McCoy]; Colossus [Piotr Rasputin]; Rogue [Anna Marie]; Psylocke [Elizabeth Braddock]; Gambit [Remy LeBeau]]'}"
0,X-Men,(March 1997),X-Men #62 [Variant Edition],./covers/X-Men #62 [Variant Edition].jpg,"{'pencils': 'Carlos Pacheco (signed)', 'inks': 'Art Thibert [as AT] (signed)', 'colors': 'Liquid Graphics (signed)', 'letters': '?', 'genre': 'superhero', 'characters': 'Storm; Wolverine', 'reprints': 'in  Gli Incredibili X-Men (Marvel Italia, 1994 series) #100 (Ottobre 1998)'}"
0,X-Men,(December 1985),The Uncanny X-Men #200 [Newsstand Edition],./covers/The Uncanny X-Men #200 [Newsstand Edition].jpg,"{'pencils': 'John Romita, Jr. (signed)', 'inks': 'Dan Green (signed)', 'colors': '?', 'letters': 'Ron Zalme', 'genre': 'superhero', 'characters': 'Magneto; Cyclops; Colossus; Wolverine; Rogue; Fenris [Andrea Strucker; Andreas Strucker]', 'reprints': 'in  Gli Incredibili X-Men (Edizioni Star Comics, 1990 series) #17 (Dicembre 1991)  in  Essential X-Men (Marvel, 1996 series) #6 (2005)  in  Marvel mutanter (SatellitFÃ¶rlaget, 1989 series) #11/1989'}"
0,X-Men,(February 1987),The Uncanny X-Men #214 [Newsstand Edition],./covers/The Uncanny X-Men #214 [Newsstand Edition].jpg,"{'pencils': 'Art Adams', 'inks': 'Barry Windsor-Smith', 'colors': '?', 'genre': 'superhero', 'characters': 'Storm; Dazzler [Malice]', 'reprints': 'in  Gli Incredibili X-Men (Edizioni Star Comics, 1990 series) #23 (Giugno 1992)  in  X-Men: Mutant Massacre (Marvel, 2009 series)  (2009),  (2009)  in  X-Men: Lifedeath (Marvel, 2011 series)  (2011)'}"
0,X-Men,(July 1984),The Uncanny X-Men #183 [Newsstand Edition],./covers/The Uncanny X-Men #183 [Newsstand Edition].jpg,"{'pencils': 'John Romita, Jr. (signed)', 'inks': 'Dan Green (signed)', 'colors': '?', 'genre': 'superhero', 'characters': 'Colossus; Juggernaut; Nightcrawler; Wolverine', 'reprints': 'in  Gli Incredibili X-Men (Edizioni Star Comics, 1990 series) #10 (Aprile 1991)  in  X-Men Classic (Marvel, 1990 series) #87 (September 1993)  in  Essential X-Men (Marvel, 1996 series) #5 (2004)'}"
