,series,right,title,cover,metadata
0,X-Men,(November 2002),X-Treme X-Men #18 [Direct Edition],./covers/X-Treme X-Men #18 [Direct Edition].jpg,"{'pencils': 'Salvador Larroca (signed)', 'inks': 'Salvador Larroca (signed)', 'colors': 'Liquid Graphics (signed)', 'genre': 'superhero', 'characters': 'Jean Grey; Beast; Nightcrawler'}"
0,X-Men,(January 2002),X-Treme X-Men #7 [Direct Edition],./covers/X-Treme X-Men #7 [Direct Edition].jpg,"{'pencils': 'Salvador Larroca (signed)', 'inks': 'Salvador Larroca (signed)', 'colors': 'Liquid Graphics (signed)', 'genre': 'superhero', 'characters': 'Storm; Rogue; Sage [Tessa]', 'reprints': 'in  X-Men (Hjemmet / Egmont, 2003 series) #2/2005 ([mars] 2005), #2/2005 ([mars] 2005)'}"
0,X-Men,(June 2002),X-Treme X-Men #12 [Direct Edition],./covers/X-Treme X-Men #12 [Direct Edition].jpg,"{'pencils': 'Salvador Larroca (signed)', 'inks': 'Salvador Larroca (signed)', 'colors': 'Liquid Graphics (signed)', 'genre': 'superhero', 'characters': 'Storm; Khan'}"
0,X-Men,(August 2002),X-Treme X-Men #14 [Direct Edition],./covers/X-Treme X-Men #14 [Direct Edition].jpg,"{'pencils': 'Salvador Larroca (signed)', 'inks': 'Salvador Larroca (signed)', 'colors': 'Liquid Graphics (signed)', 'genre': 'superhero', 'characters': 'Rogue'}"
0,X-Men,(July 1995),The Uncanny X-Men #322 [Direct Deluxe Edition],./covers/The Uncanny X-Men #322 [Direct Deluxe Edition].jpg,"{'pencils': 'Joe Madureira', 'inks': 'Tim Townsend', 'colors': '?', 'genre': 'superhero', 'characters': 'Beast; Juggernaut; Psylocke; Bishop', 'reprints': 'in  X-Men: The Road to Onslaught (Marvel, 2014 series) #1 (2014)'}"
0,X-Men,(February 1996),The Uncanny X-Men #329 [Direct Deluxe Edition],./covers/The Uncanny X-Men #329 [Direct Deluxe Edition].jpg,"{'pencils': 'Joe Madureira [as Mad] (signed)', 'inks': 'Dan Green [as DG] (signed)', 'colors': '?', 'genre': 'superhero', 'characters': 'Archangel; Wolverine; Gomurr the Ancient', 'reprints': 'in  X-Men Visionaries: Joe Madureira (Marvel, 2001 series)  (January 2001)'}"
0,X-Men,(March 1996),The Uncanny X-Men #330 [Direct Deluxe Edition],./covers/The Uncanny X-Men #330 [Direct Deluxe Edition].jpg,"{'pencils': 'Joe Madureira [as Mad] (signed)', 'inks': 'Tim Townsend (signed)', 'colors': '?', 'genre': 'superhero', 'characters': 'Wolverine; Gomurr the Ancient; Archangel', 'reprints': 'in  X-Men Visionaries: Joe Madureira (Marvel, 2001 series)  (January 2001)'}"
0,X-Men,(February 2000),X-Men The Hidden Years #3 [Direct Edition],./covers/X-Men The Hidden Years #3 [Direct Edition].jpg,"{'pencils': 'John Byrne (signed)', 'inks': 'John Byrne (signed)', 'colors': 'Greg Wright', 'genre': 'superhero', 'characters': 'Beast; Cyclops; Land of the Dead priest; Ka-Zar'}"
0,X-Men,(July 2000),X-Men The Hidden Years #8 [Direct Edition],./covers/X-Men The Hidden Years #8 [Direct Edition].jpg,"{'pencils': 'John Byrne (signed)', 'inks': 'John Byrne (signed)', 'colors': 'Greg Wright', 'letters': 'John Byrne', 'genre': 'superhero', 'characters': 'X-Men [Beast; Cyclops; Marvel Girl [Jean Grey]]; Fantastic Four [Crystal; Mr. Fantastic; Thing; Human Torch [Johnny Storm]]', 'reprints': 'in  Fantastic Four by John Byrne Omnibus (Marvel, 2011 series) #2 ([December] 2013)'}"
0,X-Men,(September 2000),X-Men The Hidden Years #10 [Direct Edition],./covers/X-Men The Hidden Years #10 [Direct Edition].jpg,"{'pencils': 'John Byrne (signed)', 'inks': 'John Byrne (signed)', 'colors': 'Greg Wright', 'letters': 'John Byrne', 'genre': 'superhero', 'characters': 'X-Men [Beast; Cyclops; Professor X]; Ashley Martin; Sentinel'}"
0,X-Men,(September 2001),X-Men The Hidden Years #22 [Direct Edition],./covers/X-Men The Hidden Years #22 [Direct Edition].jpg,"{'pencils': 'John Byrne (signed)', 'inks': 'John Byrne (signed)', 'colors': 'Gregory Wright (signed)', 'letters': '?', 'genre': 'superhero', 'characters': 'X-Men [Beast; Cyclops; Angel; Marvel Girl [Jean Grey]; Iceman; Professor X]'}"
0,X-Men; Alpha Flight,(December 1985),X-Men / Alpha Flight #1 [Direct Edition],nan,"{'pencils': 'Paul Smith (signed)', 'inks': 'Bob Wiacek (signed)', 'colors': '?', 'genre': 'superhero', 'characters': 'Madelyne Pryor; Cyclops; Wolverine; Colossus; Phoenix [Rachel Summers]; Northstar; Sasquatch; Shaman; Talisman; Puck; Loki', 'reprints': 'in  X-Men: The Asgardian Wars (Marvel, 1989 series)  (1989)  in  Marvel Premiere Classic (Marvel, 2006 series) #66 - X-Men: Alpha Flight [direct market variant] (2011)  in  X-Men: Alpha Flight (Marvel, 2011 series)  (2011)  in  Alpha Flight (Planeta DeAgostini, 1985 series) #22'}"
0,X-Men,(August 2007),X-Men: Endangered Species One-Shot #1,./covers/X-Men: Endangered Species One-Shot #1.jpg,"{'pencils': 'Marc Silvestri', 'inks': 'Marc Silvestri', 'colors': 'Stjepan Sejic', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Cyclops; Wolverine; Nightcrawler; Storm; Rogue; Multiple Man [Jamie Madrox]'}"
0,X-Men,(December 2007),X-Men: Messiah Complex #1 [Silvestri Cover],./covers/X-Men: Messiah Complex #1 [Silvestri Cover].jpg,"{'pencils': 'Marc Silvestri', 'inks': 'Joe Weems', 'colors': 'Steve Firchow', 'letters': 'None; typeset', 'genre': 'superhero', 'characters': 'Mystique; Mr. Sinister; Charles Xavier; Wolverine; Cyclops'}"
0,X-Men,(May 2000),X-Men #100 [Dynamic Forces Chrome cover variant],./covers/X-Men #100 [Dynamic Forces Chrome cover variant].jpg,"{'pencils': 'Leinil Francis Yu (signed)', 'inks': 'Mark Morales (signed)', 'colors': '?', 'characters': 'X-Men [Nightcrawler; Gambit; Rogue; Colossus; Thunderbird [Neal Shaara]]; Jaegar'}"
0,Iceman,(January 2013),All-New X-Men #1 [Variant Cover by Paolo Rivera],./covers/All-New X-Men #1 [Variant Cover by Paolo Rivera].jpg,"{'pencils': 'Paolo Rivera', 'inks': 'Paolo Rivera', 'colors': 'Paolo Rivera', 'characters': 'Iceman; Iceman (1964)', 'reprints': 'in  La Nueva Patrulla-X (Panini España, 2013 series) #1 (Mayo 2013)  in  All New X-Men (Standaard Uitgeverij, 2015 series) #1 (2015)'}"
0,X-Men,(March 2013),All-New X-Men #2 [Second Printing Variant],./covers/All-New X-Men #2 [Second Printing Variant].jpg,"{'pencils': 'Stuart Immonen', 'inks': 'Wade Von Grawbadger', 'colors': 'Marte Gracia', 'genre': 'superhero', 'characters': 'X-Men [Wolverine; Kitty Pryde; Beast; Storm; Iceman]; Eva', 'reprints': 'in  La Nueva Patrulla-X (Panini España, 2013 series) #1 (Mayo 2013), #1 (Mayo 2013)  in  X-Men (Panini France, 2013 series) #1 (juillet 2013)  in  Essential X-Men (Panini UK, 2014 series) #1 (27 August 2014)  in  All New X-Men (Standaard Uitgeverij, 2015 series) #1 (2015)  in  Novíssimos X-Men (Panini Brasil, 2016 series) #1 - X-Men de Ontem (Janeiro 2016)'}"
0,X-Men,(April 2017),All-New X-Men #1.MU [Adam Kubert Cover],./covers/All-New X-Men #1.MU [Adam Kubert Cover].jpg,"{'pencils': 'Adam Kubert (signed)', 'inks': 'Adam Kubert (signed)', 'colors': 'Frank Martin', 'letters': 'typeset', 'genre': 'superhero'}"
0,Cable,(September 2017),Cable #3 [Jim Lee X-Men Trading Card Cover],nan,"{'pencils': 'Dale Keown', 'inks': 'Dale Keown', 'colors': 'Jason Keith', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Cable [Nathan Summers]'}"
0,X-Men,([March] 2017),X-Men Epic Collection #5 - Second Genesis,./covers/X-Men Epic Collection #5 - Second Genesis.jpg,"{'pencils': 'Dave Cockrum', 'inks': 'Dave Cockrum', 'colors': 'Paul Mounts', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'X-Men [Colossus; Storm; Nightcrawler; Banshee; Wolverine]; X-Sentinels [Cyclops; Marvel Girl; Beast; Angel; Iceman; Professor X]', 'reprints': 'from  The X-Men (Marvel, 1963 series) #100 [25Â¢ Cover Price] (August 1976)'}"
0,X-Men,(August 1981),The Uncanny X-Men #148 [British Price Variant],./covers/The Uncanny X-Men #148 [British Price Variant].jpg,"{'pencils': 'Dave Cockrum (signed)', 'inks': 'Dave Cockrum (signed)', 'colors': '?', 'letters': 'Dan Crespi; Typeset', 'genre': 'superhero', 'characters': 'Kitty Pryde; Spider-Woman [Jessica Drew]; Storm; Dazzler; Caliban', 'reprints': 'in  X-Men Classic (Marvel, 1990 series) #52 (October 1990)  in  Essential X-Men (Marvel, 1996 series) #3 (July 1998)  in  Marvel Gold. La Imposible Patrulla-X (Panini España, 2011 series) #3 - Vs. Magneto (Noviembre 2012)  in  Essential Spider-Woman (Marvel, 2005 series) #2'}"
0,Fantastic Four vs. X-Men,(April 1987),Fantastic Four vs. X-Men #3 [Newsstand Edition],./covers/Fantastic Four vs. X-Men #3 [Newsstand Edition].jpg,"{'pencils': 'Jon Bogdanove (signed)', 'inks': 'Terry Austin (signed)', 'colors': '?', 'genre': 'superhero', 'characters': 'Fantastic Four [the Thing [Ben Grimm]; Mr. Fantastic [Reed Richards]; Human Torch [Johnny Storm]; Invisible Woman [Sue Storm Richards]]; Franklin Richards; X-Men [Wolverine; Havok; Rogue]; Doctor Doom'}"
0,X-Men,(October 2015),X-Men '92 #3 [Incentive David Nakayama Variant],nan,"{'pencils': 'Pepe Larraz (signed)', 'inks': 'Pepe Larraz (signed)', 'colors': 'Pepe Larraz (signed)', 'genre': 'superhero', 'characters': 'Deadpool; Domino; Cable; Psylocke; Archangel; Bishop'}"
0,X-Men,(November 2008),Secret Invasion: X-Men #2 [Newsstand Edition],nan,"{'script': '?', 'pencils': 'Terry Dodson (signed)', 'inks': 'Rachel Dodson (signed)', 'colors': 'Justin Ponsor [as J-Po] (signed)', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'X-Men [Cyclops [Scott Summers]; Nightcrawler [Kurt Wagner]; Pixie [Megan Gwynn]]; Skrull', 'reprints': 'in  Essential X-Men (Panini UK, 2010 series) #6 (July 2010)'}"
0,X-Men,(June 2016),X-Men: Worst X-Man Ever #3,./covers/X-Men: Worst X-Man Ever #3.jpg,"{'pencils': 'Michael Walsh', 'inks': 'Michael Walsh', 'colors': 'Ruth Redmond', 'genre': 'superhero', 'characters': 'Bailey Hoskins'}"
0,X-Men,(July 2001),X-Men The Hidden Years #20 [Newsstand Edition],./covers/X-Men The Hidden Years #20 [Newsstand Edition].jpg,"{'script': '?', 'pencils': 'John Byrne (signed)', 'inks': 'John Byrne (signed)', 'colors': 'Greg Wright (signed)', 'letters': '?', 'genre': 'superhero', 'characters': 'X-Men [Beast; Cyclops; Iceman; Marvel Girl [Jean Grey]]', 'reprints': 'in  Fantastic Four by John Byrne Omnibus (Marvel, 2011 series) #2 ([December] 2013)'}"
0,X-Men,(August 2000),X-Men The Hidden Years #9 [Newsstand Edition],./covers/X-Men The Hidden Years #9 [Newsstand Edition].jpg,"{'pencils': 'John Byrne (signed)', 'inks': 'John Byrne (signed)', 'colors': 'Greg Wright', 'letters': 'John Byrne', 'genre': 'superhero', 'characters': 'X-Men [Beast; Cyclops; Marvel Girl [Jean Grey; Phoenix?]]; Fantastic Four [Crystal; Human Torch [Human Torch]; Mr. Fantastic; Thing]', 'reprints': 'in  Fantastic Four by John Byrne Omnibus (Marvel, 2011 series) #2 ([December] 2013)'}"
0,X-Men,(May 2010),X-Men: Second Coming #1 [3rd Print Variant],./covers/X-Men: Second Coming #1 [3rd Print Variant].jpg,"{'pencils': 'David Finch', 'inks': 'Matt Banning', 'colors': ""Aspen's Peter Steigerwald"", 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Hope'}"
0,X-Men,(April 2012),Ultimate Comics X-Men #7 [Direct Market Variant Cover],./covers/Ultimate Comics X-Men #7 [Direct Market Variant Cover].jpg,"{'pencils': 'Kaare Andrews (painted)', 'inks': 'Kaare Andrews (painted)', 'colors': 'Kaare Andrews (painted)', 'genre': 'superhero', 'reprints': 'in  Ultimate Universe (Panini France, 2012 series) #4 (novembre 2012)'}"
0,X-Men,(September 2010),X-Men: Second Coming #2 [Finch Cover],./covers/X-Men: Second Coming #2 [Finch Cover].jpg,"{'pencils': 'David Finch', 'inks': 'Matt Banning', 'colors': 'Peter Steigerwald', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Hope; Cyclops; Emma Frost [White Queen]; Magneto; Rogue; Domino; Wolverine; Sunspot; X-23; Warlock'}"
0,nan,(January 2012),X-Men #20 [Variant Cover by Dale Keown],./covers/X-Men #20 [Variant Cover by Dale Keown].jpg,{}
0,X-Men,(1993),The Uncanny X-Men Annual #17 [Newsstand Edition],./covers/The Uncanny X-Men Annual #17 [Newsstand Edition].jpg,"{'pencils': 'Jason Pearson (signed)', 'inks': 'Jason Pearson (signed)', 'colors': '?', 'genre': 'superhero', 'characters': 'Storm; Colossus; X-Cutioner', 'reprints': 'in  X-Men: Danger Room Battle Archives (Marvel, 1996 series)  (1996)'}"
0,X-Men,(April 2013),All-New X-Men #7 [2nd Printing],./covers/All-New X-Men #7 [2nd Printing].jpg,"{'pencils': 'Stuart Immonen', 'inks': 'Wade Von Grawbadger', 'colors': 'Marte Gracia', 'genre': 'superhero', 'reprints': 'in  Essential X-Men (Panini UK, 2014 series) #2 (24 September 2014)  in  All New X-Men (Standaard Uitgeverij, 2015 series) #3 (2016)  in  Novíssimos X-Men (Panini Brasil, 2016 series) #2 - Criando Raízes (Junho 2016)'}"
0,X-Men,(June 2014),All-New X-Men #25 [Rafael Grampa Cover],./covers/All-New X-Men #25 [Rafael Grampa Cover].jpg,"{'pencils': 'Rafael Grampa', 'inks': 'Rafael Grampa', 'colors': 'Rafael Grampa', 'genre': 'superhero'}"
0,X-Men,(February 2015),All-New X-Men Annual #1 [Andrea Sorrentino Cover],./covers/All-New X-Men Annual #1 [Andrea Sorrentino Cover].jpg,"{'pencils': 'Andrea Sorrentino (signed)', 'inks': 'Andrea Sorrentino (signed)', 'colors': 'Andrea Sorrentino (signed)', 'genre': 'superhero', 'characters': 'Eva Bell'}"
0,X-Men,(February 2015),Uncanny X-Men Annual #1 [Dustin Nguyen Variant],./covers/Uncanny X-Men Annual #1 [Dustin Nguyen Variant].jpg,"{'pencils': 'Andrea Sorrentino (signed) (painted)', 'inks': 'Andrea Sorrentino (signed) (painted)', 'colors': 'Andrea Sorrentino (signed) (painted)', 'genre': 'superhero', 'characters': 'Eva Bell'}"
0,X-Men,(November 2011),X-Men #17 [Second Printing Variant by Jorge Molina],./covers/X-Men #17 [Second Printing Variant by Jorge Molina].jpg,"{'pencils': 'Jorge Molina', 'inks': 'Jorge Molina', 'colors': '?', 'genre': 'superhero', 'characters': 'Cyclops; Invisible Woman; White Queen; Dr. Doom'}"
0,X-Men,(July 2004),Astonishing X-Men #1 [Gabriele Dell'Otto Cover],./covers/Astonishing X-Men #1 [Gabriele Dell'Otto Cover].jpg,"{'pencils': ""Gabriele Dell'Otto (signed)"", 'inks': ""Gabriele Dell'Otto (signed)"", 'colors': 'Richard Isanove (signed)', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Wolverine', 'reprints': 'in  Official Handbook of the Marvel Universe: Wolverine 2004 (Marvel, 2004 series) #[nn] (2004)  in  Astonishing X-Men (Marvel, 2004 series) #1 - Gifted ([December] 2004)  in  Astonishing X-Men (Marvel, 2006 series) #1 (2006)'}"
0,X-Men,(January 2013),All-New X-Men #1 [Joe Quesada Variant],./covers/All-New X-Men #1 [Joe Quesada Variant].jpg,"{'pencils': 'Joe Quesada (signed)', 'inks': 'Danny Miki (signed)', 'colors': 'Richard Isanove (signed)', 'genre': 'superhero', 'characters': 'Marvel Girl [Jean Grey]', 'reprints': 'in  La Nueva Patrulla-X (Panini España, 2013 series) #1 (Mayo 2013)  in  All New X-Men (Standaard Uitgeverij, 2015 series) #1 (2015)'}"
0,X-Men,(March 2013),All-New X-Men #5 [Variant Cover by Olivier Coipel],./covers/All-New X-Men #5 [Variant Cover by Olivier Coipel].jpg,"{'pencils': 'Olivier Coipel (signed)', 'inks': 'Olivier Coipel (signed)', 'colors': 'Justin Ponsor (signed)', 'genre': 'superhero', 'characters': 'Marvel Girl [Jean Grey] (1964)', 'reprints': 'in  All New X-Men (Standaard Uitgeverij, 2015 series) #2 (2015)'}"
0,X-Men,(August 2013),X-Men #2 [Direct Edition by Olivier Coipel],./covers/X-Men #2 [Direct Edition by Olivier Coipel].jpg,"{'pencils': 'Olivier Coipel', 'inks': 'Olivier Coipel', 'colors': 'Frank Martin', 'genre': 'superhero', 'characters': 'X-Men [Jubilee; Storm; Rachel Grey; Rogue; Shadowcat [Kitty Pryde]; Psylocke]'}"
0,X-Men,(July 1984),The Uncanny X-Men #183 [Canadian Newsstand Edition],./covers/The Uncanny X-Men #183 [Canadian Newsstand Edition].jpg,"{'pencils': 'John Romita, Jr. (signed)', 'inks': 'Dan Green (signed)', 'colors': '?', 'genre': 'superhero', 'characters': 'Colossus; Juggernaut; Nightcrawler; Wolverine', 'reprints': 'in  Gli Incredibili X-Men (Edizioni Star Comics, 1990 series) #10 (Aprile 1991)  in  X-Men Classic (Marvel, 1990 series) #87 (September 1993)  in  Essential X-Men (Marvel, 1996 series) #5 (2004)'}"
0,X-Men,(March 2011),X-Men #7 [Variant Edition - Alternate Spider-Man],./covers/X-Men #7 [Variant Edition - Alternate Spider-Man].jpg,"{'pencils': 'Terry Dodson (signed)', 'inks': 'Rachel Dodson (signed)', 'colors': '?', 'genre': 'superhero'}"
0,X-Men,(June 2013),All-New X-Men #10 [2nd Printing],./covers/All-New X-Men #10 [2nd Printing].jpg,"{'pencils': 'Stuart Immonen', 'inks': 'Wade Von Grawbadger', 'colors': 'Marte Gracia', 'genre': 'superhero', 'characters': 'X-Men [Cyclops (1964); Angel (1964); Beast (1964); Iceman (1964); Marvel Girl (1964)]; Wolverine', 'reprints': 'in  All New X-Men (Standaard Uitgeverij, 2015 series) #4 (2016)  in  Novíssimos X-Men (Panini Brasil, 2016 series) #2 - Criando Raízes (Junho 2016)  in  La Nueva Patrulla-X (Panini España, 2013 series) #4'}"
0,X-Men,(January 2014),Amazing X-Men #1 [Kevin Nowlan Variant],./covers/Amazing X-Men #1 [Kevin Nowlan Variant].jpg,"{'pencils': 'Ed McGuinness', 'inks': 'Ed McGuinness', 'colors': 'Marte Gracia', 'genre': 'superhero', 'characters': 'Nightcrawler', 'reprints': 'in  La Asombrosa Patrulla-X (Panini España, 2014 series) #1 (Febrero 2014)'}"
0,Avengers; X-Men,(December 2014),Avengers & X-Men: Axis #1 [Jim Cheung Fade Variant],./covers/Avengers & X-Men: Axis #1 [Jim Cheung Fade Variant].jpg,"{'pencils': 'Jim Cheung (signed)', 'inks': 'Jim Cheung (signed)', 'colors': 'Justin Ponsor (signed)', 'genre': 'superhero', 'characters': 'Iron Man; Thor; Storm; Beast; Luke Cage; Scarlet Witch; Vision; Colossus; Rogue; Red Onslaught', 'reprints': 'in  Homem-Aranha: Aranhaverso (Panini Brasil, 2015 series) #1 (Dezembro de 2015) [somente arte]'}"
0,X-Men,(April 1991),The Uncanny X-Men #275 [Gold 2nd Print],./covers/The Uncanny X-Men #275 [Gold 2nd Print].jpg,"{'pencils': 'Jim Lee (signed)', 'inks': 'Scott Williams (signed)', 'colors': '?', 'genre': 'superhero', 'characters': 'X-Men [Wolverine; Psylocke; Forge; Storm; Jubilee; Banshee; Gambit; Rogue]; Skrull Professor X; Deathbird; Lilandra; Gladiator; Zaladane; Magneto', 'reprints': 'in  X-Men Visionaries: Jim Lee (Marvel, 2002 series)  (2002)  in  Marvel Milestones: Jim Lee and Chris Claremont X-Men & the Starjammers (Marvel, 2006 series) #1 [Direct Edition] (2006) [Cover]  in  Marvel Milestones: Millie the Model & Patsy Walker (Marvel, 2006 series)  (2006)  in  X-Men (SatellitFÃ¶rlaget, 1990 series) #2/1993'}"
0,X-Men,(May 2002),X-Treme X-Men #11 [Newsstand Edition],nan,"{'pencils': 'Salvador Larroca (signed)', 'inks': 'Salvador Larroca (signed)', 'colors': 'Liquid Graphics (signed)', 'genre': 'superhero', 'characters': 'Shaitan'}"
0,X-Men,(October 2002),X-Treme X-Men #17 [Newsstand Edition],nan,"{'pencils': 'Salvador Larroca', 'inks': 'Salvador Larroca', 'colors': 'Liquid Graphics', 'genre': 'superhero', 'characters': 'Gambit; Rogue; Vargas'}"
0,X-Men,(November 2013),Uncanny X-Men #12 [Arthur Adams Cover],./covers/Uncanny X-Men #12 [Arthur Adams Cover].jpg,"{'pencils': 'Arthur Adams', 'inks': 'Arthur Adams', 'colors': 'Peter Steigerwald', 'genre': 'superhero', 'characters': 'X-Men [Magneto; Emma Frost; Jean Grey (1964); Cyclops (1964)]'}"
0,nan,(April 2015),Guardians of the Galaxy & X-Men: The Black Vortex Alpha #1,./covers/Guardians of the Galaxy & X-Men: The Black Vortex Alpha #1.jpg,{}
0,X-Men,(February 2013),All-New X-Men #3 [2nd Printing],./covers/All-New X-Men #3 [2nd Printing].jpg,"{'pencils': 'Stuart Immonen', 'inks': 'Wade Von Grawbadger', 'colors': 'Marte Gracia', 'genre': 'superhero', 'characters': 'Cyclops', 'reprints': 'in  La Nueva Patrulla-X (Panini España, 2013 series) #1 (Mayo 2013)  in  All New X-Men (Standaard Uitgeverij, 2015 series) #2 (2015)  in  Novíssimos X-Men (Panini Brasil, 2016 series) #1 - X-Men de Ontem (Janeiro 2016)'}"
0,X-Men,(March 2013),All-New X-Men #5 [2nd Printing],./covers/All-New X-Men #5 [2nd Printing].jpg,"{'pencils': 'Stuart Immonen', 'inks': 'Wade Von Grawbadger', 'colors': 'Marte Gracia', 'genre': 'superhero', 'characters': 'Marvel Girl; Marvel Girl (1964); Phoenix; Jean Grey; Cyclops; Living Pharaoh', 'reprints': 'in  La Nueva Patrulla-X (Panini España, 2013 series) #1 (Mayo 2013), #2 (Junio 2013)  in  Essential X-Men (Panini UK, 2014 series) #2 (24 September 2014)  in  All New X-Men (Standaard Uitgeverij, 2015 series) #2 (2015)  in  Novíssimos X-Men (Panini Brasil, 2016 series) #1 - X-Men de Ontem (Janeiro 2016)'}"
0,X-Men,(January 2013),First X-Men #5 [Variant Cover by Adam Kubert],./covers/First X-Men #5 [Variant Cover by Adam Kubert].jpg,"{'pencils': 'Neal Adams', 'inks': 'Neal Adams', 'colors': 'Matthew Wilson', 'genre': 'superhero'}"
0,X-Men,(January 2013),First X-Men #4 [Variant Cover by Daniel Acuña],./covers/First X-Men #4 [Variant Cover by Daniel Acuña].jpg,"{'pencils': 'Neal Adams', 'inks': 'Neal Adams', 'colors': 'Matthew Wilson', 'genre': 'superhero'}"
