,series,right,title,cover,metadata
0,X-Men,(April 2006),Astonishing X-Men #13 [Direct Edition],./covers/Astonishing X-Men #13 [Direct Edition].jpg,"{'pencils': 'John Cassaday [as JC] (signed)', 'inks': 'John Cassaday [as JC] (signed)', 'colors': 'Laura Martin (signed)', 'genre': 'superhero', 'characters': 'X-Men [Beast; Colossus; Shadowcat [Kitty Pryde]; Cyclops; Emma Frost [White Queen]; Wolverine]', 'reprints': 'in  Astonishing X-Men (Marvel, 2004 series) #3 - Torn ([January] 2007), #3 - Torn ([January] 2007)  in  Astonishing X-Men (Marvel, 2006 series) #2 (2008)  in  Astonishing X-Men (Panini Deutschland, 2006 series) #3 - Zerissen ([März] 2008)'}"
0,X-Men,(November 2005),X-Men #175 [Direct Edition],./covers/X-Men #175 [Direct Edition].jpg,"{'pencils': 'Salvador Larroca (signed)', 'inks': 'Salvador Larroca', 'colors': 'Liquid! (signed)', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Storm; Wolverine; Havok; Rogue; Gambit; Iceman; Polaris; Black Panther', 'reprints': 'in  X-Men #175 Wizard World Boston Edition (Marvel; Wizard, 2005 series)  (2005)  in  X-Men / Black Panther: Wild Kingdom (Marvel, 2006 series) #[nn] ([January] 2006)'}"
0,X-Men,(January 2006),X-Men #178 [Direct Edition],./covers/X-Men #178 [Direct Edition].jpg,"{'pencils': 'Salvador Larroca (signed)', 'inks': 'Salvador Larroca', 'colors': 'Liquid! (signed)', 'genre': 'superhero', 'characters': 'Wolverine; Sentinel', 'reprints': 'in  Decimation: X-Men - The Day After (Marvel, 2006 series)  ([April] 2006)  in  X-Men, los Hombres X (Editorial Televisa, 2005 series) #23 (Abril 2007)', 'keywords': 'Decimation'}"
0,X-Men,(March 2006),X-Men #181 [Direct Edition],./covers/X-Men #181 [Direct Edition].jpg,"{'pencils': 'Salvador Larroca (signed)', 'inks': 'Salvador Larroca (signed)', 'colors': 'Liquid! (signed)', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Polaris; Daap', 'reprints': 'in  X-Men, los Hombres X (Editorial Televisa, 2005 series) #26 (9 Julio 2007) [cover]'}"
0,X-Men,(November 1980),The X-Men #139 [Direct Edition],./covers/The X-Men #139 [Direct Edition].jpg,"{'pencils': 'John Byrne (signed)', 'inks': 'Terry Austin (signed)', 'colors': '?', 'letters': 'Jim Novak', 'genre': 'superhero', 'characters': 'X-Men [Angel [Warren Worthington III]; Storm; Wolverine; Colossus; Nightcrawler; Kitty Pryde]', 'reprints': 'in  Wizard Wolverine Masterpiece Edition (Marvel; Wizard, 2004 series) #1 (December 2004)  in  X-Men: Alpha Flight (Marvel, 2011 series)  (2011)  in  Marvel Gold. La Imposible Patrulla-X (Panini España, 2011 series) #2 - Días del Futuro Pasado  in  Marvel Héroes (Panini España, 2012 series) #56 - Alpha Flight de John Byrne (Septiembre 2014)  in  Essential X-Men (Marvel, 1996 series) #2'}"
0,X-Men,(August 1997),X-Men #66 [Newsstand Edition],./covers/X-Men #66 [Newsstand Edition].jpg,"{'pencils': 'Carlos Pacheco (signed)', 'inks': 'Art Thibert', 'colors': 'Liquid Graphics', 'letters': '?', 'genre': 'superhero', 'characters': 'Iceman; Cecilia Reyes; Prime Sentinels', 'keywords': 'Operation Zero Tolerance'}"
0,X-Men,(November 2000),X-Men Universe #12 [Newsstand Edition],./covers/X-Men Universe #12 [Newsstand Edition].jpg,"{'pencils': 'Greg Horn (Painted)', 'inks': 'Greg Horn (Painted)', 'colors': 'Greg Horn (Painted)', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Storm'}"
0,X-Men,(January 2013),Ultimate Comics X-Men #18.1,./covers/Ultimate Comics X-Men #18.1.jpg,"{'pencils': 'Sara Pichelli (signed)', 'inks': 'Sara Pichelli (signed)', 'colors': 'Marte Gracia (signed)', 'genre': 'superhero'}"
0,X-Men,(August 2009),X-Men Forever #2 [Second Printing],./covers/X-Men Forever #2 [Second Printing].jpg,"{'pencils': 'Tom Grummett', 'inks': 'Cory Hamscher', 'colors': 'Wil Quintana', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Wolverine'}"
0,X-Men,(August 1996),X-Men #55 [Newsstand Edition],./covers/X-Men #55 [Newsstand Edition].jpg,"{'pencils': 'Andy Kubert (signed)', 'inks': 'John Dell (signed)', 'colors': '?', 'letters': '?', 'genre': 'superhero', 'characters': 'X-Men [Gambit; Iceman; Rogue; Bishop]; Avengers [Captain America [Steve Rogers]; The Thing; Crystal; Black Widow [Natasha Romanov]]; Sentinels', 'reprints': 'in  Gli Incredibili X-Men (Marvel Italia, 1994 series) #86 (Agosto 1997)', 'keywords': 'Onslaught'}"
0,X-Men,(October 2013),Ultimate Comics X-Men #30,./covers/Ultimate Comics X-Men #30.jpg,"{'pencils': 'Gabriel Hardman (signed)', 'inks': 'Gabriel Hardman (signed)', 'colors': 'Jordie Bellaire', 'genre': 'superhero'}"
0,X-Men,(September 2010),X-Men #1 [Wolverine Cover],./covers/X-Men #1 [Wolverine Cover].jpg,"{'pencils': '?', 'inks': '?', 'colors': '?', 'letters': 'typeset', 'characters': 'Wolverine'}"
0,X-Men,(May 1995),X-Men Classic #107 [Newsstand Edition],nan,"{'pencils': 'Gary Frank (signed)', 'inks': 'Dan Green (signed)', 'colors': '?', 'letters': '?', 'genre': 'superhero', 'characters': 'Phoenix [Rachel Summers]; The Beyonder'}"
0,X-Men,(August 1994),X-Men Classic #98 [Newsstand Edition],nan,"{'pencils': 'Matthew Ryan (signed)', 'inks': 'Matthew Ryan (signed)', 'colors': '?', 'letters': '?', 'genre': 'superhero', 'characters': 'X-Men [Colossus; Rogue; Nightcrawler; Shadow Cat [Kitty Pryde]; Rachel Summers]; Juggernaut; Nimrod II'}"
0,X-Men,(September 1992),X-Men Classic #75 [Newsstand Edition],nan,"{'pencils': 'Adam Hughes [as AH!] (signed)', 'inks': 'Adam Hughes [as AH!] (signed)', 'colors': '?', 'letters': '?', 'genre': 'superhero', 'characters': 'Colossus; Rogue'}"
0,X-Men,(December 1993),X-Men Classic #90 [Newsstand Edition],nan,"{'pencils': 'Bart Sears (signed)', 'inks': 'John Beatty (signed)', 'colors': '?', 'letters': '?', 'genre': 'superhero', 'characters': 'X-Men [Storm; Rogue]; Forge; Dire Wraiths'}"
0,X-Men,(August 2012),Ultimate Comics X-Men #13,./covers/Ultimate Comics X-Men #13.jpg,"{'pencils': 'Kaare Andrews (painted)', 'inks': 'Kaare Andrews (painted)', 'colors': 'Kaare Andrews (painted)', 'genre': 'superhero'}"
0,X-Men,(November 2013),Ultimate Comics X-Men #31,./covers/Ultimate Comics X-Men #31.jpg,"{'pencils': 'Gabriel Hardman (signed)', 'inks': 'Gabriel Hardman (signed)', 'colors': 'Elizabeth Breitweiser', 'genre': 'superhero'}"
0,X-Men,,X-Men #30 [Newsstand Edition ],./covers/X-Men #30 [Newsstand Edition ].jpg,"{'pencils': 'Andy Kubert (signed)', 'inks': 'Matt Ryan [as Matthew Ryan] (signed)', 'colors': '?', 'letters': '?', 'genre': 'superhero', 'characters': 'Cyclops; Jean Grey; Storm; Havok; Professor X; Artie; Leech; Jubilee; Rogue; Gambit; Beast; Psylocke; Archangel; Bishop; Cable; Domino; Cannonball; Boomer; Warpath; Rictor; Feral; Guido; Nightcrawler; Fabian Nicieza; Andy Kubert; Matt Ryan', 'reprints': 'in  X-Men Ashcan Edition (Marvel, 1994 series)  (1994) [cover]'}"
0,X-Men,(February 2015),Uncanny X-Men Annual #1,./covers/Uncanny X-Men Annual #1.jpg,"{'pencils': 'Andrea Sorrentino (signed) (painted)', 'inks': 'Andrea Sorrentino (signed) (painted)', 'colors': 'Andrea Sorrentino (signed) (painted)', 'genre': 'superhero', 'characters': 'Eva Bell'}"
0,X-Men,(1988),X-Men Annual #12 [Newsstand Edition],./covers/X-Men Annual #12 [Newsstand Edition].jpg,"{'pencils': 'Art Adams (signed)', 'inks': 'Art Adams (signed)', 'colors': '?', 'letters': 'Rick Parker', 'genre': 'superhero', 'characters': 'X-Men [Storm; Wolverine; Rogue; Colossus; Psylocke; Havok; Longshot; Dazzler]; High Evolutionary; Terminus; Mojo; X-Babies', 'reprints': 'in  X-Men, Les étranges (Semic S.A., 1989 series) #15 (1989)which is reprinted  in  Strange Spécial Origines (Semic S.A., 1989 series) #235bis (5 juillet 1989)  in  Super X-Men (Semic S.A., 1989 series) #7  in  X-Men Legends (Marvel, 2002 series) #3 - Arthur Adams (2003)  in  Marvel Visionaries: Chris Claremont (Marvel, 2005 series)  (2005)', 'keywords': 'The Evolutionary War'}"
0,X-Men,,The Uncanny X-Men #209 [Newsstand Edition],./covers/The Uncanny X-Men #209 [Newsstand Edition].jpg,"{'pencils': 'John Romita, Jr.', 'inks': 'P. Craig Russell', 'colors': '?', 'genre': 'superhero', 'characters': 'Colossus; Nimrod [Sentinel]', 'reprints': 'in  Essential X-Men (Marvel, 1996 series) #6 (2005)  in  Marvel mutanter (SatellitFÃ¶rlaget, 1989 series) #3/1990'}"
0,X-Men; Venom,(March 2012),Uncanny X-Men #5 [Venom Variant],./covers/Uncanny X-Men #5 [Venom Variant].jpg,"{'pencils': 'Greg Horn (painted)', 'inks': 'Greg Horn (painted)', 'colors': 'Greg Horn (painted)', 'genre': 'superhero', 'characters': 'Venom Cyclops; Venom Jean Grey; Venom Magneto'}"
0,X-Treme X-Men,(May 2013),X-Treme X-Men #12,./covers/X-Treme X-Men #12.jpg,"{'pencils': 'Kalman Andrasofszky', 'inks': 'Kalman Andrasofszky', 'colors': 'Kalman Andrasofszky'}"
0,X-Men,(September 1995),X-Men #44 [Newsstand Edition],nan,"{'pencils': 'Andy Kubert (signed)', 'inks': 'Cam Smith (signed)', 'colors': '?', 'genre': 'superhero', 'characters': 'Cyclops', 'reprints': 'in  Gli Incredibili X-Men (Marvel Italia, 1994 series) #77 (Novembre 1996)'}"
0,X-Men,(January 1996),X-Men #48 [Newsstand Edition],nan,"{'pencils': 'Andy Kubert (signed)', 'inks': 'Cam Smith (signed)', 'colors': '? [as Arno] (signed)', 'letters': '?', 'genre': 'superhero', 'characters': 'Bishop; Bishop', 'reprints': 'in  Gli Incredibili X-Men (Marvel Italia, 1994 series) #81 (Marzo 1997)'}"
0,X-Men,(December 2013),Ultimate Comics X-Men #33,./covers/Ultimate Comics X-Men #33.jpg,"{'pencils': 'Gabriel Hardman (signed)', 'inks': 'Gabriel Hardman (signed)', 'colors': 'Elizabeth Breitweiser', 'genre': 'superhero'}"
0,X-Men,(May 1994),X-Men Classic #95 [Newsstand Edition],nan,"{'pencils': 'Tom Raney (signed)', 'inks': 'Hilary Barta (signed)', 'colors': 'Marie Javins', 'letters': '?', 'genre': 'superhero', 'characters': 'Colossus; Nightcrawler; Spider-Man [Peter Parker]; Vision; Scarlet Witch; Kulan Gath'}"
0,Age of Apocalypse,(February 1995),X-Men: Alpha #1 [Gold Logo],nan,"{'pencils': 'Joe Madureira (signed)', 'inks': 'Tim Townsend (signed)', 'colors': '?', 'genre': 'superhero', 'characters': 'Magneto; Rogue; Jean Grey; Quicksilver; Nightcrawler; Wolverine; Bishop; Sunfire; Blink; Gambit; Sabretooth; Wild Child; Colossus; Jubilee; Apocalypse; Sentinels', 'reprints': 'in  X-Men Ashcan (Marvel, 1994 series)  (1994) [cover]  in  X-Men: The Complete Age of Apocalypse Epic (Marvel, 2006 series) #1 (2006), #2 (2006)  in  X-Men: Age of Apocalypse (Marvel, 2012 series)  (2012)  in  Marvel 75th Anniversary Omnibus (Marvel, 2014 series)  ([November] 2014)  in  True Believers: Age of Apocalypse (Marvel, 2015 series)  (June 2015)'}"
0,X-Men,(December 1992),X-Men Classic #78 [Newsstand Edition],./covers/X-Men Classic #78 [Newsstand Edition].jpg,"{'pencils': 'Adam Hughes [as AH!] (signed)', 'inks': 'Adam Hughes [as AH!] (signed)', 'colors': '?', 'letters': '?', 'genre': 'superhero', 'characters': 'Cyclops; Madelyne Pryor; Jean Grey'}"
0,X-Men,(May 1993),X-Men Classic #83 [Newsstand Edition],./covers/X-Men Classic #83 [Newsstand Edition].jpg,"{'pencils': 'Joe Madureira (signed)', 'inks': 'Dan Panosian (signed)', 'colors': '?', 'letters': '?', 'genre': 'superhero', 'characters': 'X-Men [Storm; Wolverine; Rogue; Kitty Pryde]; Caliban'}"
0,X-Men,(June 2013),Uncanny X-Men #4 [2nd Printing],./covers/Uncanny X-Men #4 [2nd Printing].jpg,"{'pencils': 'Chris Bachalo', 'inks': 'Tim Townsend', 'colors': 'Chris Bachalo', 'genre': 'superhero'}"
0,X-Men,(August 2010),X-Men: Curse of the Mutants Saga #1,./covers/X-Men: Curse of the Mutants Saga #1.jpg,"{'pencils': 'Clay Mann', 'inks': 'Daniel Leisten', 'colors': 'Brian Reber', 'genre': 'superhero'}"
0,X-Men,(March 2011),X-Men Forever 2 #15,./covers/X-Men Forever 2 #15.jpg,"{'pencils': 'Tom Grummett [as TG] (signed)', 'inks': 'Cory Hamscher (signed)', 'colors': 'Wilfredo Quintana (signed)', 'letters': '?', 'genre': 'superhero'}"
0,New X-Men,(March 2008),New X-Men #46 [Newsstand Edition],./covers/New X-Men #46 [Newsstand Edition].jpg,"{'pencils': 'David Finch', 'inks': 'David Finch', 'colors': 'Dave McCaig', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Surge [Noriko Ashida]; Mercury [Cessily Kincaid]; Prodigy [David Alleyne]; Gentle [Nezhno Abidemi]; Hisako Ichiki; Predator X'}"
0,X-Men,(March 2012),Ultimate Comics X-Men #6,./covers/Ultimate Comics X-Men #6.jpg,"{'pencils': 'Kaare Andrews (painted)', 'inks': 'Kaare Andrews (painted)', 'colors': 'Kaare Andrews (painted)', 'genre': 'superhero'}"
0,X-Men,(August 2007),X-Men #200 [Ramos Cover],./covers/X-Men #200 [Ramos Cover].jpg,"{'pencils': 'Humberto Ramos', 'inks': 'Carlos Cuevas', 'colors': 'Edgar Delgado', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Gambit; Lady Mastermind; Exodus; Malice [Omega Sentinel]; Prism; Scalphunter; Vertigo; Arclight; Harpoon; Riptide; Emma Frost [White Queen]; Random; Sunfire'}"
0,Nightcrawler,(May 2010),X-Men Origins: Nightcrawler #1,./covers/X-Men Origins: Nightcrawler #1.jpg,"{'pencils': 'Cary Nord (painted) (signed)', 'inks': 'Cary Nord (painted)', 'colors': 'Cary Nord (painted)', 'letters': '?', 'genre': 'superhero', 'characters': 'Nightcrawler'}"
0,X-Men,,The Uncanny X-Men #272 [Australian Newsstand],./covers/The Uncanny X-Men #272 [Australian Newsstand].jpg,"{'pencils': 'Jim Lee (signed)', 'inks': 'Scott Williams (signed)', 'colors': '?', 'genre': 'superhero', 'characters': 'Wolverine; Storm; Cable; Archangel', 'reprints': 'in  X-Tinction Agenda [X-Men] (Marvel, 1992 series)  (September 1992)'}"
0,X-Men,(March 2015),All-New X-Men #35,./covers/All-New X-Men #35.jpg,"{'pencils': 'Sara Pichelli', 'inks': 'Sara Pichelli', 'colors': 'Marte Gracia', 'genre': 'superhero', 'characters': 'Beast; Jean Grey; Angel; X-23; Ultimate Spider-Man [Miles Morales]; Iceman'}"
0,X-Men,(December 2013),Ultimate Comics X-Men #32,./covers/Ultimate Comics X-Men #32.jpg,"{'pencils': 'Gabriel Hardman (signed)', 'inks': 'Gabriel Hardman (signed)', 'colors': 'Elizabeth Breitweiser', 'genre': 'superhero'}"
0,X-Men,(January 2012),Ultimate Comics X-Men #3,./covers/Ultimate Comics X-Men #3.jpg,"{'pencils': 'Kaare Andrews (painted)', 'inks': 'Kaare Andrews (painted)', 'colors': 'Kaare Andrews (painted)', 'genre': 'superhero'}"
0,X-Men,(February 1975),The X-Men #92 [British Price Variant],./covers/The X-Men #92 [British Price Variant].jpg,"{'script': '?', 'pencils': 'Ron Wilson', 'inks': 'Mike Esposito; Frank Giacoia (see notes)', 'colors': '?', 'letters': 'Danny Crespi', 'genre': 'superhero', 'characters': 'X-Men [Cyclops; Marvel Girl; Angel [Warren Worthington III]; Iceman; Beast]; Red Raven', 'reprints': 'in  Marvel Masterworks: The X-Men (Marvel, 2003 series) #8 ([March] 2010)'}"
0,X-Men,,The Uncanny X-Men #305 [Newsstand],./covers/The Uncanny X-Men #305 [Newsstand].jpg,"{'pencils': 'Jan Duursema', 'inks': 'Richard Bennett', 'colors': '?', 'genre': 'superhero', 'characters': 'Rogue; Bishop'}"
0,The X-Men And The Micronauts,(January 1984),The X-Men and the Micronauts #1 [Newsstand Edition],./covers/The X-Men and the Micronauts #1 [Newsstand Edition].jpg,"{'pencils': 'Jackson Guice [as Butch Guice] (signed)', 'inks': 'Bob Wiacek (signed)', 'colors': '?', 'genre': 'science fiction; superhero'}"
0,New X-Men,(March 2008),New X-Men #46 [Direct Edition],./covers/New X-Men #46 [Direct Edition].jpg,"{'pencils': 'David Finch', 'inks': 'David Finch', 'colors': 'Dave McCaig', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Surge [Noriko Ashida]; Mercury [Cessily Kincaid]; Prodigy [David Alleyne]; Gentle [Nezhno Abidemi]; Hisako Ichiki; Predator X'}"
0,X-Men,(October 2009),Ultimatum: X-Men Requiem #1,./covers/Ultimatum: X-Men Requiem #1.jpg,"{'pencils': 'Mark Brooks', 'inks': 'Mark Brooks', 'colors': 'Mark Brooks', 'genre': 'superhero'}"
0,X-Men,(September 1995),X-Men #44 [Direct Edition],./covers/X-Men #44 [Direct Edition].jpg,"{'pencils': 'Andy Kubert (signed)', 'inks': 'Cam Smith (signed)', 'colors': '?', 'genre': 'superhero', 'characters': 'Cyclops', 'reprints': 'in  Gli Incredibili X-Men (Marvel Italia, 1994 series) #77 (Novembre 1996)'}"
0,X-Men,(April 1996),X-Men #51 [Direct Edition],./covers/X-Men #51 [Direct Edition].jpg,"{'pencils': 'Andy Kubert (signed)', 'inks': 'Cam Smith (signed)', 'colors': '?', 'letters': '?', 'genre': 'superhero', 'characters': 'Bishop; Gambit; Dark Beast; Mutant Monsters', 'reprints': 'in  Gli Incredibili X-Men (Marvel Italia, 1994 series) #83 (Maggio 1997)'}"
0,X-Men,(September 1996),X-Men #56 [Direct Edition],./covers/X-Men #56 [Direct Edition].jpg,"{'pencils': 'Andy Kubert (signed)', 'inks': 'Art Thibert (signed)', 'colors': '?', 'letters': '?', 'genre': 'superhero', 'characters': 'Rogue; Joseph [Magneto]; Sentinel', 'reprints': 'in  X-Men Special (Panini Deutschland, 1998 series) #5 (1998)', 'keywords': 'Onslaught'}"
0,X-Men,(June 2003),X-Men 2 Movie #1,./covers/X-Men 2 Movie #1.jpg,"{'pencils': '? (photo)', 'inks': '? (photo)', 'colors': '? (photo)', 'genre': 'superhero', 'characters': 'Lady Deathstrike; Storm; Mystique', 'reprints': 'in  Filmspecial (JuniorPress, 1983 series) #17 - X-Mannen [2] (2003)  in  X-Men 2 filmspesial (Hjemmet / Egmont, 2003 series)  ([juni] 2003)'}"
0,X-Men,(January 2001),X-Men Visionaries: Joe Madureira,./covers/X-Men Visionaries: Joe Madureira.jpg,"{'pencils': 'Joe Madureira (signed)', 'inks': 'Tim Townsend (signed)', 'colors': 'Steve Buccellato', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'X-Men [Gambit; Joseph; Archangel; Psylocke; Beast; Rogue]; Maggott; Marauders [Scalphunter; Sabretooth; Harpoon; Vertigo; Riptide]', 'reprints': 'from  The Uncanny X-Men (Marvel, 1981 series) #350 [Enhanced Edition] (December 1997)'}"
0,X-Men,(1996),X-Men: Inferno  [First Printing],./covers/X-Men: Inferno  [First Printing].jpg,"{'pencils': 'Rick Leonardi', 'inks': 'Dan Green', 'colors': '?', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Mr. Sinister; Storm; Rogue; Wolverine; Colossus; Havok; Archangel; Cyclops; Jean Grey; Beast; Iceman; Dazzler; Cannonball'}"
0,X-Men,(November 2008),Secret Invasion: X-Men #2,./covers/Secret Invasion: X-Men #2.jpg,"{'script': '?', 'pencils': 'Terry Dodson (signed)', 'inks': 'Rachel Dodson (signed)', 'colors': 'Justin Ponsor [as J-Po] (signed)', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'X-Men [Cyclops [Scott Summers]; Nightcrawler [Kurt Wagner]; Pixie [Megan Gwynn]]; Skrull', 'reprints': 'in  Essential X-Men (Panini UK, 2010 series) #6 (July 2010)'}"
0,X-Men,(April 2009),X-Men: First Class Finals #1,./covers/X-Men: First Class Finals #1.jpg,"{'pencils': 'Roger Cruz', 'inks': 'Roger Cruz', 'colors': 'Val Staples', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Beast; Angel; Lizard; Moloids; Juggernaut; Mephisto; Dr. Strange; Sentinels'}"
0,X-Men,(June 2009),X-Men: First Class Finals #3,./covers/X-Men: First Class Finals #3.jpg,"{'pencils': 'Roger Cruz', 'inks': 'Roger Cruz', 'colors': 'Val Staples', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Cyclops; Professor X; Thor; Black Widow; Gorilla Man [Ken Hale]'}"
0,X-Men,(December 2009),Uncanny X-Men: First Class #4,./covers/Uncanny X-Men: First Class #4.jpg,"{'pencils': 'Roger Cruz', 'inks': 'Roger Cruz', 'colors': 'Cheeks', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Cyclops; Jean Grey; Storm; Wolverine; Nightcrawler; Colossus; Banshee'}"
0,X-Men,(July 2006),X-Men Fairy Tales #1,./covers/X-Men Fairy Tales #1.jpg,"{'pencils': 'Sana Takeda', 'inks': 'Sana Takeda', 'colors': 'Sana Takeda', 'letters': 'Typeset', 'genre': 'fantasy-supernatural', 'characters': 'Hitome; The Monk; Aoi; Tenshi; Kori'}"
0,X-Men,(March 2010),Uncanny X-Men: First Class #7,./covers/Uncanny X-Men: First Class #7.jpg,"{'pencils': 'Reilly Brown', 'inks': 'Reilly Brown', 'colors': '?', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Wolverine; Colossus'}"
0,X-Men,(1987),X-Men Annual #11 [Direct Edition],./covers/X-Men Annual #11 [Direct Edition].jpg,"{'pencils': 'Alan Davis (signed)', 'inks': 'Paul Neary (signed)', 'colors': '?', 'genre': 'superhero', 'characters': 'Storm; Wolverine; Psylocke; Rogue; Havok; Longshot; Dazzler; Captain Britain; Meggan; Horde', 'reprints': 'in  Star Magazine (Edizioni Star Comics, 1990 series) #24 (Settembre 1992)  in  Captain Britain by Alan Moore & Alan Davis Omnibus (Marvel, 2009 series) #[nn] ([July] 2009)'}"
