,series,right,title,cover,metadata
0,nan,,Ultimate X-Men #1 - The Tomorrow People,./covers/Ultimate X-Men #1 - The Tomorrow People.jpg,{}
0,nan,,Ultimate X-Men #8 - New Mutants,nan,{}
0,Ultimate X-Men,(2006),Ultimate X-Men #13 - Magnetic North,./covers/Ultimate X-Men #13 - Magnetic North.jpg,"{'pencils': 'Stuart Immonen', 'inks': 'Stuart Immonen', 'colors': 'Richard Isanove', 'genre': 'superhero', 'characters': 'Magneto [Erik Lensherr]', 'reprints': 'from  Ultimate X-Men (Marvel, 2001 series) #62 (October 2005)'}"
0,nan,,Ultimate X-Men #16 - Cable,nan,{}
0,X-Men,(May 1995),Amazing X-Men #3 [Newsstand Edition],nan,"{'pencils': 'Andy Kubert (signed)', 'inks': 'Matt Ryan (signed)', 'colors': '?', 'letters': '?', 'genre': 'superhero', 'characters': 'Magneto; Apocalypse', 'reprints': 'in  Ultimate Amazing X-Men (Marvel, 1995 series)  (May 1995)  in  Gli Incredibili X-Men (Marvel Italia, 1994 series) #74 (Agosto 1996)  in  The Amazing X-Men (Grupo Editorial Vid, 2001 series) #2 (Noviembre 2001)'}"
0,X-Men,(July 2008),X-Men: First Class #12,./covers/X-Men: First Class #12.jpg,"{'pencils': 'Carlo Pagulayan', 'inks': 'Carlo Pagulayan', 'colors': 'Christina Strain', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Cyclops; Jean Grey; Angel; Iceman; Beast'}"
0,Storm,(December 2008),X-Men: Worlds Apart #1,./covers/X-Men: Worlds Apart #1.jpg,"{'pencils': 'J. Scott Campbell', 'inks': 'J. Scott Campbell', 'colors': 'Edgar Delgado', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Storm'}"
0,nan,([March] 2002),X-Treme X-Men: Savage Land,./covers/X-Treme X-Men: Savage Land.jpg,{}
0,X-Men,(November 2000),Backpack Marvels: X-Men #2,./covers/Backpack Marvels: X-Men #2.jpg,"{'pencils': 'Greg Horn (signed) (painting)', 'inks': 'Greg Horn (signed) (painting)', 'colors': 'Greg Horn (signed) (painting)', 'letters': '?', 'genre': 'superhero', 'characters': 'Phoenix'}"
0,Starjammers,(November 2007),X-Men: Emperor Vulcan #1,./covers/X-Men: Emperor Vulcan #1.jpg,"{'pencils': 'Billy Tan', 'inks': 'Danny Miki; Allen Martinez', 'colors': ""Frank D'Armata"", 'letters': 'Typeset', 'genre': 'superhero', 'characters': ""Havok; Polaris; Marvel Girl [Rachel Grey]; Raza; Ch'od; Korvus; Lilandra; Vulcan""}"
0,nan,(March 2009),X-Men: Magneto Testament #5,./covers/X-Men: Magneto Testament #5.jpg,"{'pencils': 'Marko Djurdjević (painted)', 'inks': 'Marko Djurdjević (painted)', 'colors': 'Marko Djurdjević (painted)', 'genre': 'historical'}"
0,Sabretooth,(April 2009),X-Men Origins: Sabretooth #1,./covers/X-Men Origins: Sabretooth #1.jpg,"{'pencils': 'Dan Panosian', 'inks': 'Dan Panosian', 'colors': 'Morry Hollowell', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Sabretooth'}"
0,X-Men,(July 2008),X-Men: Divided We Stand #2,./covers/X-Men: Divided We Stand #2.jpg,"{'pencils': 'Brandon Peterson', 'inks': 'Brandon Peterson', 'colors': '?', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Beast; Havok; Forge; Surge [Noriko Ashida]', 'reprints': 'in  Road to War of Kings (Marvel, 2009 series)  (2009)'}"
0,X-Men; Spider-Man,(April 2002),X-Men / Spider-Man: Savage Land,nan,"{'pencils': 'Mike Wieringo', 'inks': 'Richard Case', 'colors': 'Liquid Graphics', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Spider-Man; Ka-Zar; Shanna', 'reprints': 'from  The Sensational Spider-Man (Marvel, 1996 series) #13 (February 1997)'}"
0,X-Men,(February 2010),X-Men Noir: Mark of Cain #1,./covers/X-Men Noir: Mark of Cain #1.jpg,"{'pencils': 'Dennis Calero', 'inks': 'Dennis Calero', 'colors': 'Dennis Calero', 'letters': 'Typeset', 'genre': 'crime', 'characters': 'Angel [Thomas Halloway]; Cyclops; Logan; Eugene Judd'}"
0,X-Men; Fantastic Four,(May 2005),X-Men / Fantastic Four #4,nan,"{'pencils': 'Pat Lee (signed)', 'inks': 'Pat Lee (signed)', 'colors': 'Rob Ruffolo (signed)', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Wolverine; The Thing'}"
0,X-Men,(August 1993),X-Men Adventures #10 [Direct Edition],./covers/X-Men Adventures #10 [Direct Edition].jpg,"{'pencils': 'Andrew Wildman', 'inks': 'Andrew Wildman', 'colors': '?', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Rogue; Pyro; Avalanche'}"
0,X-Men,(August 1995),X-Men Adventures [III] #6,./covers/X-Men Adventures [III] #6.jpg,"{'pencils': 'Jeff Matsuda', 'inks': 'Dan Panosian', 'colors': '?', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Cyclops; Corsair'}"
0,X-Men,(March 1996),X-Men Adventures [III] #13,./covers/X-Men Adventures [III] #13.jpg,"{'pencils': 'Dan Panosian', 'inks': 'Dan Panosian', 'colors': '?', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Cyclops; Jean Grey'}"
0,X-Men,(August 2007),X-Men: First Class #1,./covers/X-Men: First Class #1.jpg,"{'pencils': 'Eric Nguyen (Painted)', 'inks': 'Eric Nguyen (Painted)', 'colors': 'Eric Nguyen (Painted)', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Cyclops; Jean Grey; Angel; Iceman; Beast; Invisible Girl', 'reprints': 'in  Marvel Two-In-One (Marvel, 2007 series) #13 (September 2008), #13 (September 2008), #13 (September 2008)'}"
0,Hulk; X-Men,(August 2007),World War Hulk: X-Men #1,./covers/World War Hulk: X-Men #1.jpg,"{'pencils': 'Ed McGuinness', 'inks': '?', 'colors': '?', 'genre': 'superhero', 'characters': 'Hulk [Bruce Banner]; Professor X [Charles Xavier]', 'reprints': 'in  World War Hulk: X-Men (Marvel, 2008 series)  ([May] 2008)'}"
0,X-Men,(June 1995),X-Men: The Early Years #14,./covers/X-Men: The Early Years #14.jpg,"{'pencils': 'Larry Stroman (signed)', 'inks': 'Larry Stroman (signed)', 'colors': '?', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Sentinels'}"
0,X-Men,(August 1969),The X-Men #59 [Regular Edition],./covers/The X-Men #59 [Regular Edition].jpg,"{'pencils': 'Neal Adams', 'inks': 'Tom Palmer; Neal Adams', 'colors': 'Neal Adams', 'letters': 'Neal Adams', 'genre': 'superhero', 'characters': 'Cyclops; Sentinels', 'reprints': 'in  X-Mannen Classics (Classics/Williams, 1971 series) #17 (1972)  in  X-Men Classics Starring the X-Men (Marvel, 1983 series) #2 (January 1984)  in  The Official Marvel Index to the X-Men (Marvel, 1987 series) #3 (September 1987)  in  X-Men: Visionaries 2: The Neal Adams Collection (Marvel, 1996 series)  (1996)  in  Marvel Masterworks: The X-Men (Marvel, 2003 series) #6 ([April] 2006)  in  Essential Classic X-Men (Marvel, 2006 series) #3 (2009)  in  The X-Men Omnibus (Marvel, 2009 series) #2 ([April] 2011)'}"
0,nan,(May 2003),X-Men 2 Prequel: Wolverine #1,./covers/X-Men 2 Prequel: Wolverine #1.jpg,{}
0,X-Men,(February 2007),X-Men: First Class #4,./covers/X-Men: First Class #4.jpg,"{'pencils': 'Marko Djurdjevic (Painted)', 'inks': 'Marko Djurdjevic (Painted)', 'colors': 'Marko Djurdjevic (Painted)', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Cyclops; Jean Grey; Dr. Strange', 'reprints': 'in  Target X-Men: First Class - New Beginnings (Marvel, 2007 series)  (2007)  in  Marvel Two-In-One (Marvel, 2007 series) #4 (December 2007)'}"
0,X-Men,(February 1991),X-Men Classic #56 [Direct Edition],./covers/X-Men Classic #56 [Direct Edition].jpg,"{'pencils': 'Steve Lightle (signed)', 'inks': 'Steve Lightle (signed)', 'colors': '?', 'genre': 'superhero', 'characters': 'X-Men [Cyclops; Colossus; Nightcrawler; Wolverine; Kitty Pryde]'}"
0,X-Men,(April 1991),X-Men Classic #58 [Direct Edition],./covers/X-Men Classic #58 [Direct Edition].jpg,"{'pencils': 'Mike Mignola (signed)', 'inks': 'Mike Mignola (signed)', 'colors': '?', 'genre': 'superhero', 'characters': 'Storm; Cyclops; Corsair'}"
0,X-Men,(September 1991),X-Men Classic #63 [Direct Edition],./covers/X-Men Classic #63 [Direct Edition].jpg,"{'pencils': 'Mike Mignola (signed)', 'inks': 'P. Craig Russell [as PCR] (signed)', 'colors': '?', 'genre': 'superhero', 'characters': 'X-Men [Storm; Wolverine; Colossus; Nightcrawler]; Dracula'}"
0,X-Men,(April 1992),X-Men Classic #70 [Direct Edition],./covers/X-Men Classic #70 [Direct Edition].jpg,"{'pencils': 'Mike Mignola (signed)', 'inks': 'Mike Mignola (signed)', 'colors': '?', 'letters': '?', 'genre': 'superhero', 'characters': 'X-Men [Cyclops; Wolverine; Colossus; Nightcrawler; Kitty Pryde]'}"
0,nan,(September 2010),X-Men: Phoenix Force Handbook,./covers/X-Men: Phoenix Force Handbook.jpg,{}
0,Wolverine; X-Men,(April 2012),Wolverine and the X-Men: Alpha and Omega #2,./covers/Wolverine and the X-Men: Alpha and Omega #2.jpg,"{'pencils': 'Mark Brooks', 'inks': 'Mark Brooks', 'colors': 'Mark Brooks', 'genre': 'superhero'}"
0,X-Men,(June 1991),X-Men Classic #60 [Newsstand Edition],./covers/X-Men Classic #60 [Newsstand Edition].jpg,"{'pencils': 'Mike Mignola (signed)', 'inks': 'P. Craig Russell [as PCR] (signed)', 'colors': '?', 'genre': 'superhero', 'characters': ""X-Men [Wolverine; Colossus]; Raza; Ch'od; Brood""}"
0,X-Men,(June 2010),X-Men: Legacy #235 [Finch Cover],./covers/X-Men: Legacy #235 [Finch Cover].jpg,"{'pencils': 'David Finch', 'inks': 'Matt Banning', 'colors': 'Peter Steigerwald', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Rogue'}"
0,X-Men,(August 1997),X-Men #66 [Direct Edition],./covers/X-Men #66 [Direct Edition].jpg,"{'pencils': 'Carlos Pacheco (signed)', 'inks': 'Art Thibert', 'colors': 'Liquid Graphics', 'letters': '?', 'genre': 'superhero', 'characters': 'Iceman; Cecilia Reyes; Prime Sentinels', 'keywords': 'Operation Zero Tolerance'}"
0,X-Men,(April 2008),X-Men: Legacy #208 [Newsstand Edition],./covers/X-Men: Legacy #208 [Newsstand Edition].jpg,"{'pencils': 'David Finch', 'inks': 'David Finch', 'colors': '?', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Professor X; Cyclops; Jean Grey; Angel; Iceman; Beast', 'reprints': 'in  Los IncreÃ\xadbles Hombres X, Uncanny X-Men (Editorial Televisa, 2009 series) #1 (Abril 6, 2009)'}"
0,X-Men,(May 1992),X-Men Classic #71 [Newsstand Edition],nan,"{'pencils': 'Adam Hughes', 'inks': 'Adam Hughes', 'colors': '?', 'letters': '?', 'genre': 'superhero', 'characters': 'X-Men [Wolverine; Storm; Cyclops; Nightcrawler; Colossus]'}"
0,X-Men,(June 1993),X-Men Classic #84 [Newsstand Edition],./covers/X-Men Classic #84 [Newsstand Edition].jpg,"{'pencils': 'Kerry Gammill (signed)', 'inks': 'Bob Wiacek (signed)', 'colors': '?', 'letters': '?', 'genre': 'superhero', 'characters': 'Storm'}"
0,X-Men,(February 1994),X-Men Classic #92 [Newsstand Edition],nan,"{'pencils': 'Bart Sears (signed)', 'inks': 'Mark Pennington (signed)', 'colors': '?', 'letters': '?', 'genre': 'superhero', 'characters': 'X-Men [Professor X; Nightcrawler; Colossus; Rogue; Storm]'}"
0,nan,(June 2015),All-New X-Men #40,./covers/All-New X-Men #40.jpg,{}
0,X-Men,(July 1995),X-Men Classic #109 [Newsstand Edition],nan,"{'pencils': 'Jae Lee (signed)', 'inks': 'Jae Lee (signed)', 'colors': '?', 'genre': 'superhero', 'characters': 'Wolverine; Lady Deathstrike; the Reavers [Angelo Macon; Wade Cole; Murray Reese]'}"
0,X-Men,,The Uncanny X-Men #295 [Newsstand Polybagged],./covers/The Uncanny X-Men #295 [Newsstand Polybagged].jpg,"{'pencils': '?', 'inks': '?', 'colors': '?'}"
0,X-Men,(February 2008),X-Men #206 [Direct Edition],./covers/X-Men #206 [Direct Edition].jpg,"{'pencils': 'David Finch (signed)', 'inks': 'David Finch (signed)', 'colors': 'Morry Hollowell [as MO!] (signed)', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Multiple Man [Jamie Madrox]', 'reprints': 'in  X-Men, los Hombres X (Editorial Televisa, 2005 series) #44 (Enero 2009)'}"
0,X-Men,(August 2006),Uncanny X-Men Annual #1,./covers/Uncanny X-Men Annual #1.jpg,"{'pencils': 'Leinil Francis Yu', 'inks': 'Leinil Francis Yu', 'colors': 'Dave McCaig (see note)', 'genre': 'superhero', 'characters': 'Storm; Nightcrawler; Bishop; Phoenix [Rachel Grey]; Cannonball; Psylocke'}"
0,X-Men,(October 1999),X-Men: True Friends #2,./covers/X-Men: True Friends #2.jpg,"{'pencils': 'Rick Leonardi', 'inks': 'Al Williamson', 'colors': 'Atomic Paintbrush', 'letters': '?', 'genre': 'superhero', 'characters': 'Kitty Pryde; Wolverine; Shadow King; Alasdhair Kinross'}"
0,X-Men,(November 1992),X-Men Classic #77 [Direct Edition],./covers/X-Men Classic #77 [Direct Edition].jpg,"{'pencils': 'Adam Hughes [as AH!] (signed)', 'inks': 'Adam Hughes [as AH!] (signed)', 'colors': '?', 'genre': 'superhero', 'characters': 'Wolverine; Rogue'}"
0,X-Men,(January 1993),X-Men Classic #79 [Direct Edition],./covers/X-Men Classic #79 [Direct Edition].jpg,"{'script': '?', 'pencils': 'Adam Hughes', 'inks': 'Adam Hughes', 'colors': '?', 'letters': '?', 'genre': 'superhero', 'characters': 'X-Men [Colossus; Nightcrawler; Storm; Wolverine]; Phoenix [Jean Grey]'}"
0,X-Men,(June 1993),X-Men Classic #84 [Direct Edition],nan,"{'pencils': 'Kerry Gammill (signed)', 'inks': 'Bob Wiacek (signed)', 'colors': '?', 'letters': '?', 'genre': 'superhero', 'characters': 'Storm'}"
0,X-Men,(January 1994),X-Men Classic #91 [Direct Edition],./covers/X-Men Classic #91 [Direct Edition].jpg,"{'pencils': 'Bart Sears (signed)', 'inks': 'Mark Pennington (signed)', 'colors': '?', 'letters': '?', 'genre': 'superhero', 'characters': 'X-Men [Colossus; Storm]; Dire Wraiths'}"
0,X-Men,(June 1994),X-Men Classic #96 [Direct Edition],./covers/X-Men Classic #96 [Direct Edition].jpg,"{'pencils': 'Matthew Ryan (signed)', 'inks': 'Matthew Ryan (signed)', 'colors': '?', 'letters': '?', 'genre': 'superhero', 'characters': 'X-Men [Rogue; Colossus; Nightcrawler]; Magus'}"
0,X-Men,(February 1995),X-Men Classic #104 [Direct Edition],./covers/X-Men Classic #104 [Direct Edition].jpg,"{'pencils': 'Brian Stelfreeze', 'inks': 'Brian Stelfreeze', 'colors': '?', 'genre': 'superhero', 'characters': 'Magneto'}"
0,X-Men,(May 1993),X-Men #20 [Direct Edition],./covers/X-Men #20 [Direct Edition].jpg,"{'pencils': 'Andy Kubert (signed)', 'inks': 'Mark Pennington (signed)', 'colors': '?', 'letters': '?', 'genre': 'superhero', 'characters': 'X-Men [Cyclops; Wolverine; Gambit; Rogue; Psylocke; Beast]', 'reprints': 'in  Gli Incredibili X-Men (Marvel Italia, 1994 series) #63 (Settembre 1995)  in  X-Men: A Skinning of Souls (Marvel, 2013 series)  ([November] 2013)'}"
0,X-Men,(December 2000),X-Men Universe #13 [Direct Edition],nan,"{'pencils': 'Greg Horn (Painted)', 'inks': 'Greg Horn (Painted)', 'colors': 'Greg Horn (Painted)', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Psylocke'}"
0,New X-Men,(July 2007),New X-Men #38 [Direct Edition],./covers/New X-Men #38 [Direct Edition].jpg,"{'pencils': 'Skottie Young', 'inks': 'Skottie Young', 'colors': '?', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'X-23; Prodigy [David Alleyne]; Mercury [Cessily Kincaid]; Dust [Sooraya Qadir]; Limbo Demons'}"
0,X-Men 2099,(May 1996),X-Men 2099 #32 [Direct Edition],./covers/X-Men 2099 #32 [Direct Edition].jpg,"{'pencils': 'Humberto Ramos (signed)', 'inks': 'Jimmy Palmiotti (signed)', 'colors': 'Tom Smith', 'letters': 'Ken Lopez', 'genre': 'science fiction; superhero', 'characters': 'X-Men 2099 [Bloodhawk; Skullfire; Meanstreak; La Lunatica]', 'reprints': 'in  2099 Special (Marvel Italia, 1994 series) #15 (Aprile 1997)'}"
0,X-Men 2099,(June 1996),X-Men 2099 #33 [Direct Edition],./covers/X-Men 2099 #33 [Direct Edition].jpg,"{'pencils': 'Jan Duursema [as JD] (signed)', 'inks': 'Jan Duursema [as JD] (signed)', 'colors': 'Tom Smith', 'genre': 'science fiction; superhero', 'characters': ""X-Men 2099 [Xi'an Chi Xan; Junkpile]; Foolkiller; The Lawless [Mongrel; Auntie Maim; Victor Ten Eagles]""}"
0,Hulk; X-Men,(October 2007),World War Hulk: X-Men #3,./covers/World War Hulk: X-Men #3.jpg,"{'pencils': 'Ed McGuinness', 'inks': 'Dexter Vines', 'colors': '?', 'genre': 'superhero', 'characters': 'Hulk; X-Men [Storm; Nightcrawler; Iceman; Colossus; Wolverine; Rogue; Cyclops]', 'reprints': 'in  World War Hulk: X-Men (Marvel, 2008 series)  ([May] 2008)'}"
0,X-Men,(July 2000),X-Men: Children of the Atom #4,./covers/X-Men: Children of the Atom #4.jpg,"{'pencils': 'Steve Rude (painting, signed)', 'inks': 'Steve Rude (painting, signed)', 'colors': 'Steve Rude (painting, signed)', 'genre': 'superhero', 'characters': 'Cyclops; Angel; Beast; Iceman; Marvel Girl; Professor X', 'reprints': 'in  Marvel Exklusiv (Panini Deutschland, 1998 series) #33 - X-Men Kinder des Atoms ([2001]) [Partly reprinted from Cover], #33 - X-Men Kinder des Atoms ([2001])'}"
0,Hellfire Club,(March 2000),X-Men: Hellfire Club #3,./covers/X-Men: Hellfire Club #3.jpg,"{'pencils': 'Charlie Adlard (signed)', 'inks': 'Charlie Adlard (signed)', 'colors': 'Charlie Adlard', 'genre': 'superhero', 'characters': 'Mr. Sinister; Union Jack'}"
0,X-Men,(March 2001),X-Men The Hidden Years #16,./covers/X-Men The Hidden Years #16.jpg,"{'pencils': 'John Byrne (signed)', 'inks': 'John Byrne (signed)', 'colors': 'Greg Wright', 'genre': 'superhero', 'characters': 'X-Men [Beast; Cyclops; Iceman; Marvel Girl [Jean Grey]]; Rapunzel (corpse); Yeti'}"
0,nan,,X-Men: The Ultra Collection #2,nan,{}
0,X-Men,(January 1996),X-Men #48 [Direct Edition],./covers/X-Men #48 [Direct Edition].jpg,"{'pencils': 'Andy Kubert (signed)', 'inks': 'Cam Smith (signed)', 'colors': '? [as Arno] (signed)', 'letters': '?', 'genre': 'superhero', 'characters': 'Bishop; Bishop', 'reprints': 'in  Gli Incredibili X-Men (Marvel Italia, 1994 series) #81 (Marzo 1997)'}"
0,X-Men,(June 1996),X-Men #53 [Direct Edition],./covers/X-Men #53 [Direct Edition].jpg,"{'pencils': 'Andy Kubert', 'inks': 'Cam Smith', 'colors': '?', 'letters': '?', 'genre': 'superhero', 'characters': 'Jean Grey; Onslaught', 'reprints': 'in  X-Men, los Hombres X (Grupo Editorial Vid, 1998 series) #1 (Diciembre 1998)'}"
0,Age of Apocalypse,(March 1995),X-Men Chronicles #1 [Direct Edition],./covers/X-Men Chronicles #1 [Direct Edition].jpg,"{'pencils': 'Carlos Pacheco (signed)', 'inks': 'Cam Smith (signed)', 'colors': '?', 'letters': '?', 'genre': 'superhero', 'characters': 'Wolverine; Gideon; Magneto; Quicksilver; Sabretooth; Scarlet Witch; Apocalypse; Colossus; Storm; Jean Grey; Death; War; Candra; Iceman'}"
0,X-Men,(1997),Uncanny X-Men '97  [Direct Edition],./covers/Uncanny X-Men '97  [Direct Edition].jpg,"{'pencils': 'Duncan Rouleau', 'inks': 'Troy Hubbs (?)', 'colors': '?', 'genre': 'superhero', 'characters': 'Cyclops; Jean Grey; Storm; Cannonball; Havok; Dark Beast; Fatale; Razors'}"
0,Colossus,(November 2005),X-Men: Colossus Bloodline #1,./covers/X-Men: Colossus Bloodline #1.jpg,"{'pencils': 'Chris Bachalo', 'inks': 'Tim Townsend', 'colors': '?', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Colossus'}"
0,Colossus,(January 2006),X-Men: Colossus Bloodline #3,./covers/X-Men: Colossus Bloodline #3.jpg,"{'pencils': 'Chris Bachalo', 'inks': 'Tim Townsend', 'colors': '?', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Colossus'}"
0,X-Men,(December 1993),X-Men vs. Dracula #1,./covers/X-Men vs. Dracula #1.jpg,"{'pencils': 'Chris Sprouse', 'inks': 'Terry Austin', 'colors': '?', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Dracula; Cyclops; Storm; Wolverine; Colossus; Nightcrawler'}"
0,X-Men,(January 2008),X-Men #205 [Newsstand Edition],./covers/X-Men #205 [Newsstand Edition].jpg,"{'pencils': 'David Finch', 'inks': 'Danny Miki', 'colors': 'Jason Keith', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'X-Men [Wolverine [James Howlett; Logan]; Rogue [Anna Marie]; Emma Frost [White Queen]]; Gambit [Remy LeBeau]; Mr. Sinister [Nathaniel Essex]; Lady Deathstrike [Yuriko Oyama]', 'reprints': 'in  X-Men, los Hombres X (Editorial Televisa, 2005 series) #41'}"
0,X-Men,(April 2010),Uncanny X-Men: First Class #8,./covers/Uncanny X-Men: First Class #8.jpg,"{'pencils': 'Cam Stewart', 'inks': 'Cam Stewart', 'colors': 'Cam Stewart', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Banshee; Leprechauns of Cassidy Keep'}"
