,series,right,title,cover,metadata
0,X-Men,(November 2014),X-Men #19,./covers/X-Men #19.jpg,"{'pencils': 'Terry Dodson (signed)', 'inks': 'Rachel Dodson (signed)', 'colors': 'Terry Dodson (signed)', 'genre': 'superhero'}"
0,X-Men,(October 1968),The X-Men #49,./covers/The X-Men #49.jpg,"{'script': '?', 'pencils': 'Jim Steranko (signed)', 'inks': 'Jim Steranko (signed)', 'colors': 'Jim Steranko', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'X-Men [Cyclops; Angel; Beast; Iceman; Marvel Girl]', 'reprints': 'in  The Official Marvel Index to the X-Men (Marvel, 1987 series) #3 (September 1987)  in  Marvel Comics Presents The X-Men (Marvel, 1988 series)  (1988) [cover]  in  Marvel Special (Marvel Italia, 1994 series) #14 (Luglio 1998)  in  Marvel Visionaries: Jim Steranko (Marvel, 2002 series)  ([September] 2002)  in  Marvel Masterworks: The X-Men (Marvel, 2003 series) #5 ([August] 2005), #5 ([August] 2005) [cover]  in  Essential Classic X-Men (Marvel, 2006 series) #2 (2006)  in  The X-Men Omnibus (Marvel, 2009 series) #2 ([April] 2011)  in  HIP Classics (Classics/Williams, 1969 series) #19146'}"
0,X-Men,(December 1968),The X-Men #51,./covers/The X-Men #51.jpg,"{'pencils': 'Jim Steranko (signed)', 'inks': 'Jim Steranko (signed)', 'colors': 'Jim Steranko', 'genre': 'superhero', 'characters': 'X-Men [Angel; Beast; Cyclops; Iceman; Marvel Girl]; Erik the Red', 'reprints': 'in  The Official Marvel Index to the X-Men (Marvel, 1987 series) #3 (September 1987)  in  Marvel Visionaries: Jim Steranko (Marvel, 2002 series)  ([September] 2002)  in  Marvel Masterworks: The X-Men (Marvel, 2003 series) #5 ([August] 2005)  in  Essential Classic X-Men (Marvel, 2006 series) #2 (2006)  in  The X-Men Omnibus (Marvel, 2009 series) #2 ([April] 2011)'}"
0,X-Men,(April 1969),The X-Men #55,./covers/The X-Men #55.jpg,"{'script': '?', 'pencils': 'Barry Windsor-Smith [as Barry Smith]', 'inks': 'Vince Colletta', 'colors': 'Marie Severin', 'genre': 'superhero', 'characters': 'X-Men [Angel; Beast; Cyclops; Iceman; Marvel Girl]; Alex Summers [Havok]', 'reprints': 'in  Astounding Stories (Alan Class, 1966 series) #80 ([circa 1971 - 1972])  in  The Official Marvel Index to the X-Men (Marvel, 1987 series) #3 (September 1987)  in  Marvel Masterworks: The X-Men (Marvel, 2003 series) #6 ([April] 2006)  in  Essential Classic X-Men (Marvel, 2006 series) #3 (2009)  in  X-Men: Lifedeath (Marvel, 2011 series)  (2011)  in  The X-Men Omnibus (Marvel, 2009 series) #2 ([April] 2011)'}"
0,X-Men,(December 1969),The X-Men #63,./covers/The X-Men #63.jpg,"{'pencils': 'Neal Adams (signed)', 'inks': 'Tom Palmer (signed)', 'colors': 'Neal Adams', 'letters': 'Sam Rosen', 'genre': 'superhero', 'characters': 'X-Men [Cyclops; Iceman; Beast]; Ka-Zar; Magneto', 'reprints': 'in  X-Men Classics Starring the X-Men (Marvel, 1983 series) #3 (February 1984)  in  The Official Marvel Index to the X-Men (Marvel, 1987 series) #3 (September 1987)  in  X-Men: Visionaries 2: The Neal Adams Collection (Marvel, 1996 series)  (1996)  in  Marvel Masterworks: The X-Men (Marvel, 2003 series) #6 ([April] 2006)  in  Essential Classic X-Men (Marvel, 2006 series) #3 (2009)  in  The X-Men Omnibus (Marvel, 2009 series) #2 ([April] 2011)'}"
0,X-Men,(October 1966),The X-Men #25,./covers/The X-Men #25.jpg,"{'pencils': 'Jack Kirby', 'inks': 'Dick Ayers', 'colors': 'Stan Goldberg; Marie Severin', 'letters': 'Sam Rosen', 'genre': 'superhero', 'characters': 'The X-Men [Beast, Iceman, Cyclops, Angel]; Kukulcan', 'reprints': 'in  Fantastic! (IPC, 1967 series) #46 (30 December 1967)  in  Marvel Masterworks: The X-Men (Marvel, 1998 series) #[3] (January 2002)  in  Essential Classic X-Men (Marvel, 2006 series) #2 (2006)  in  The X-Men Omnibus (Marvel, 2009 series) #1 ([April] 2009)'}"
0,X-Men,(June 1967),The X-Men #33,./covers/The X-Men #33.jpg,"{'pencils': 'Gil Kane; Werner Roth; John Romita (alterations)', 'inks': 'Gil Kane; Sol Brodsky (alterations)', 'colors': 'Stan Goldberg; Marie Severin', 'letters': 'Sam Rosen', 'genre': 'superhero', 'characters': 'The X-Men [Cyclops; Marvel Girl; Angel; Beast; Iceman]; Juggernaut', 'reprints': 'in  The X-Men (Marvel, 1963 series) #81 (April 1973)which is reprinted  in  Marvel Masterworks: The X-Men (Marvel, 2003 series) #8 ([March] 2010)  in  The Official Marvel Index to the X-Men (Marvel, 1987 series) #2 (July 1987)  in  Marvel Masterworks: The X-Men (Marvel, 2003 series) #4 ([October] 2004)  in  Essential Classic X-Men (Marvel, 2006 series) #2 (2006), #2 (2006)  in  The X-Men Omnibus (Marvel, 2009 series) #2 ([April] 2011)'}"
0,X-Men,(August 1967),The X-Men #35,./covers/The X-Men #35.jpg,"{'pencils': 'Dan Adkins', 'inks': 'Dan Adkins', 'colors': 'Stan Goldberg; Marie Severin', 'letters': 'Sam Rosen', 'genre': 'superhero', 'characters': 'X-Men [Cyclops; Jean Grey; Iceman; Beast; Angel]; Spider-Man', 'reprints': 'in  Fantastic! (IPC, 1967 series) #67 (25 May 1968) [cover]  in  The X-Men (Marvel, 1963 series) #83 (August 1973)which is reprinted  in  Marvel Masterworks: The X-Men (Marvel, 2003 series) #8 ([March] 2010)  in  Amazing Adventures (Marvel, 1979 series) #11 (October 1980) [cover]  in  The Official Marvel Index to the X-Men (Marvel, 1987 series) #2 (July 1987)  in  Marvel Masterworks: The X-Men (Marvel, 2003 series) #4 ([October] 2004)  in  Giant-Size X-Men (Marvel, 2005 series) #3 (2005)  in  Essential Classic X-Men (Marvel, 2006 series) #2 (2006)  in  The X-Men Omnibus (Marvel, 2009 series) #2 ([April] 2011)'}"
0,X-Men,(September 1967),The X-Men #36,./covers/The X-Men #36.jpg,"{'pencils': 'Ross Andru', 'inks': 'George Roussos', 'colors': 'Stan Goldberg; Marie Severin', 'letters': 'Artie Simek', 'genre': 'superhero', 'characters': 'X-Men [Angel; Beast; Cyclops; Iceman; Marvel Girl]; Mekano', 'reprints': 'in  Fantastic! (IPC, 1967 series) #69 (8 June 1968)  in  The X-Men (Marvel, 1963 series) #84 (October 1973)which is reprinted  in  Marvel Masterworks: The X-Men (Marvel, 2003 series) #8 ([March] 2010)  in  The Official Marvel Index to the X-Men (Marvel, 1987 series) #2 (July 1987)  in  Marvel Masterworks: The X-Men (Marvel, 2003 series) #4 ([October] 2004)  in  Essential Classic X-Men (Marvel, 2006 series) #2 (2006)  in  The X-Men Omnibus (Marvel, 2009 series) #2 ([April] 2011)  in  HIP Comics (Classics/Williams, 1966 series) #1987'}"
0,X-Men,(October 1967),The X-Men #37,./covers/The X-Men #37.jpg,"{'pencils': 'Don Heck; John Romita; John Verpoorten (see notes)', 'inks': 'Frank Giacoia; Don Heck; John Romita; John Verpoorten (see notes)', 'colors': 'Stan Goldberg; Marie Severin', 'letters': 'Artie Simek', 'genre': 'superhero', 'characters': 'X-Men [Cyclops; Marvel Girl; Angel; Iceman; Beast]; Factor Three [Mutant Master]', 'reprints': 'in  The X-Men (Marvel, 1963 series) #85 (December 1973)which is reprinted  in  Marvel Masterworks: The X-Men (Marvel, 2003 series) #8 ([March] 2010)  in  The Official Marvel Index to the X-Men (Marvel, 1987 series) #2 (July 1987)  in  Marvel Masterworks: The X-Men (Marvel, 2003 series) #4 ([October] 2004)  in  Essential Classic X-Men (Marvel, 2006 series) #2 (2006)  in  The X-Men Omnibus (Marvel, 2009 series) #2 ([April] 2011)'}"
0,X-Men,(December 1967),The X-Men #39,./covers/The X-Men #39.jpg,"{'script': '?', 'pencils': 'George Tuska', 'inks': 'George Tuska', 'colors': 'Stan Goldberg; Marie Severin', 'letters': 'Sam Rosen', 'genre': 'superhero', 'characters': 'X-Men [Angel; Beast; Cyclops; Iceman; Marvel Girl]', 'reprints': 'in  The X-Men (Marvel, 1963 series) #87 (April 1974)which is reprinted  in  Marvel Masterworks: The X-Men (Marvel, 2003 series) #8 ([March] 2010)  in  The Official Marvel Index to the X-Men (Marvel, 1987 series) #2 (July 1987)  in  Marvel Masterworks: The X-Men (Marvel, 2003 series) #4 [Regular Edition] ([October] 2004), #4 ([October] 2004)  in  Essential Classic X-Men (Marvel, 2006 series) #2 (2006)  in  The X-Men Omnibus (Marvel, 2009 series) #2 ([April] 2011), #2 ([April] 2011) [cover]  in  X-Men (Federal, 1984 series) #1, #1'}"
0,X-Men,(November 2011),X-Men #18,./covers/X-Men #18.jpg,"{'pencils': 'Mike McKone', 'inks': 'Mike McKone', 'colors': 'Rachelle Rosenberg', 'genre': 'superhero'}"
0,nan,([September] 1998),X-Men: Crossroads,./covers/X-Men: Crossroads.jpg,{}
0,X-Men,(November 2011),X-Men #17,./covers/X-Men #17.jpg,"{'pencils': 'Jorge Molina (painted)', 'inks': 'Jorge Molina (painted)', 'colors': 'Jorge Molina (painted)', 'genre': 'superhero'}"
0,nan,(July 2011),X-Men #11,./covers/X-Men #11.jpg,{}
0,X-Men,(October 1974),The X-Men #90,./covers/The X-Men #90.jpg,"{'script': '?', 'pencils': 'John Buscema', 'inks': 'John Buscema', 'colors': '?', 'letters': 'Sam Rosen (caption); Danny Crespi (balloons)', 'genre': 'superhero', 'characters': 'X-Men [Cyclops; Marvel Girl; Iceman; Beast; Angel]; Professor X [Changeling]', 'reprints': 'from  The X-Men (Marvel, 1963 series) #42 (March 1968)  in  Marvel Special (Marvel Italia, 1994 series) #15 (Dicembre 1998)  in  Marvel Masterworks: The X-Men (Marvel, 2003 series) #8 ([March] 2010)'}"
0,X-Men,(February 1971),The X-Men #68,./covers/The X-Men #68.jpg,"{'pencils': 'Jack Kirby (signed)', 'inks': 'Dick Ayers (signed)', 'colors': '?', 'letters': 'Sam Rosen', 'genre': 'superhero', 'characters': 'X-Men [Professor X; Cyclops; Marvel Girl; Angel; Iceman; Beast]', 'reprints': 'from  The X-Men (Marvel, 1963 series) #15 (December 1965)  in  Marvel Masterworks: The X-Men (Marvel, 2003 series) #7 ([October] 2008)'}"
0,X-Men,(February 1972),The X-Men #74,./covers/The X-Men #74.jpg,"{'pencils': 'Gil Kane', 'inks': 'Frank Giacoia', 'colors': '?', 'letters': 'Morrie Kuramoto (word baloons); Sam Rosen (bottom caption)', 'genre': 'superhero', 'characters': 'X-Men [Cyclops; Marvel Girl; Angel; Beast; Iceman]; Kukulcan', 'reprints': 'in  X-Mannen Classics (Classics/Williams, 1971 series) #23 (1973)  in  Marvel Masterworks: The X-Men (Marvel, 2003 series) #7 ([October] 2008)'}"
0,X-Men,(February 1974),The X-Men #86,./covers/The X-Men #86.jpg,"{'script': '?', 'pencils': 'Dan Adkins', 'inks': 'Dan Adkins', 'colors': '?', 'letters': 'Sam Rosen (upper caption); Tom Orzechowski (lower caption)', 'genre': 'superhero', 'characters': 'X-Men [Marvel Girl; Angel; Beast]; Factor Three [Vanisher; Blob]', 'reprints': 'from  The X-Men (Marvel, 1963 series) #38 (November 1967)  in  Marvel Masterworks: The X-Men (Marvel, 2003 series) #8 ([March] 2010)'}"
0,X-Men,(August 1972),The X-Men #77,./covers/The X-Men #77.jpg,"{'pencils': 'George Tuska', 'inks': 'Vince Colletta', 'colors': '?', 'letters': 'Sam Rosen (bottom caption); Morrie Kuramoto (word balloon and spiked caption)', 'genre': 'superhero', 'characters': 'Super-Adaptoid; X-Men [Cyclops; Marvel Girl; Beast; Iceman; Angel]', 'reprints': 'in  X-mændene (Williams, 1973 series) #2/1973 (1973)  in  Marvel Masterworks: The X-Men (Marvel, 2003 series) #7 ([October] 2008)  in  X-Mannen Classics (Classics/Williams, 1971 series) #26'}"
0,X-Men,(October 1972),The X-Men #78,./covers/The X-Men #78.jpg,"{'pencils': 'Jim Starlin (layout); George Tuska', 'inks': 'Frank Giacoia', 'colors': '?', 'letters': 'John Costanza', 'genre': 'superhero', 'characters': 'X-Men [Iceman; Angel; Cyclops; Marvel Girl; Beast]; Merlin', 'reprints': 'in  X-mændene (Williams, 1973 series) #1/1974 (1974)  in  Marvel Masterworks: The X-Men (Marvel, 2003 series) #7 ([October] 2008)  in  X-Mannen Classics (Classics/Williams, 1971 series) #27'}"
0,X-Men,(February 1973),The X-Men #80,./covers/The X-Men #80.jpg,"{'pencils': 'Gil Kane', 'inks': 'Frank Giacoia', 'colors': '?', 'letters': 'Morrie Kuramoto', 'genre': 'superhero', 'characters': 'X-Men [Cyclops; Marvel Girl; Angel; Iceman; Beast]; Juggernaut', 'reprints': 'in  Marvel Masterworks: The X-Men (Marvel, 2003 series) #7 ([October] 2008)'}"
0,Age of Apocalypse,(June 1995),X-Men Omega,./covers/X-Men Omega.jpg,"{'pencils': 'John Romita Jr. (signed)', 'inks': 'Klaus Janson (signed)', 'colors': '?', 'letters': '?', 'genre': 'superhero', 'characters': 'Apocalypse; Magneto; Morph; Colossus; Rogue; Wild Child; Sabretooth; Bishop; Quicksilver; Blink; Nightcrawler; Magik; Destiny', 'reprints': 'in  X-Men: The Complete Age of Apocalypse Epic (Marvel, 2006 series) #3 (2006), #4 (2006)'}"
0,X-Men,(August 2011),X-Men #12,./covers/X-Men #12.jpg,"{'pencils': '?', 'inks': '?', 'colors': '?', 'genre': 'superhero'}"
0,X-Men,(April 2011),X-Men #8,./covers/X-Men #8.jpg,"{'pencils': 'Terry Dodson', 'inks': 'Rachel Dodson', 'colors': '?', 'genre': 'superhero', 'characters': 'Emma Frost; Spider-Man'}"
0,X-Men,(July 2007),X-Men #199,./covers/X-Men #199.jpg,"{'pencils': 'Chris Bachalo', 'inks': 'Tim Townsend', 'colors': '?', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Rogue'}"
0,nan,(November 2012),X-Men #36,./covers/X-Men #36.jpg,{}
0,nan,(June 2012),X-Men #27,./covers/X-Men #27.jpg,{}
0,X-Men,(November 1965),The X-Men #14,./covers/The X-Men #14.jpg,"{'pencils': 'Jack Kirby', 'inks': 'Wally Wood', 'colors': 'Stan Goldberg', 'letters': 'Sam Rosen', 'genre': 'superhero', 'characters': 'The X-Men [Professor X; Cyclops; Marvel Girl [Jean Grey]; Angel; Beast; Iceman]; Sentinels', 'reprints': 'in  Fantastic! (IPC, 1967 series) #27 (19 August 1967)  in  The Official Marvel Index to the X-Men (Marvel, 1987 series) #1 (May 1987)  in  Marvel Masterworks (Marvel, 1987 series) #7 ([Novenber] 1988)  in  X-Men: The Early Years (Marvel, 1994 series) #14 (June 1995)  in  Essential Uncanny X-Men (Marvel, 1999 series) #1 (September 1999)  in  Great American Comic Books (Publications International, Ltd., 2001 series)  (2001)  in  The X-Men Omnibus (Marvel, 2009 series) #1 ([April] 2009)  in  X-Men Epic Collection (Marvel, 2014 series) #1 - Children of the Atom ([January] 2015)  in  Κάπταιν Αμέρικα (Kabanas Hellas, 1976 series) #21 [cover]'}"
0,X-Men,(December 1965),The X-Men #15,./covers/The X-Men #15.jpg,"{'pencils': 'Jack Kirby (signed)', 'inks': 'Dick Ayers (signed)', 'colors': 'Stan Goldberg', 'letters': 'Sam Rosen', 'genre': 'superhero', 'characters': 'The X-Men [Professor X; Cyclops; Marvel Girl [Jean Grey]; Angel; Beast; Iceman]; Sentinels', 'reprints': 'in  The X-Men (Marvel, 1963 series) #68 (February 1971)which is reprinted  in  Marvel Masterworks: The X-Men (Marvel, 2003 series) #7 ([October] 2008)  in  The Official Marvel Index to the X-Men (Marvel, 1987 series) #1 (May 1987)  in  Marvel Masterworks (Marvel, 1987 series) #7 ([Novenber] 1988)  in  X-Men: The Early Years (Marvel, 1994 series) #15 (July 1995)  in  Essential Uncanny X-Men (Marvel, 1999 series) #1 (September 1999)  in  The X-Men Omnibus (Marvel, 2009 series) #1 ([April] 2009)  in  X-Men Epic Collection (Marvel, 2014 series) #1 - Children of the Atom ([January] 2015), #1 - Children of the Atom ([January] 2015)'}"
0,X-Men,(June 1966),The X-Men #21,./covers/The X-Men #21.jpg,"{'pencils': 'Werner Roth', 'inks': 'Dick Ayers', 'colors': 'Stan Goldberg; Marie Severin', 'genre': 'superhero', 'characters': 'The X-Men [Professor X; Cyclops; Marvel Girl; Angel; Beast; Iceman]; Lucifer', 'reprints': 'in  Fantastic! (IPC, 1967 series) #40 (18 November 1967)  in  The X-Men (Marvel, 1963 series) #72 (October 1971)which is reprinted  in  Marvel Masterworks: The X-Men (Marvel, 2003 series) #7 ([October] 2008)  in  X-Mannen Classics (Classics/Williams, 1971 series) #21  in  The Official Marvel Index to the X-Men (Marvel, 1987 series) #1 (May 1987)  in  Marvel Masterworks (Marvel, 1987 series) #7 ([Novenber] 1988)  in  Essential Uncanny X-Men (Marvel, 1999 series) #1 (September 1999)  in  The X-Men Omnibus (Marvel, 2009 series) #1 ([April] 2009)  in  X-Men Epic Collection (Marvel, 2014 series) #1 - Children of the Atom ([January] 2015)'}"
