,series,right,title,cover,metadata
0,X-Men,(October 2012),First X-Men #1,./covers/First X-Men #1.jpg,"{'pencils': 'Neal Adams', 'inks': 'Neal Adams', 'colors': 'Matthew Wilson', 'genre': 'superhero', 'reprints': 'in  New Avengers (Marvel, 2010 series) #28 (September 2012)  in  First X-Men (Panini France, 2013 series)  (juillet 2013)'}"
0,X-Men,(March 2013),Astonishing X-Men #58,./covers/Astonishing X-Men #58.jpg,"{'pencils': 'Phil Noto', 'inks': 'Phil Noto', 'colors': 'Phil Noto', 'genre': 'superhero'}"
0,Wolverine; X-Men,(March 2013),Wolverine & the X-Men #24,./covers/Wolverine & the X-Men #24.jpg,"{'pencils': 'Ramon Pérez', 'inks': 'Ramon Pérez', 'colors': 'Laura Martin', 'genre': 'superhero'}"
0,Wolverine; X-Men,(June 2013),Wolverine & the X-Men #28,./covers/Wolverine & the X-Men #28.jpg,"{'pencils': 'Ramon Pérez', 'inks': 'Ramon Pérez', 'colors': 'Laura Martin', 'genre': 'superhero'}"
0,Wolverine; X-Men,(July 2013),Wolverine & the X-Men #29,./covers/Wolverine & the X-Men #29.jpg,"{'pencils': 'Ramon Pérez', 'inks': 'Ramon Pérez', 'colors': 'Morry Hollowell', 'letters': '?', 'genre': 'superhero'}"
0,X-Men,(August 1996),The Uncanny X-Men #335,./covers/The Uncanny X-Men #335.jpg,"{'pencils': 'Joe Madureira [as Mad] (signed)', 'inks': 'Tim Townsend (signed)', 'colors': '?', 'letters': '?', 'genre': 'superhero', 'characters': 'Apocalypse; Ozymandias; X-Men [Cannonball; Jean Grey; Cyclops; Storm; Gambit; Wolverine; Bishop]', 'reprints': 'in  Os Espantosos X-Men (Devir Portugal, 1999 series) #2 (Maio 1999)'}"
0,X-Men,(March 2016),Uncanny X-Men #1,./covers/Uncanny X-Men #1.jpg,"{'pencils': 'Greg Land (signed)', 'inks': 'Jay Leisten', 'colors': 'Nolan Woodard [as NW] (signed)', 'genre': 'superhero', 'characters': 'X-Men [Magneto [Erik Lehnsherr]; M [Monet St. Croix]; Archangel [Warren Worthington III]; Sabretooh [Victor Creed]; Psylocke [Betsy Braddock]]', 'reprints': 'in  Los IncreÃ\xadbles Hombres X, Uncanny X-Men (Editorial Televisa, 2016 series) #1 (01 de Marzo de 2016)'}"
0,X-Men,(September 2016),Uncanny X-Men #10,./covers/Uncanny X-Men #10.jpg,"{'pencils': 'Greg Land (signed)', 'inks': 'Greg Land (signed)', 'colors': 'Nolan Woodard (signed) [as NW]', 'genre': 'superhero', 'characters': 'Archangel (multiple iterations)'}"
0,X-Men,(August 2016),Uncanny X-Men #8,./covers/Uncanny X-Men #8.jpg,"{'pencils': 'Greg Land (signed)', 'inks': 'Greg Land (signed)', 'colors': 'Nolan Woodard (signed)', 'genre': 'superhero', 'characters': 'Psylocke [Betsey Braddock]; Fantomex [Jean-Phillipe]'}"
0,nan,(September 2013),X-Men Legacy #14,./covers/X-Men Legacy #14.jpg,{}
0,nan,(December 2012),X-Men: Legacy #275,./covers/X-Men: Legacy #275.jpg,{}
0,X-Men,(December 1980),The X-Men #140 [Direct],./covers/The X-Men #140 [Direct].jpg,"{'pencils': 'John Byrne (signed)', 'inks': 'Terry Austin (signed)', 'colors': '?', 'letters': 'Dan Crespi; typeset', 'job number': 'LF256', 'genre': 'superhero', 'characters': 'Wolverine; Nightcrawler; Vindicator [Guardian]; Snowbird; Wendigo', 'reprints': 'in  Marvel Superheroes [Marvel Super-Heroes] (Marvel UK, 1979 series) #397 (May 1983)  in  Prosjekt X (Semic, 1984 series) #10/1985 (uke 41 1985)  in  X-Men Classic (Marvel, 1990 series) #46 (April 1990)  in  Wizard Wolverine Masterpiece Edition (Marvel; Wizard, 2004 series) #1 (December 2004)  in  X-Men: Alpha Flight (Marvel, 2011 series)  (2011)  in  Marvel Gold. La Imposible Patrulla-X (Panini España, 2011 series) #2 - Días del Futuro Pasado  in  Marvel Héroes (Panini España, 2012 series) #56 - Alpha Flight de John Byrne (Septiembre 2014)  in  Les Mystérieux X-Men (Editions Héritage, 1985 series) #47/48  in  Essential X-Men (Marvel, 1996 series) #2'}"
0,nan,(April 1999),X-Men: The Manga #26,./covers/X-Men: The Manga #26.jpg,{}
0,nan,(2006),Decimation: The 198 [X-Men],./covers/Decimation: The 198 [X-Men].jpg,{}
0,nan,(2017),X-Men Bishop's Crossing,nan,{}
0,nan,(2017),X-Men Alpha Flight,nan,{}
0,nan,(2005),X-Men: Children of the Atom,./covers/X-Men: Children of the Atom.jpg,{}
0,nan,,X-Men: Inferno #1,nan,{}
0,nan,([March] 2010),Avengers / X-Men: Utopia,nan,{}
0,nan,,X-Men #2 - Muertas,nan,{}
0,nan,,X-Men #4 - Exogenous,nan,{}
0,X-Men; Spider-Man,(January 2009),X-Men / Spider-Man [X-Men and Spider-Man] #1,nan,"{'pencils': 'Mario Alberti', 'inks': 'Mario Alberti', 'colors': 'Mario Alberti', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Spider-Man; Cyclops; Marvel Girl [Jean Grey]; Angel; Iceman; Beast'}"
0,X-Men,(January 1999),X-Men: The Manga #20,./covers/X-Men: The Manga #20.jpg,"{'pencils': 'Hirofumi Ichikawa', 'inks': 'Hirofumi Ichikawa', 'colors': 'Bill Anderson', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Apocalypse; Rogue'}"
0,X-Men,(June 1998),X-Men: The Manga #7,./covers/X-Men: The Manga #7.jpg,"{'pencils': 'Hiroshi Higuchi', 'inks': 'Hiroshi Higuchi', 'colors': '?', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Wolverine; Rogue; Magneto'}"
0,X-Men,(October 1998),X-Men: The Manga #15,./covers/X-Men: The Manga #15.jpg,"{'pencils': 'Hirofumi Ichikawa', 'inks': 'Hirofumi Ichikawa', 'colors': '?', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Rogue; Storm; Sentinel'}"
0,Ultimate X-Men,(January 2005),Ultimate X-Men #53,./covers/Ultimate X-Men #53.jpg,"{'pencils': 'Andy Kubert (signed)', 'inks': 'Andy Kubert (signed)', 'colors': 'Laura Martin (signed)', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Gambit [Remy LeBeau]; Rogue [Marian]', 'reprints': 'in  Ultimate X-Men (Marvel, 2002 series) #10 - Cry Wolf (2005)'}"
0,Ultimate X-Men,(March 2005),Ultimate X-Men #55,./covers/Ultimate X-Men #55.jpg,"{'pencils': 'Stuart Immonen [as sai] (signed)', 'inks': 'Wade Von Grawbadger (signed)', 'colors': '?', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Longshot [Arthur Centino]', 'reprints': 'in  Ultimate X-Men (Marvel, 2002 series) #11 - The Most Dangerous Game (2005)'}"
0,Ultimate X-Men,(August 2005),Ultimate X-Men #60,./covers/Ultimate X-Men #60.jpg,"{'pencils': 'Stuart Immonen [as sai] (signed)', 'inks': 'Stuart Immonen [as sai] (signed)', 'colors': 'Richard Isanove (signed)', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Wolverine [Logan; James Howlett]; Deathstrike [Yuri; Yuriko Oyama]', 'reprints': 'in  Ultimate X-Men (Marvel, 2002 series) #12 - Hard Lessons (2005)'}"
0,X-Men,(May 2007),The Uncanny X-Men #484,./covers/The Uncanny X-Men #484.jpg,"{'pencils': 'Billy Tan (signed)', 'inks': 'Danny Miki (signed); Allen Martinez (signed)', 'colors': ""Frank D'Armata (signed)"", 'genre': 'superhero', 'characters': 'Warpath [James Proudstar]; Korvus', 'reprints': ""in  Uncanny X-Men: Rise & Fall of the Shi'ar Empire (Marvel, 2007 series) #[nn] (2007) [cover]""}"
0,X-Men,(February 2003),New X-Men #135,./covers/New X-Men #135.jpg,"{'pencils': 'Frank Quitely', 'inks': '?', 'colors': '?', 'genre': 'superhero', 'characters': 'Professor X; Beast; White Queen; Wolverine; Cyclops; Jean Grey; Xorn', 'reprints': ""in  New X-Men (Marvel, 2002 series) #2 (2003)  in  New X-Men (Marvel, 2001 series) #4 - Riot at Xavier's ([May] 2003)""}"
0,Ultimate X-Men,(December 2003),Ultimate X-Men #38,./covers/Ultimate X-Men #38.jpg,"{'pencils': 'David Finch (signed)', 'colors': 'Richard Isanove (signed)', 'genre': 'superhero', 'characters': 'Phoenix; Wolverine'}"
0,Ultimate X-Men,(May 2004),Ultimate X-Men #43,./covers/Ultimate X-Men #43.jpg,"{'pencils': 'David Finch (signed)', 'colors': 'Richard Isanove (signed)', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Cyclops'}"
0,X-Men,(April 2003),The Uncanny X-Men #419,./covers/The Uncanny X-Men #419.jpg,"{'pencils': 'Steve Uy [as S.UY]  (signed)', 'inks': 'Steve Uy [as S.UY]  (signed)', 'colors': '?', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Husk'}"
0,X-Men,(July 2003),The Uncanny X-Men #424,./covers/The Uncanny X-Men #424.jpg,"{'pencils': 'Philip Tan [as PST!]  (signed)', 'inks': 'Philip Tan', 'colors': 'Brian Haberlin (signed) [as B...]', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Archangel; Iceman; Wolverine'}"
0,X-Men,(August 2003),The Uncanny X-Men #426,./covers/The Uncanny X-Men #426.jpg,"{'pencils': 'Randy Green (signed)', 'inks': 'Rick Ketcham [as Rick] (signed)', 'colors': 'Brian Haberlin (signed)', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Polaris'}"
0,X-Men,(November 2003),The Uncanny X-Men #431,./covers/The Uncanny X-Men #431.jpg,"{'pencils': 'Philip Tan', 'inks': 'Philip Tan', 'colors': '?', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Northstar'}"
0,X-Men,(February 1981),The Uncanny X-Men #142,./covers/The Uncanny X-Men #142.jpg,"{'pencils': 'Terry Austin (signed)', 'inks': 'Terry Austin (signed)', 'colors': '?', 'letters': 'Dan Crespi; Typeset', 'genre': 'superhero', 'characters': 'Wolverine; Storm; Sentinel', 'reprints': 'in  Uncanny X-Men in Days of Future Past (Marvel, 1989 series)  (1989)  in  Marvel Collectible Classics: X-Men (Marvel, 1998 series) #2 (August 1998)  in  Wizard X-Men Masterpiece Edition (Marvel; Wizard, 2003 series) #1 (December 2003)  in  Marvel Gold. La Imposible Patrulla-X (Panini España, 2011 series) #2 - Días del Futuro Pasado  in  X-Men: Days of Future Past (Marvel, 2014 series)  (2014)  in  Marvel 75th Anniversary Omnibus (Marvel, 2014 series)  ([November] 2014)  in  X-Mannen (JuniorPress, 1983 series) #11  in  Les Mystérieux X-Men (Editions Héritage, 1985 series) #49/50  in  Essential X-Men (Marvel, 1996 series) #2'}"
0,X-Men,(March 1994),The Uncanny X-Men #310,./covers/The Uncanny X-Men #310.jpg,"{'pencils': 'John Romita Jr. (signed)', 'inks': 'Dan Green (signed)', 'colors': '?', 'genre': 'superhero', 'characters': 'Cyclops; Cable; X-Cutioner'}"
0,nan,(2007),Essential X-Men #8,./covers/Essential X-Men #8.jpg,{}
0,X-Men,(September 2006),The Uncanny X-Men #476,./covers/The Uncanny X-Men #476.jpg,"{'pencils': 'Billy Tan (signed)', 'inks': 'Danny Miki (signed)', 'colors': ""Frank D'Armata [as fgd] (signed)"", 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Warpath', 'reprints': ""in  Uncanny X-Men: Rise & Fall of the Shi'ar Empire (Marvel, 2007 series) #[nn] (2007) [cover]""}"
0,X-Men,(August 2014),Amazing X-Men #8,./covers/Amazing X-Men #8.jpg,"{'pencils': 'Ed McGuinness', 'inks': 'Ed McGuinness', 'colors': 'Marte Gracia', 'genre': 'superhero', 'characters': 'Wolverine; Wendigo'}"
0,X-Men,(July 2014),Amazing X-Men #7,./covers/Amazing X-Men #7.jpg,"{'pencils': 'Kris Anka (signed)', 'inks': 'Kris Anka (signed)', 'colors': 'Chris Sotomayor [as Soto!] (signed)', 'genre': 'superhero', 'characters': 'X-Men [Firestar; Iceman]; Spider-Man'}"
0,X-Men,(May 2014),Amazing X-Men #5,./covers/Amazing X-Men #5.jpg,"{'pencils': 'Ed McGuinness', 'inks': 'Dexter Vines', 'colors': 'Marte Gracia', 'genre': 'superhero', 'characters': 'X-Men [Beast; Northstar; Storm; Nightcrawler; Iceman; Firestar; Wolverine]'}"
0,X-Men,(May 2014),Uncanny X-Men #18,./covers/Uncanny X-Men #18.jpg,"{'pencils': 'Alexander Lozano', 'inks': 'Alexander Lozano', 'colors': 'Alexander Lozano', 'genre': 'superhero', 'characters': 'Cyclops'}"
0,X-Men,(April 2014),Amazing X-Men #4,./covers/Amazing X-Men #4.jpg,"{'pencils': 'Ed McGuinness', 'inks': 'Dexter Vines', 'colors': 'Marte Gracia', 'genre': 'superhero', 'characters': 'Wolverine; Northstar'}"
0,X-Men,(November 2014),Amazing X-Men #11,./covers/Amazing X-Men #11.jpg,"{'pencils': 'Carlo Barberi', 'inks': 'Carlo Barberi', 'colors': 'Rachelle Rosenberg', 'genre': 'superhero'}"
0,X-Men,(March 2015),Amazing X-Men #16,./covers/Amazing X-Men #16.jpg,"{'pencils': 'Kris Anka (signed)', 'inks': 'Kris Anka (signed)', 'colors': 'Kris Anka (signed)', 'genre': 'superhero', 'characters': 'X-Men; Juggernaut'}"
0,X-Men,(March 2015),Amazing X-Men #15,./covers/Amazing X-Men #15.jpg,"{'pencils': 'Kris Anka (signed)', 'inks': 'Kris Anka (signed)', 'colors': 'Kris Anka (signed)', 'letters': '?', 'genre': 'superhero'}"
0,X-Men,(January 2014 [January 2015]),Amazing X-Men #13,./covers/Amazing X-Men #13.jpg,"{'pencils': 'Nick Bradshaw', 'inks': 'Nick Bradshaw', 'colors': 'Rachelle Rosenberg', 'genre': 'superhero', 'characters': 'Nightcrawler; Northstar; Anole'}"
0,X-Men,(March 2005),The Uncanny X-Men #454,./covers/The Uncanny X-Men #454.jpg,"{'pencils': 'Paul Smith [as PMS] (signed)', 'inks': 'Paul Smith [as PMS] (signed)', 'colors': 'Brad Anderson [as BA] (signed)', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Sebastian Shaw; Viper; Selene; Courtney Ross', 'reprints': 'in  Gli Incredibili X-Men (Marvel Italia, 1994 series) #184 (Ottobre 2005)  in  Best Comics : X-Men (Panini France, 2011 series) #4 - Chasse damnée (février 2013)'}"
0,X-Men,(February 2005),The Uncanny X-Men #453,./covers/The Uncanny X-Men #453.jpg,"{'pencils': 'Greg Land (signed)', 'inks': 'Matt Ryan (signed)', 'colors': 'Justin Ponsor [as J-Po] (signed)', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Wolverine', 'reprints': 'in  Best Comics : X-Men (Panini France, 2011 series) #4 - Chasse damnée (février 2013)'}"
0,Ultimate X-Men,(August 2004),Ultimate X-Men #48,./covers/Ultimate X-Men #48.jpg,"{'pencils': 'Brandon Peterson (signed)', 'inks': 'Brandon Peterson (signed)', 'colors': '?', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Iceman', 'reprints': 'in  Ultimate X-Men (Marvel, 2002 series) #9 - The Tempest (2004)'}"
0,X-Men,(June 2005),The Uncanny X-Men #458,./covers/The Uncanny X-Men #458.jpg,"{'pencils': 'Alan Davis', 'inks': 'Mark Farmer', 'colors': '?', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Nightcrawler; Psylocke; Ka-Zar; Zabu; Bishop; Brainchild; X-23; Vertigo; Lupo; Barbarus; Gaza; Amphibius', 'reprints': 'in  X-Men (Hjemmet / Egmont, 2003 series) #6/2006 ([november] 2006)'}"
0,X-Men,(August 2005),The Uncanny X-Men #460,./covers/The Uncanny X-Men #460.jpg,"{'pencils': 'Randy Green [as RG] (signed)', 'inks': 'Rick Ketcham [as Rick] (signed)', 'colors': 'Richard Isanove (signed)', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Psylocke; X-23', 'reprints': 'in  X-Men (Hjemmet / Egmont, 2003 series) #6/2006 ([november] 2006)'}"
0,X-Men,(January 2006),The Uncanny X-Men #466,./covers/The Uncanny X-Men #466.jpg,"{'pencils': 'Chris Bachalo (signed)', 'inks': 'Tim Townsend (signed)', 'colors': '? [as Studio F]', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Marvel Girl [Rachel Grey]', 'keywords': 'Decimation M'}"
0,Ultimate X-Men,(January 2006),Ultimate X-Men #65,./covers/Ultimate X-Men #65.jpg,"{'pencils': 'Stuart Immonen [as sai] (signed)', 'colors': 'Richard Isanove (signed)', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Marvel Girl; Storm; Angel; Iceman; Colossus; Shadowcat; Wolverine; Nightcrawler; Cyclops', 'reprints': 'in  Ultimate X-Men (Marvel, 2002 series) #13 - Magnetic North (2006)'}"
0,X-Men,(February 2006),The Uncanny X-Men #467,./covers/The Uncanny X-Men #467.jpg,"{'pencils': 'Chris Bachalo (signed)', 'inks': 'Tim Townsend (signed)', 'colors': 'Studio F', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Storm; Bishop; Psylocke; Marvel Girl [Rachel Grey]; Wolverine; Nightcrawler', 'reprints': 'in  Uncanny X-Men No. 258 [Marvel Legends Reprint] (Marvel, 2006 series)  (February 2006)', 'keywords': 'Decimation M'}"
0,X-Men,(April 2006),X-Men: The End #2,./covers/X-Men: The End #2.jpg,"{'pencils': 'Gene Ha [as ha!] (signed)', 'inks': 'Gene Ha [as ha!] (signed)', 'colors': 'Gene Ha (signed)', 'genre': 'superhero', 'characters': 'Magneto [Eric Lehnsherr]'}"
0,X-Men,(June 2006),X-Men: The End #4,./covers/X-Men: The End #4.jpg,"{'pencils': 'Gene Ha [as ha!] (signed)', 'inks': 'Gene Ha [as ha!] (signed)', 'colors': 'Gene Ha (signed)', 'genre': 'superhero', 'characters': 'Bishop; Aliyah Bishop'}"
0,New X-Men,(December 2005),New X-Men #19,./covers/New X-Men #19.jpg,"{'pencils': 'Aaron Lopresti (signed)', 'inks': 'Norm Rapmund (signed)', 'colors': '?', 'genre': 'superhero', 'characters': 'Magik [Illyana Rasputin]; Scion [Julian Keller]; Prodigy [David Alleyne]; Surge [Noriko Ashida]', 'reprints': 'in  House of M: New X-Men (Marvel, 2006 series)  ([February] 2006)'}"
0,New X-Men,(July 2006),New X-Men #26,./covers/New X-Men #26.jpg,"{'pencils': 'Paco Medina (signed)', 'inks': 'Juan Vlasco (signed)', 'colors': '?', 'genre': 'superhero', 'characters': 'X-23; Hellion [Julian Keller]'}"
0,X-Men,(September 2017),X-Men: Blue #7,./covers/X-Men: Blue #7.jpg,"{'pencils': 'Arthur Adams (credited)', 'inks': 'Arthur Adams (credited)', 'colors': 'Peter Steigerwald (credited)', 'genre': 'superhero', 'characters': 'Marvel Girl [Jean Grey]; Iceman [Robert Drake]; Angel [Warren Worthington III]; Beast [Hank McCoy]; Cyclops [Scott Summers]', 'reprints': 'in  X-Men Blue (Marvel, 2017 series) #2 - Toil and Trouble'}"
0,X-Men,(April 2018),X-Men: Blue #21,./covers/X-Men: Blue #21.jpg,"{'pencils': 'Arthur Adams; Federico Blee', 'inks': 'Arthur Adams; Federico Blee', 'colors': 'Arthur Adams; Federico Blee', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Venom; Iceman [Bobby Drake]; Beast [Hank McCoy]; Angel [Warren Worthington III]; Marvel Girl [Jean Grey]; Cyclops [Scott Summer]'}"
0,X-Men,(March 2018),X-Men: Blue #20,./covers/X-Men: Blue #20.jpg,"{'pencils': 'Arthur Adams (signed, credited)', 'inks': 'Arthur Adams (signed, credited)', 'colors': 'Peter Steigerwald (signed, credited)', 'genre': 'superhero', 'characters': 'Cyclops [Scott Summers (young)]; Marvel Girl [Jean Grey (young)]; Beast [Hank McCoy (young)]; Iceman [Bobby Drake (young)]; Bloodstorm; Jimmy Hudson; Angel [Warren Worthington III]'}"
0,X-Men,(2005),Essential X-Men #6,./covers/Essential X-Men #6.jpg,"{'pencils': 'John Romita Jr.', 'inks': 'Dan Green', 'colors': '?', 'genre': 'superhero', 'characters': 'Wolverine', 'reprints': 'from  The Uncanny X-Men (Marvel, 1981 series) #207 [Direct Edition] (July 1986)'}"
0,X-Men,(August 2017),X-Men: Gold #5,./covers/X-Men: Gold #5.jpg,"{'pencils': 'Ardian Syaf (signed, credited)', 'inks': 'Jay Leisten (signed, credited)', 'colors': 'Frank Martin (credited)', 'genre': 'superhero', 'characters': '0101 [Sentinel]; X-Men [Storm [Ororo Munroe]; Old Man Logan; Kitty Pryde]; Gambit [Remy Le Beau]', 'reprints': 'in  X-Men: Gold (Marvel, 2017 series) #4 (July 2017) [without trade dress]  in  X-Men Resurrxion (Panini France, 2017 series) #3 - Techno Superior (janvier 2018)'}"
0,X-Men,(May 2018),X-Men: Gold #24,./covers/X-Men: Gold #24.jpg,"{'pencils': 'David Nakayama (signed)', 'inks': 'David Nakayama (signed)', 'colors': 'David Nakayama (signed)', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Prestige [Rachel Grey]; Kitty Pryde; Storm [Ororo Munroe]'}"
0,X-Men,(August 2017),X-Men: Blue #5,./covers/X-Men: Blue #5.jpg,"{'pencils': 'Arthur Adams (signed, credited)', 'inks': 'Arthur Adams (signed, credited)', 'colors': 'Peter Steigerwald (signed, credited)', 'genre': 'superhero', 'characters': 'Jimmy Hudson; X-Men [Marvel Girl [Jean Grey]; Iceman [Robert Drake]; Angel [Warren Worthington III]; Beast [Hank McCoy]; Cyclops [Scott Summers]]', 'reprints': 'in  X-Men Resurrxion (Panini France, 2017 series) #3 - Techno Superior (janvier 2018)'}"
0,X-Men,(July 2017),X-Men: Gold #4,./covers/X-Men: Gold #4.jpg,"{'pencils': 'Ardian Syaf (signed, credited)', 'inks': 'Jay Leisten (signed, credited)', 'colors': 'Frank Martin (signed, credited)', 'genre': 'superhero', 'characters': 'Gambit [Remy LeBeau]', 'reprints': 'in  X-Men Resurrxion (Panini France, 2017 series) #3 - Techno Superior (janvier 2018)'}"
0,X-Men,(May 2018),X-Men: Gold #23,./covers/X-Men: Gold #23.jpg,"{'pencils': 'David Nakayama [as D.NA] (signed)', 'inks': 'David Nakayama [as D.NA] (signed)', 'colors': 'David Nakayama [as D.NA] (signed)', 'letters': 'typeset', 'genre': 'superhero'}"
0,ClanDestine; X-Men,(August 1997),ClanDestine vs. The X-Men,./covers/ClanDestine vs. The X-Men.jpg,"{'pencils': 'Alan Davis', 'inks': 'Mark Farmer', 'colors': '?', 'genre': 'superhero', 'characters': 'Clan Destine [Wallop [Walter Destine]; Crimson Crusader [Rory Destine]; Imp [Pandora Destine]; Vex [Dominic Fate]]; X-Men [Wolverine [Logan]; Colossus [Piotr Rasputin]; Storm [Ororo Munroe]; Cannonball [Sam Guthrie]]'}"
0,Ultimate X-Men,(February 2007),Ultimate X-Men #77,./covers/Ultimate X-Men #77.jpg,"{'pencils': 'Ben Oliver', 'inks': 'Ben Oliver', 'colors': '?', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Cable [Logan; James Howlett]'}"
0,Ultimate X-Men,(March 2007),Ultimate X-Men #78,./covers/Ultimate X-Men #78.jpg,"{'pencils': 'Ben Oliver', 'inks': 'Ben Oliver', 'colors': '?', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Cable [Logan; James Howlett]; Cyclops [Scott Summers]'}"
0,X-Men,(December 2017),Astonishing X-Men #4,nan,"{'pencils': 'Carlos Pacheco (signed, credited)', 'inks': 'Rafael Fonteriz (credited)', 'colors': 'Nolan Woodward (signed, credited)', 'genre': 'superhero', 'characters': 'Mystique [Raven Darkhölme]'}"
0,X-Men,(April 2015),Uncanny X-Men #31,./covers/Uncanny X-Men #31.jpg,"{'pencils': 'Chris Bachalo (signed)', 'inks': 'Tim Townsend (signed)', 'colors': 'Chris Bachalo (signed)', 'genre': 'superhero', 'characters': 'Cyclops; Havok'}"
0,X-Men,(January 2016),Uncanny X-Men #600,./covers/Uncanny X-Men #600.jpg,"{'pencils': 'Chris Bachalo', 'inks': 'Chris Bachalo', 'colors': 'Chris Bachalo', 'genre': 'superhero', 'characters': 'Angel [Warren Worthington III]; Wolverine [Logan]; Glob Herman; Iceman; Marvel Girl [Rachel Grey]; X-23; Armor; Banshee [Sean Cassiday]; Jubilee; Gambit; Storm; Colossus; Beast; Nightcrawler; Magneto; Magik; Cyclops; Charles Xavier; Emma Frost; Tempest [Eva Bell]; Psylocke; Marvel Girl [Jean Grey]; Mystique; Sabretooth'}"
0,X-Men,(January 2016),Extraordinary X-Men #1,./covers/Extraordinary X-Men #1.jpg,"{'pencils': 'Humberto Ramos (signed)', 'inks': 'Humberto Ramos (signed)', 'colors': 'Edgar Delgado (signed)', 'genre': 'superhero', 'characters': 'Storm; Old Man Logan; Nightcrawler; Colossus; Magik; Jean Grey; Iceman', 'reprints': 'in  X-Men (Panini Deutschland, 2016 series) #1 - Die Zuflucht (August 2016)'}"
0,X-Men,(November 2017),Astonishing X-Men #3,./covers/Astonishing X-Men #3.jpg,"{'pencils': 'Ed McGuinness (signed, credited)', 'inks': 'Mark Morales (credited)', 'colors': 'Dave McCaig (credited)', 'genre': 'superhero', 'characters': 'Old Man Logan'}"
