,series,right,title,cover,metadata
0,X-Men,(May 1998),X-Men: The Manga #4,./covers/X-Men: The Manga #4.jpg,"{'pencils': 'Hiroshi Higuchi', 'inks': 'Hiroshi Higuchi', 'colors': '?', 'genre': 'superhero', 'characters': 'X-Men [Wolverine; Cyclops; Gambit; Rogue]'}"
0,X-Men,(July 1998),X-Men: The Manga #9,./covers/X-Men: The Manga #9.jpg,"{'pencils': 'Reiji Hagihara', 'inks': 'Reiji Hagihara', 'colors': '?', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Magneto; Storm'}"
0,X-Men,(November 2004),The Uncanny X-Men #448,./covers/The Uncanny X-Men #448.jpg,"{'pencils': 'Greg Land (signed)', 'inks': 'Jay Leisten (signed)', 'colors': 'Justin Ponsor [as J-Po] (signed)', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Wolverine'}"
0,X-Men,(February 2003),The Uncanny X-Men #416,./covers/The Uncanny X-Men #416.jpg,"{'pencils': 'Kia Asamiya (signed)', 'inks': 'Kia Asamiya', 'colors': '? [as Studio Tron] (signed)', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Juggernaut'}"
0,X-Men,(June 2003),The Uncanny X-Men #421,./covers/The Uncanny X-Men #421.jpg,"{'pencils': 'Chris Bachalo (signed)', 'inks': 'Chris Bachalo (signed)', 'colors': '?', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Juggernaut; Nightcrawler; Northstar; Archangel; Husk; Iceman'}"
0,X-Men,([Early] January 2004),The Uncanny X-Men #433,./covers/The Uncanny X-Men #433.jpg,"{'pencils': 'Philip Tan [as PST!]  (signed)', 'inks': 'Philip Tan', 'colors': '?', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Nightcrawler'}"
0,X-Men,([Late] April 2004),The Uncanny X-Men #440,./covers/The Uncanny X-Men #440.jpg,"{'pencils': 'Salvador Larroca (signed)', 'inks': 'Salvador Larroca', 'colors': 'Arnold Tsang [as ARN] (signed); Udon Studio (see note)', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Josh Guthrie; Julia Cabot'}"
0,X-Men,(October 2004),The Uncanny X-Men #447,./covers/The Uncanny X-Men #447.jpg,"{'pencils': 'Alan Davis', 'inks': 'Mark Farmer', 'colors': '?', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'The Fury; Marvel Girl [Rachel Grey]; Storm; Wolverine; Bishop; Nightcrawler'}"
0,X-Men,(September 2005),The Uncanny X-Men #462,./covers/The Uncanny X-Men #462.jpg,"{'pencils': 'Alan Davis', 'inks': 'Mark Farmer', 'colors': 'Matt Milla', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Captain Britain; Meggan; Saturnyne', 'keywords': 'House of M'}"
0,X-Men,(April 2005),The Uncanny X-Men #456,./covers/The Uncanny X-Men #456.jpg,"{'pencils': 'Alan Davis', 'inks': 'Mark Farmer', 'colors': '?', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Wolverine', 'reprints': 'in  X-Men (Hjemmet / Egmont, 2003 series) #5/2006 ([september] 2006)'}"
0,New X-Men,(March 2005),New X-Men #9,./covers/New X-Men #9.jpg,"{'pencils': 'Randy Green [as RG] (signed)', 'inks': 'Rick Ketcham [as Rick] (signed)', 'colors': '?', 'genre': 'superhero', 'characters': 'Prodigy [David Alleyne]; Wallflower [Laurie Collins]; Wind Dancer [Sofia Mantega]; Elixir [Josh Foley]; Surge [Noriko Ashida]', 'reprints': 'in  New X-Men: Academy X (Marvel, 2004 series) #2 - Haunted ([June] 2005)'}"
0,New X-Men,(April 2006),New X-Men #23,./covers/New X-Men #23.jpg,"{'pencils': 'Mark Brooks (signed)', 'inks': 'Jaime Mendoza (signed)', 'colors': 'Brian Reber [as BR] (signed)', 'genre': 'superhero', 'characters': 'Hellion [Julian Keller]; Surge [Noriko Ashida]; Dust [Sooraya Quadir]; Rockslide [Santo Vaccarro]; X-23'}"
0,X-Men Forever,(January 2001),X-Men Forever #1,./covers/X-Men Forever #1.jpg,"{'pencils': 'Kevin Maguire', 'inks': 'Andrew Pepoy', 'colors': 'Paul Mounts', 'genre': 'superhero', 'characters': 'Jean Grey; Iceman; Mystique; Juggernaut; Toad', 'reprints': 'in  Marvel Exklusiv (Panini Deutschland, 1998 series) #38 (2002)'}"
0,X-Men,(September 2001),X-Men Unlimited #32,./covers/X-Men Unlimited #32.jpg,"{'pencils': 'Jill Thompson (painting)', 'inks': 'Jill Thompson (painting)', 'colors': 'Jill Thompson (painting)', 'letters': '?', 'genre': 'superhero', 'characters': 'Dazzler'}"
0,X-Men,(August 2003),New X-Men #142,./covers/New X-Men #142.jpg,"{'pencils': 'Chris Bachalo (signed)', 'inks': 'Tim Townsend (signed)', 'colors': 'Chris Chuckry?', 'letters': '?', 'genre': 'superhero', 'characters': 'Wolverine', 'reprints': 'in  New X-Men (Marvel, 2001 series) #5 - Assault on Weapon Plus ([October] 2003)  in  New X-Men (Marvel, 2002 series) #3 (2004)  in  X-Men (Hjemmet / Egmont, 2003 series) #1/2005 ([januar] 2005)'}"
0,Ultimate X-Men,(February 2004),Ultimate X-Men #40,./covers/Ultimate X-Men #40.jpg,"{'pencils': 'David Finch (signed)', 'colors': 'Richard Isanove (signed)', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Angel'}"
0,Ultimate X-Men,(July 2004),Ultimate X-Men #45,./covers/Ultimate X-Men #45.jpg,"{'pencils': 'David Finch', 'inks': 'David Finch', 'colors': '?', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Colossus; Rogue; Marvel Girl; Storm; Cyclops; Wolverine; Shadowcat; Nightcawler'}"
0,X-Men,(September 1982),The Uncanny X-Men #161,./covers/The Uncanny X-Men #161.jpg,"{'pencils': 'Dave Cockrum (signed)', 'inks': 'Bob Wiacek (signed)', 'colors': '?', 'genre': 'superhero', 'characters': 'Professor X; Magento; Baron Strucker; Gabrielle Haller', 'reprints': 'in  The Marvel Saga the Official History of the Marvel Universe (Marvel, 1985 series) #4 (March 1986)  in  Les Mystérieux X-Men (Editions Héritage, 1985 series) #66 (avril 1987)  in  X-Men Archives (Marvel, 1995 series) #4 (January 1995) [cover detail]  in  Essential X-Men (Marvel, 1996 series) #3 (July 1998)  in  Marvel Gold. La Imposible Patrulla-X (Panini España, 2011 series) #4 - Desde las Cenizas (Agosto 2015)'}"
0,Ultimate X-Men,(February 2003),Ultimate X-Men #26,./covers/Ultimate X-Men #26.jpg,"{'pencils': 'Adam Kubert', 'colors': 'Richard Isanove', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Storm', 'reprints': 'in  Marvel Must Haves (Marvel, 2001 series) #5 (2003)'}"
0,X-Men,(March 2003),X-Men Unlimited #41,./covers/X-Men Unlimited #41.jpg,"{'pencils': 'Chris Bachalo (signed)', 'inks': 'Chris Bachalo (signed)', 'colors': '?', 'genre': 'superhero', 'characters': 'Wolverine; Blink; Nocturne'}"
0,X-Men,(April 2006),The Uncanny X-Men #470,./covers/The Uncanny X-Men #470.jpg,"{'pencils': 'Billy Tan (signed)', 'inks': 'Jon Sibal (signed)', 'colors': 'Haberlin Studios; Kemp (signed) (see notes)', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Cyclops; Bishop; Cannonball; Wolverine; Nightcrawler; Psylocke; Beast'}"
0,X-Men,(August 2006),X-Men: The End #6,./covers/X-Men: The End #6.jpg,"{'pencils': 'Gene Ha [as ha!] (signed)', 'inks': 'Gene Ha [as ha!] (signed)', 'colors': 'Gene Ha', 'genre': 'superhero', 'characters': 'Phoenix [Jean Grey]; Professor X [Charles Xavier]'}"
0,X-Men,(2003),New X-Men #2,./covers/New X-Men #2.jpg,"{'pencils': 'Frank Quitely (signed)', 'inks': 'Tim Townsend (signed)', 'colors': 'Dan Kemp [as D ...] (signed)', 'genre': 'superhero', 'characters': 'Wolverine', 'reprints': 'from  New X-Men (Marvel, 2001 series) #115 [Direct Edition] (August 2001)'}"
0,New X-Men,(September 2006),New X-Men #28,./covers/New X-Men #28.jpg,"{'pencils': 'Paco Medina [as PM!] (signed)', 'inks': 'Juan Vlasco (signed)', 'colors': 'Marte Gracia (signed)', 'genre': 'superhero', 'characters': 'X-23; Hellion [Julian Keller]; Surge [Noriko Ashida]; Forge; Nimrod; Iron Man [Tony Stark]; Ms. Marvel [Carol Danvers]'}"
0,X-Men,(December 2017),X-Men: Blue #13,./covers/X-Men: Blue #13.jpg,"{'pencils': 'Arthur Adams (signed, credited)', 'inks': 'Arthur Adams (signed, credited)', 'colors': 'Peter Steigerwald (signed, credited)', 'genre': 'superhero'}"
0,X-Men,(January 2014),X-Men: Gold #1,./covers/X-Men: Gold #1.jpg,"{'script': 'Nick Lowe', 'letters': 'typeset'}"
0,X-Men,(June 2014),Uncanny X-Men #20,./covers/Uncanny X-Men #20.jpg,"{'pencils': 'Chris Bachalo', 'inks': 'Tim Townsend', 'colors': 'Chris Bachalo', 'genre': 'superhero', 'characters': 'X-Men [Emma Frost; Cyclops; Magik]'}"
0,X-Men,(November 2017),X-Men: Blue #11,./covers/X-Men: Blue #11.jpg,"{'pencils': 'Arthur Adams (signed, credited)', 'inks': 'Arthur Adams (signed, credited)', 'colors': 'Peter Steigerwald (signed, credited)', 'genre': 'superhero', 'characters': 'Bloodstorm; Beast [Hank McCoy]'}"
0,X-Men,(1989),X-Men: The Asgardian Wars,./covers/X-Men: The Asgardian Wars.jpg,"{'pencils': 'Arthur Adams', 'inks': 'Arthur Adams', 'colors': '?', 'genre': 'superhero', 'characters': 'Loki; Northstar; Cannonball; Snowbird; Rogue; Aurora; Sasquatch; Colossus; Wolverine; Cyclops; Puck; Mirage; Nightcrawler; Wolfsbane; Talisman', 'reprints': 'in  X-Men: Danger Room Battle Archives (Marvel, 1996 series)  (1996)'}"
0,X-Men,(February 2018),X-Men: Blue #17,./covers/X-Men: Blue #17.jpg,"{'pencils': 'Arthur Adams (signed, credited)', 'inks': 'Arthur Adams (signed, credited)', 'colors': 'Peter Steigerwald (signed, credited)', 'genre': 'superhero', 'characters': 'Marvel Girl [Jean Grey (young)]; Cyclops [Scott Summers (young)]; Jimmy Hudson; Iceman [Bobby Drake (young)]; Beast [Hank McCoy (young)]; Angel [Warren Worthington III]; Bloodstorm'}"
0,X-Men,(March 2018),X-Men: Blue #19,./covers/X-Men: Blue #19.jpg,"{'pencils': 'Arthur Adams (signed, credited)', 'inks': 'Arthur Adams (signed, credited)', 'colors': 'Rain Beredo (signed, credited)', 'genre': 'superhero', 'characters': 'Cyclops [Scott Summers (young)]; Marvel Girl [Jean Grey (young)]; Beast [Hank McCoy (young)]; Iceman [Bobby Drake (young)]; Bloodstorm; Jimmy Hudson; Angel [Warren Worthington III]'}"
0,X-Men,(February 2018),X-Men: Gold #18,./covers/X-Men: Gold #18.jpg,"{'pencils': 'Ken Lashley (signed, credited)', 'inks': 'Ken Lashley (signed, credited)', 'colors': 'Juan FernÃ¡ndez (signed, credited)', 'genre': 'superhero', 'characters': 'Kitty Pryde; Nightcrawler [Kurt Wagner]'}"
0,X-Men,(January 2018),X-Men: Gold #16,./covers/X-Men: Gold #16.jpg,"{'pencils': 'Ken Lashley (signed, credited)', 'inks': 'Ken Lashley (signed, credited)', 'colors': 'Juan FernÃ¡ndez (signed, credited)', 'genre': 'superhero', 'characters': 'Old Man Logan; Colossus [Piotr Rasputin]; Storm [Ororo Munroe]; Armor [Hisako Ichiki]; Ink [Eric Gitter]'}"
0,X-Men,(September 2017),X-Men: Gold #7,./covers/X-Men: Gold #7.jpg,"{'pencils': 'Ken Lashley (signed, credited)', 'inks': 'Ken Lashley (signed, credited)', 'colors': 'David Curiel (credited)', 'genre': 'superhero', 'characters': 'Kitty Pryde; Storm [Ororo Munroe]; Colossus [Piotr Rasputin]; Prestige [Rachel Grey]; Old Man Logan; Nightcrawler [Kurt Wagner]', 'reprints': 'in  X-Men Gold (Marvel, 2017 series) #2 - Evil Empires'}"
0,X-Men,(February 2018),X-Men: Gold #17,./covers/X-Men: Gold #17.jpg,"{'pencils': 'Ken Lashley (signed, credited)', 'inks': 'Ken Lashley (signed, credited)', 'colors': 'Juan Fernández (signed, credited)', 'genre': 'superhero', 'characters': 'Old Man Logan; Colossus [Piotr Rasputin]; Prestige [Jean Grey]; Storm [Ororo Munroe]; Kitty Pryde; Nightcrawler [Kurt Wagner]'}"
0,nan,(August 2009),Uncanny X-Men: Sisterhood,./covers/Uncanny X-Men: Sisterhood.jpg,{}
0,X-Men,(February 2007),The Uncanny X-Men #481,./covers/The Uncanny X-Men #481.jpg,"{'pencils': 'Billy Tan (signed)', 'inks': 'Danny Miki (signed); Allen Martinez (signed)', 'colors': ""Frank D'Armata (signed)"", 'genre': 'superhero', 'characters': 'Professor X [Charles Xavier]', 'reprints': ""in  Uncanny X-Men: Rise & Fall of the Shi'ar Empire (Marvel, 2007 series) #[nn] (2007) [cover]""}"
0,X-Men,(April 2007),The Uncanny X-Men #483,./covers/The Uncanny X-Men #483.jpg,"{'pencils': 'John Watson (painted)', 'inks': 'John Watson (painted)', 'colors': 'John Watson (painted)', 'genre': 'superhero', 'characters': ""Vulcan [Gabriel Summers]; Deathbird [Cal'syee Neramani]; Majestor D'Ken Neramani"", 'reprints': ""in  Uncanny X-Men: Rise & Fall of the Shi'ar Empire (Marvel, 2007 series) #[nn] (2007) [cover]""}"
0,Ultimate X-Men,(July 2003),Ultimate X-Men #33,./covers/Ultimate X-Men #33.jpg,"{'pencils': 'Adam Kubert (signed)', 'colors': 'Richard Isanove (signed)', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Wolverine'}"
0,Ultimate X-Men,(April 2003),Ultimate X-Men #28,./covers/Ultimate X-Men #28.jpg,"{'pencils': 'David Finch (signed)', 'colors': 'Dean White (signed)', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Marvel Girl'}"
0,X-Men,(March 2009),Astonishing X-Men #28,./covers/Astonishing X-Men #28.jpg,"{'pencils': 'Simone Bianchi (signed)', 'inks': 'Simone Bianchi; Andrea Silvestri', 'colors': 'Simone Peruzzi', 'genre': 'superhero', 'characters': 'X-Men [Cyclops [Scott Summers]; Beast [Hank McCoy]; Wolverine [Logan]; Armor [Hisako Ichiki]]', 'reprints': 'in  Astonishing X-Men: Ghost Box (Marvel, 2009 series)  (2009)'}"
0,Young X-Men,(October 2008),Young X-Men #5,./covers/Young X-Men #5.jpg,"{'pencils': 'Terry Dodson (signed)', 'inks': 'Rachel Dodson (signed)', 'colors': '?', 'characters': 'Young X-Men [Wolf Cub [Nicholas Gleason]; Rockslide [Santo Vaccaro]; Blindfold [Ruth Aldine]; Ink [Eric Gitter]; Jonas Graymalkin];Donald Pierce; Cyclops [Scott Summers]'}"
0,X-Men,(August 2009),Astonishing X-Men #30,./covers/Astonishing X-Men #30.jpg,"{'pencils': 'Simone Bianchi (signed)', 'inks': 'Simone Bianchi', 'colors': 'Simone Peruzzi', 'genre': 'superhero', 'characters': ""X-Men [Cyclops [Scott Summers]; Beast [Hank McCoy]; Wolverine [Logan]; Storm [Ororo Iqadi T'Challa]; Emma Frost [White Queen]; Armor [Hisako Ichiki]]"", 'reprints': 'in  Astonishing X-Men: Ghost Box (Marvel, 2009 series)  (2009)'}"
0,X-Men,(January 2009),The Uncanny X-Men #504,./covers/The Uncanny X-Men #504.jpg,"{'pencils': 'Terry Dodson (signed)', 'inks': 'Rachel Dodson (signed)', 'colors': 'Justin Ponsor', 'genre': 'superhero', 'characters': ""Storm [Ororo Iqadi T'Challa]; Rogue; Psylocke [Betsy Braddock]; Revanche [Kwannon]; Emma Frost [White Queen]"", 'reprints': 'in  Uncanny X-Men: Lovelorn (Marvel, 2009 series)  (2009),  (2009)'}"
0,X-Men,(August 2009),The Uncanny X-Men #512,./covers/The Uncanny X-Men #512.jpg,"{'pencils': 'Yanick Paquette', 'inks': 'Karl Story', 'colors': 'Justin Ponsor', 'letters': 'Todd Klein', 'genre': 'superhero', 'characters': 'Beast [Hank McCoy]; Angel [Warren Worthington, III]; Psylocke [Betsy Braddock]; Dr. Nemesis [James Bradley]', 'reprints': 'in  Los Increíbles Hombres X, Uncanny X-Men (Editorial Televisa, 2009 series) #16'}"
0,nan,,Professor Xavier and the X-Men / Marvel Fanfare #16 / 6,nan,{}
0,nan,,Professor Xavier and the X-Men / Marvel Fanfare #14 / 4,nan,{}
0,New X-Men,(2003),Marvel Must Haves: New X-Men #114–116,nan,"{'pencils': '?', 'inks': '?', 'colors': '?', 'editing': '?', 'reprints': 'from  New X-Men (Marvel, 2001 series) #114 [Direct Edition] (July 2001)'}"
0,nan,Published in English        (United States),Marvel Must Haves: Ultimate X-Men #1–3,nan,{}
0,nan,(2005),Official Handbook of the Marvel Universe: X-Men 2005,nan,{}
0,nan,([October] 2004),Marvel Masterworks: The Uncanny X-Men #4 [Regular Edition],nan,{}
0,X-Men,(2003),Marvel Masterworks: The Uncanny X-Men - Barnes & Noble Edition #1,./covers/Marvel Masterworks: The Uncanny X-Men - Barnes & Noble Edition #1.jpg,"{'pencils': 'Gil Kane [as GK] (signed); Dave Cockrum (Original X-Men figures)', 'inks': 'Dave Cockrum [as DEC] (signed)', 'colors': '?', 'letters': '?', 'genre': 'superhero', 'characters': 'X-Men [Cyclops; Colossus; Wolverine; Storm; Nightcrawler; Thunderbird [John Proudstar]]', 'reprints': 'from  Giant-Size X-Men (Marvel, 1975 series) #1 ([July] 1975)'}"
0,nan,([January] 2004),Marvel Masterworks: The Uncanny X-Men #2 [Regular Edition],nan,{}
0,X-Men,(1991),Marvel Milestone Edition: X-Men #1  [Direct Edition],./covers/Marvel Milestone Edition: X-Men #1  [Direct Edition].jpg,"{'pencils': 'Jack Kirby', 'inks': 'Sol Brodsky; Frank Giacoia', 'colors': '?', 'letters': 'Art Simek; typeset', 'genre': 'superhero', 'characters': 'X-Men [Cyclops; Marvel Girl [Jean Grey]; Iceman; Beast; Angel]; Magneto', 'reprints': 'from  The X-Men (Marvel, 1963 series) #1 (September 1963)'}"
0,Wolverine,(2005),"Marvel Milestones: Wolverine, X-Men & Tuk: Caveboy","./covers/Marvel Milestones: Wolverine, X-Men & Tuk: Caveboy.jpg","{'pencils': 'Walt Simonson', 'inks': 'Walt Simonson', 'colors': '?', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Wolverine', 'reprints': 'from  Marvel Comics Presents (Marvel, 1988 series) #1 (Early September 1988)'}"
0,nan,([July] 2003),Marvel Masterworks: The X-Men #2 [Regular Edition],./covers/Marvel Masterworks: The X-Men #2 [Regular Edition].jpg,{}
0,nan,(December 2005),Official Handbook of the Ultimate Marvel Universe: The Ultimates & X-Men 2005,./covers/Official Handbook of the Ultimate Marvel Universe: The Ultimates & X-Men 2005.jpg,{}
0,nan,(May 2005),Official Handbook of the Marvel Universe: X-Men -- Age of Apocalypse 2005,./covers/Official Handbook of the Marvel Universe: X-Men -- Age of Apocalypse 2005.jpg,{}
0,X-Men,(2004),Marvel Must Haves: Astonishing X-Men #1-3,./covers/Marvel Must Haves: Astonishing X-Men #1-3.jpg,"{'pencils': 'John Cassaday', 'inks': 'John Cassaday', 'colors': 'Laura Martin', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Wolverine', 'reprints': 'from  Astonishing X-Men (Marvel, 2004 series) #1 [Claws Cover] (July 2004)'}"
0,nan,([1994]),X-Men #28 [JC Penney Marvel Vintage Pack] #[nn],./covers/X-Men #28 [JC Penney Marvel Vintage Pack] #[nn].jpg,{}
0,nan,([January] 2008),Marvel Masterworks: The Uncanny X-Men #6 [Regular Edition],nan,{}
0,nan,([January] 2005),Marvel Masterworks: The Uncanny X-Men #5 [Regular Edition],nan,{}
0,X-Men,(2004),Marvel Masterworks: The Uncanny X-Men - Barnes & Noble Edition #2,./covers/Marvel Masterworks: The Uncanny X-Men - Barnes & Noble Edition #2.jpg,"{'pencils': 'Dave Cockrum (signed)', 'inks': 'Dave Cockrum (signed)', 'colors': '?', 'letters': 'Dan Crespi', 'genre': 'superhero', 'characters': 'X-Men [Cyclops; Storm; Nightcrawler; Phoenix [Jean Grey]]', 'reprints': 'from  The X-Men (Marvel, 1963 series) #101 (October 1976)'}"
0,nan,([1994]),X-Men #63 [JC Penney Marvel Vintage Pack] #[nn],./covers/X-Men #63 [JC Penney Marvel Vintage Pack] #[nn].jpg,{}
0,X-Men,(June 2017),X-Men: Gold #1 [Skottie Young Marvel Babies Variant],./covers/X-Men: Gold #1 [Skottie Young Marvel Babies Variant].jpg,"{'pencils': 'Skottie Young [as SY] (signed)', 'inks': 'Skottie Young [as SY] (signed)', 'colors': 'Skottie Young [as SY] (signed)', 'letters': '?', 'genre': 'superhero', 'characters': 'X-Men [Storm [Ororo Munroe]; Colossus [Peter Rasputin]; Prestige [Rachel Grey]; Kitty Pryde; Nightcrawler [Kurt Wagner]; Old Man Logan [James Howlett]]', 'reprints': 'in  X-Men Gold (Editorial Televisa, 2017 series) #1 [Portada Variante por Skottie Young] (28 de diciembre de 2017)'}"
0,X-Men,(May 2005),Uncanny X-Men No. 201 [Marvel Legends Reprint],./covers/Uncanny X-Men No. 201 [Marvel Legends Reprint].jpg,"{'script': '?', 'pencils': 'Rick Leonardi (signed)', 'inks': 'Whilce Portacio (signed)', 'colors': '?', 'letters': '?', 'genre': 'superhero', 'characters': 'Storm; Cyclops', 'reprints': 'from  The Uncanny X-Men (Marvel, 1981 series) #201 [Direct Edition] (January 1986)'}"
0,nan,([July] 2003),Marvel Masterworks: The X-Men #2 (7) [Limited Variant Edition],nan,{}
0,X-Men,(October 2010),The Uncanny X-Men #527 [Women of Marvel variant],./covers/The Uncanny X-Men #527 [Women of Marvel variant].jpg,"{'pencils': 'Sara Pichelli (signed)', 'inks': 'Sara Pichelli (signed)', 'colors': 'Sara Pichelli (signed)', 'characters': 'Emma Frost', 'reprints': 'in  Women of Marvel: Celebrating Seven Decades Omnibus (Marvel, 2010 series)  ([November] 2010)'}"
0,X-Men,(August 2002),X-Men No. 2 [Marvel Legends Reprint] #[nn],./covers/X-Men No. 2 [Marvel Legends Reprint] #[nn].jpg,"{'pencils': 'Jim Lee (signed)', 'inks': 'Scott Williams (signed)', 'colors': '?', 'letters': '?', 'genre': 'superhero', 'characters': 'Magneto; Professor X; Cyclops; Wolverine; Rogue; Psylocke; Gambit', 'reprints': 'from  X-Men (Marvel, 1991 series) #2 [Direct Edition] (November 1991) [cover]'}"
0,X-Men,(April 1994),The Official Marvel Index to the X-Men #1 [Direct Edition],./covers/The Official Marvel Index to the X-Men #1 [Direct Edition].jpg,{}
0,X-Men,(July 2003),X-Men Vol. 2 No. 6 [Marvel Legends Reprint],./covers/X-Men Vol. 2 No. 6 [Marvel Legends Reprint].jpg,"{'pencils': 'Jim Lee', 'inks': 'Art Thibert', 'colors': '?', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Wolverine; Psylocke; Sabretooth', 'reprints': 'from  X-Men (Marvel, 1991 series) #6 [Direct Edition] (March 1992) [cover]'}"
0,X-Men,(February 2004),"X-Men Vol. 1, No. 101 [Marvel Legends Reprint]","./covers/X-Men Vol. 1, No. 101 [Marvel Legends Reprint].jpg","{'pencils': 'Dave Cockrum', 'inks': 'Dave Cockrum', 'colors': '?', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Cyclops; Storm; Nightcrawler; Phoenix [Jean Grey]', 'reprints': 'from  The X-Men (Marvel, 1963 series) #101 (October 1976)'}"
