,series,right,title,cover,metadata
0,Wolverine; X-Men,(June 2014),Wolverine & the X-Men #3,./covers/Wolverine & the X-Men #3.jpg,"{'pencils': 'Mahmud Asrar (signed)', 'inks': 'Mahmud Asrar (signed)', 'colors': 'Marte Gracia', 'characters': 'Storm; Wolverine; Kid Omega; Genesis; Fantomex'}"
0,Wolverine; X-Men,(November 2013),Wolverine & the X-Men #36,./covers/Wolverine & the X-Men #36.jpg,"{'pencils': 'Arthur Adams', 'inks': 'Arthur Adams', 'colors': 'Peter Steigerwald'}"
0,X-Men,(December 2013),Wolverine & the X-Men #37,./covers/Wolverine & the X-Men #37.jpg,"{'pencils': 'Ed McGuinness', 'inks': 'Ed McGuinness', 'colors': 'Marte Gracia', 'letters': 'Clayton Cowles', 'genre': 'superhero'}"
0,nan,(November 2014),Uncanny X-Men #26,./covers/Uncanny X-Men #26.jpg,{}
0,X-Men,(August 2014),Uncanny X-Men #22,./covers/Uncanny X-Men #22.jpg,"{'pencils': 'Chris Bachalo', 'inks': 'Tim Townsend (signed)', 'colors': '?', 'genre': 'superhero', 'characters': 'Cyclops'}"
0,X-Men,(December 2012),Uncanny X-Men #19,./covers/Uncanny X-Men #19.jpg,"{'pencils': 'Ron Garney', 'inks': 'Ron Garney', 'colors': 'Matt Milla', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Black Panther; Captain America; Cyclops; Hawkeye; Iron Man; Scarlet Witch; Thor', 'reprints': 'in  X-Men (Panini France, 2012 series) #10 (avril 2013)', 'keywords': 'Phoenix Force'}"
0,nan,(April 2014),Uncanny X-Men #17,./covers/Uncanny X-Men #17.jpg,{}
0,Wolverine & the X-Men,(April 2014),Wolverine & the X-Men #42,./covers/Wolverine & the X-Men #42.jpg,"{'pencils': 'Nick Bradshaw', 'inks': 'Nick Bradshaw', 'colors': 'Israel Silva', 'genre': 'superhero', 'characters': 'Wolverine; Storm'}"
0,nan,(September 2014),Uncanny X-Men #24,./covers/Uncanny X-Men #24.jpg,{}
0,Wolverine; X-Men,(October 2014),Wolverine & the X-Men #8,./covers/Wolverine & the X-Men #8.jpg,"{'pencils': 'Mahmud Asrar (signed)', 'inks': 'Mahmud Asrar (signed)', 'colors': 'Marte Gracia (signed)', 'genre': 'superhero', 'characters': 'Logan [Wolverine]; Ororo Munroe [Storm]'}"
0,X-Men,(April 2011),The Uncanny X-Men #534,./covers/The Uncanny X-Men #534.jpg,"{'pencils': 'Greg Land', 'inks': 'Greg Land', 'colors': 'Justin Ponsor', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Cyclops; Dazzler; Emma Frost; Pixie; Wolverine', 'reprints': 'in  Uncanny X-Men: Quarantine (Marvel, 2011 series)  (2011)'}"
0,Wolverine; X-Men,(December 2014),Wolverine & the X-Men #11,./covers/Wolverine & the X-Men #11.jpg,"{'pencils': 'Mahmud Asrar', 'inks': 'Mahmud Asrar', 'colors': 'Marte Gracia', 'genre': 'superhero', 'characters': 'Logan [Wolverine]; Storm [Ororo Munroe]; Melita Garner'}"
0,X-Men,(March 2018),X-Men: Gold #20,./covers/X-Men: Gold #20.jpg,"{'pencils': 'Ken Lashley (signed, credited)', 'inks': 'Ken Lashley (signed, credited)', 'colors': 'Federico Blee (signed, credited)', 'genre': 'superhero', 'characters': 'Storm [Ororo Munroe]; Armor [Hisaki Ichiki]; Colossus [Piotr Rasputin];  Old Man Logan; Nightcrawler [Kurt Logan]; Ink [Eric Gitter]'}"
0,nan,(2013),All-New X-Men #1 - Yesterday's X-Men,./covers/All-New X-Men #1 - Yesterday's X-Men.jpg,{}
0,X-Men,(January 1999),X-Men: The Manga #19,./covers/X-Men: The Manga #19.jpg,"{'pencils': 'Hirofumi Ichikawa', 'inks': 'Hirofumi Ichikawa', 'colors': 'Bill Anderson', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Archangel; Apocalypse; Famine; Pestilence; War'}"
0,Ultimate X-Men,(July 2005),Ultimate X-Men #59,./covers/Ultimate X-Men #59.jpg,"{'pencils': 'Stuart Immonen [as sai] (signed)', 'inks': 'Stuart Immonen [as sai] (signed)', 'colors': 'Richard Isanove (signed)', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Storm [Ororo Munroe]; Wolverine [Logan; James Howlett]', 'reprints': 'in  Ultimate X-Men (Marvel, 2002 series) #12 - Hard Lessons (2005), #12 - Hard Lessons (2005)'}"
0,X-Men,(August 1998),X-Men: The Manga #11,./covers/X-Men: The Manga #11.jpg,"{'pencils': 'Rei Nakahara', 'inks': 'Rei Nakahara', 'colors': '?', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Wolverine'}"
0,X-Men,(October 1998),X-Men: The Manga #14,./covers/X-Men: The Manga #14.jpg,"{'pencils': 'Hirofumi Ichikawa', 'inks': 'Hirofumi Ichikawa', 'colors': '?', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Cable'}"
0,Ultimate X-Men,(November 2006),Ultimate X-Men #74,./covers/Ultimate X-Men #74.jpg,"{'pencils': 'Tom Raney (signed)', 'inks': 'Tom Raney (signed)', 'colors': 'Richard Isanove (signed)', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'X-Men [Marvel Girl [Jean Grey]; Wolverine [Logan; James Howlett]]'}"
0,Ultimate X-Men,(February 2005),Ultimate X-Men #54,./covers/Ultimate X-Men #54.jpg,"{'pencils': 'Andy Kubert', 'inks': 'Andy Kubert', 'colors': '?', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'X-Men [Colossus [Piotr Rasputin]; Cyclops [Scott Summers]; Dazzler [Alison Blaire]; Iceman [Bobby Drake]; Marvel Girl [Jean Grey]; Nightcrawler [Kurt Wagner]; Shadowcat [Kitty Pryde]]', 'reprints': 'in  Ultimate X-Men (Marvel, 2002 series) #11 - The Most Dangerous Game (2005), #11 - The Most Dangerous Game (2005)'}"
0,Ultimate X-Men,(July 2007),Ultimate X-Men #82,./covers/Ultimate X-Men #82.jpg,"{'pencils': 'Yanick Paquette (signed)', 'inks': 'Serge Lapointe (signed)', 'colors': 'Stephane Peru (signed)', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Nightcrawler [Kurt Wagner]'}"
0,X-Men,(March 1980),The X-Men #131 [Direct],./covers/The X-Men #131 [Direct].jpg,"{'pencils': 'John Byrne (signed)', 'inks': 'Terry Austin (signed)', 'colors': '?', 'letters': 'Dan Crespi', 'genre': 'superhero', 'characters': 'X-Men [Cyclops; Storm; Wolverine [Logan; James Howlett]; Colossus; Nightcrawler; Kitty Pryde]; White Queen [Emma Frost]; Hellfire Soldiers', 'reprints': 'in  The Official Marvel Index to the X-Men (Marvel, 1987 series) #7 (July 1988)  in  Essential Dazzler (Marvel, 2007 series) #1 (2007)  in  X-Men: Dark Phoenix Saga (Marvel, 2010 series)  (June 2010)  in  X-Men Origins: Emma Frost (Marvel, 2010 series) #1 (July 2010) [cover]  in  Coleccionable Marvel Héroes (Panini España, 2010 series) #4 - La Patrulla-X: La Saga De Fénix Oscura (Septiembre 2010)  in  The Ultimate Graphic Novels Collection (Hachette Partworks, 2011 series) #2 - Uncanny X-Men: Dark Phoenix (January 2012)  in  Marvel Gold. La Imposible Patrulla-X (Panini España, 2011 series) #2 - Días del Futuro Pasado  in  Les Mystérieux X-Men (Editions Héritage, 1985 series) #39/40  in  Essential X-Men (Marvel, 1996 series) #2'}"
0,X-Men,(July 2007),The Uncanny X-Men #486,./covers/The Uncanny X-Men #486.jpg,"{'pencils': 'John Watson (painted)', 'inks': 'John Watson (painted)', 'colors': 'John Watson (painted)', 'genre': 'superhero', 'characters': ""X-Men [Havok [Alex Summers]; Polaris [Lorna Dane]; Nightcrawler [Kurt Wagner]; Marvel Girl [Rachel Grey] Warpath [James Proudstar]]; Starjammers [Ch'od; Raza Longknife]; Vulcan [Gabriel Summers]; Deathbird [Cal'syee Neramani]; Gladiator"", 'reprints': ""in  Uncanny X-Men: Rise & Fall of the Shi'ar Empire (Marvel, 2007 series) #[nn] (2007) [cover]""}"
0,X-Men,(January 2003),The Uncanny X-Men #415,./covers/The Uncanny X-Men #415.jpg,"{'pencils': 'Steve Uy [as S.UY]  (signed)', 'inks': 'Steve Uy [as S.UY]  (signed)', 'colors': '?', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Nightcrawler', 'keywords': 'lightning; rain'}"
0,X-Men,(March 2003),The Uncanny X-Men #418,./covers/The Uncanny X-Men #418.jpg,"{'pencils': 'Kia Asamiya (signed)', 'inks': 'Kia Asamiya', 'colors': '? [as Studio Tron] (signed)', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Archangel; Iceman; Husk; Maximus Lobo'}"
0,X-Men,(October 2003),The Uncanny X-Men #430,./covers/The Uncanny X-Men #430.jpg,"{'pencils': 'Philip Tan [as PST!]  (signed)', 'inks': 'Philip Tan', 'colors': '?', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Juggernaut'}"
0,X-Men,([Early] June 2004),The Uncanny X-Men #442,./covers/The Uncanny X-Men #442.jpg,"{'pencils': 'Salvador Larroca (signed)', 'inks': 'Salvador Larroca', 'colors': 'Arnold Tsang [as ARN] (signed); Udon Studio (see note)', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Wolverine; Xorn'}"
0,X-Men,(July 2005),The Uncanny X-Men #459,./covers/The Uncanny X-Men #459.jpg,"{'pencils': 'Alan Davis', 'inks': 'Mark Farmer', 'colors': 'Matt Milla', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Storm; Bishop; Nightcrawler; X-23; Psylocke', 'reprints': 'in  X-Men (Hjemmet / Egmont, 2003 series) #6/2006 ([november] 2006), #6/2006 ([november] 2006)'}"
0,X-Men,(October 2004),X-Men: The End #2,./covers/X-Men: The End #2.jpg,"{'pencils': 'Greg Land (signed)', 'inks': 'Matt Ryan (signed)', 'colors': 'Justin Ponsor [as J-Po] (signed)', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Aliyah Bishop; Cyclops; Jean Grey; Wolverine; Storm', 'reprints': 'in  X-Men: The End (Marvel, 2005 series) #1 - Dreamers & Demons (2005)'}"
0,X-Men,(November 2005),The Uncanny X-Men #464,./covers/The Uncanny X-Men #464.jpg,"{'pencils': 'Chris Bachalo (signed)', 'inks': 'Tim Townsend (signed)', 'colors': '? [as Studio F]', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Psylocke; Marvel Girl [Rachel Grey]', 'keywords': 'House of M'}"
0,New X-Men,(November 2006),New X-Men #30,./covers/New X-Men #30.jpg,"{'pencils': 'Paco Medina [as PM!] (signed)', 'inks': 'Juan Vlasco (signed)', 'colors': 'Marte Gracia [as Marte God] (signed)', 'genre': 'superhero', 'characters': 'Hellion [Julian Keller]; X-23; Rockslide [Santo Vaccarro]; Surge [Noriko Ashida]'}"
0,Ultimate X-Men,(May 2003),Ultimate X-Men #30,./covers/Ultimate X-Men #30.jpg,"{'pencils': 'Adam Kubert (signed)', 'colors': 'Richard Isanove (signed)', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Cyclops'}"
0,X-Men,(June 2003),New X-Men #139,./covers/New X-Men #139.jpg,"{'pencils': 'Phil Jimenez', 'inks': 'Phil Jimenez', 'colors': 'Dave McCaig', 'letters': '?', 'genre': 'superhero', 'characters': 'Jean Grey; White Queen [Emma Frost]', 'reprints': 'in  New X-Men (Marvel, 2002 series) #2 (2003)  in  New X-Men (Marvel, 2001 series) #5 - Assault on Weapon Plus ([October] 2003)  in  X-Men (Hjemmet / Egmont, 2003 series) #6/2004 ([november] 2004)  in  New X-Men Ultimate Collection (Marvel, 2008 series) #2'}"
0,Ultimate X-Men,(December 2005),Ultimate X-Men #64,./covers/Ultimate X-Men #64.jpg,"{'pencils': 'Stuart Immonen', 'colors': 'Richard Isanove', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'The Ultimates; Captain America; Polaris; Iron Man; The Wasp', 'reprints': 'in  Ultimate X-Men (Marvel, 2002 series) #13 - Magnetic North (2006)'}"
0,X-Men,(November 2004),Astonishing X-Men #5,./covers/Astonishing X-Men #5.jpg,"{'pencils': 'John Cassaday [as JC] (signed)', 'inks': 'John Cassaday [as JC] (signed)', 'colors': 'Laura Martin', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Colossus (fist only)', 'reprints': 'in  Astonishing X-Men (Marvel, 2004 series) #1 - Gifted ([December] 2004)  in  Astonishing X-Men (Marvel, 2006 series) #1 (2006)  in  Astonishing X-Men Saga (Marvel, 2006 series)  (2006)  in  X-Men (Hjemmet / Egmont, 2003 series) #2/2006 ([mars] 2006)'}"
0,X-Men,(June 2006),The Uncanny X-Men #472,./covers/The Uncanny X-Men #472.jpg,"{'pencils': 'Chris Bachalo (signed)', 'inks': 'Tim Townsend (signed)', 'colors': 'Antonio Fabela', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Psylocke; Nightcrawler; Cannonball'}"
0,New X-Men,(May 2005),New X-Men #11,./covers/New X-Men #11.jpg,"{'pencils': 'Randy Green [as RG] (signed)', 'inks': 'Rick Ketcham [as Rick] (signed)', 'colors': 'Pete Pantazis [as pete] (signed)', 'genre': 'superhero', 'characters': 'Prodigy [David Alleyne]; Wind Dancer [Sofia Mantega]', 'reprints': 'in  New X-Men: Academy X (Marvel, 2004 series) #2 - Haunted ([June] 2005)'}"
0,New X-Men,(November 2005),New X-Men #18,./covers/New X-Men #18.jpg,"{'pencils': 'Aaron Lopresti (signed)', 'inks': 'Tim Townsend (signed)', 'colors': 'Pete Pantazis [as pete] (signed)', 'genre': 'superhero', 'characters': 'Sunfire; Dani Moonstar; Magik [Illyana Rasputin]; Scion [Julian Keller]', 'reprints': 'in  House of M: New X-Men (Marvel, 2006 series)  ([February] 2006)'}"
0,New X-Men,(June 2006),New X-Men #25,./covers/New X-Men #25.jpg,"{'pencils': 'Mark Brooks (signed)', 'inks': 'Jaime Mendoza (signed)', 'colors': 'Tom Chu (signed)', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Hellion [Julien Keller]; Icarus [Jay Guthrie]; Dust [Sooraya Quadir]; Mercury [Cessily Kincaid]; Rockslide [Santo Vaccarro]; X-23'}"
0,X-Men,(October 2006),The Uncanny X-Men #477,./covers/The Uncanny X-Men #477.jpg,"{'pencils': 'John Watson (painted)', 'inks': 'John Watson (painted)', 'colors': 'John Watson (painted)', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Vulcan [Gabriel Summers]', 'reprints': ""in  Uncanny X-Men: Rise & Fall of the Shi'ar Empire (Marvel, 2007 series) #[nn] (2007) [cover]""}"
0,Ultimate X-Men,(September 2003),Ultimate X-Men #35,./covers/Ultimate X-Men #35.jpg,"{'pencils': 'David Finch', 'colors': 'Richard Isanove', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Wolverine'}"
0,Ultimate X-Men,(November 2003),Ultimate X-Men #37,./covers/Ultimate X-Men #37.jpg,"{'pencils': 'David Finch (signed)', 'colors': 'Richard Isanove (signed)', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Daredevil; Wolverine'}"
0,Ultimate X-Men,(April 2004),Ultimate X-Men #42,./covers/Ultimate X-Men #42.jpg,"{'pencils': 'David Finch (signed)', 'colors': 'Richard Isanove (signed)', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Storm'}"
0,Ultimate X-Men,(August 2004),Ultimate X-Men #47,./covers/Ultimate X-Men #47.jpg,"{'pencils': 'Brandon Peterson (signed)', 'inks': 'Brandon Peterson (signed)', 'colors': '?', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Colossus; Wolverine', 'reprints': 'in  Ultimate X-Men (Marvel, 2002 series) #9 - The Tempest (2004), #9 - The Tempest (2004)'}"
0,Ultimate X-Men,(December 2004),Ultimate X-Men #52,./covers/Ultimate X-Men #52.jpg,"{'pencils': 'Andy Kubert (signed)', 'inks': 'Andy Kubert (signed)', 'colors': 'Richard Isanove (signed)', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Wolverine', 'reprints': 'in  Ultimate X-Men (Marvel, 2002 series) #10 - Cry Wolf (2005)'}"
0,Wolverine; X-Men,(January 2013),Wolverine & the X-Men #20,./covers/Wolverine & the X-Men #20.jpg,"{'pencils': 'Nick Bradshaw', 'inks': 'Nick Bradshaw', 'colors': 'Guru eFX', 'genre': 'superhero'}"
0,X-Men,(September 2014),Amazing X-Men #9,./covers/Amazing X-Men #9.jpg,"{'pencils': 'Ed McGuinness', 'inks': 'Ed McGuinness', 'colors': 'Marte Gracia', 'genre': 'war', 'characters': 'X-Men [Iceman; Storm; Colossus; Nightcrawler; Firestar]'}"
0,X-Men,(December 2014),Amazing X-Men #12,./covers/Amazing X-Men #12.jpg,"{'pencils': 'Carlo Barberi', 'inks': 'Carlo Barberi', 'colors': 'Rachelle Rosenberg', 'genre': 'superhero', 'characters': 'X-Men [Storm; Firestar; Rachel Grey; Northstar; Colossus; Iceman; Nightcrawler]; VILLAIN: Wendigo'}"
0,X-Men,(September 2017),X-Men: Blue #8,./covers/X-Men: Blue #8.jpg,"{'pencils': 'Arthur Adams (signed, credited)', 'inks': 'Arthur Adams (signed, credited)', 'colors': 'Peter Steigerwald (signed, credited)', 'genre': 'superhero', 'characters': 'White Queen [Emma Frost]'}"
0,X-Men,(September 2017),X-Men: Gold #8,./covers/X-Men: Gold #8.jpg,"{'pencils': 'Ardian Syaf (signed, credited)', 'inks': 'Jay Leisten (signed, credited)', 'colors': 'David Curiel (signed, credited)', 'genre': 'superhero', 'characters': 'X-Cutioner'}"
0,X-Men,(December 2017),X-Men: Gold #13,./covers/X-Men: Gold #13.jpg,"{'pencils': 'Arthur Adams (credited)', 'inks': 'Arthur Adams (credited)', 'colors': 'Peter Steigerwald (credited)', 'genre': 'superhero', 'characters': 'Old Man Logan; Beast [Hank McCoy] (young); Cyclops [Scott Summers] (young); Colossus [Piotr Rasputin]; Storm [Ororo Munroe]; Angel [Warren Worthington III] (young); Apocalypse; Brood; Sentinels'}"
0,Avengers; X-Men,(October 2012),Avengers vs. X-Men #9 [X-Men Team Variant],./covers/Avengers vs. X-Men #9 [X-Men Team Variant].jpg,"{'pencils': 'Salvador Larroca (signed)', 'inks': 'Salvador Larroca (signed)', 'colors': 'Jason Keith (signed)', 'genre': 'superhero', 'characters': 'Daredevil [Matt Murdock]; Archangel [Warren Worthington III]'}"
0,X-Men,(1984),X-Men Annual #8,./covers/X-Men Annual #8.jpg,"{'pencils': 'Steve Leialoha', 'inks': 'Steve Leialoha', 'colors': '?', 'genre': 'superhero', 'characters': 'Kitty Pryde; Lockheed; White Queen; Professor X; Cannonball; Rahne; Sunspot; Wolverine; Nightcrawler; Colossus', 'reprints': 'in  Essential X-Men (Marvel, 1996 series) #5 (2004)  in  Die Gruppe X (Condor, 1985 series) #20'}"
0,X-Men,(August 1996),The Adventures of the X-Men #5,./covers/The Adventures of the X-Men #5.jpg,"{'pencils': 'Adam Warren', 'inks': 'Adam Warren', 'colors': '?', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Jean Grey; Wolverine; Magneto'}"
0,X-Men,(April 1993),X-Men Adventures #6,./covers/X-Men Adventures #6.jpg,"{'pencils': 'Andrew Wildman', 'inks': 'Andrew Wildman', 'colors': '?', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Wolverine; Sabretooth'}"
0,X-Men,(April 2011),Astonishing X-Men #36,./covers/Astonishing X-Men #36.jpg,"{'pencils': 'Jason Pearson', 'inks': 'Jason Pearson', 'colors': '?', 'genre': 'superhero', 'characters': 'Cyclops; Wolverine; Emma Frost; Armor'}"
0,X-Men,(November 2011),X-Men: Schism #4,./covers/X-Men: Schism #4.jpg,"{'pencils': 'Alan Davis', 'inks': 'Mark Farmer', 'colors': 'Javier Rodriguez', 'genre': 'superhero', 'reprints': 'in  X-Men (Panini France, 2011 series) #16 (juin 2012)'}"
0,X-Men,(September 2012),Wolverine & the X-Men #14,./covers/Wolverine & the X-Men #14.jpg,"{'pencils': 'Nick Bradshaw', 'inks': 'Nick Bradshaw', 'colors': 'Justin Ponsor', 'genre': 'superhero', 'reprints': 'in  Wolverine und die X-Men (Panini Deutschland, 2012 series) #7 (März 2013)'}"
0,nan,,Ultimate X-Men #4,nan,{}
0,nan,,Ultimate X-Men #6,nan,{}
0,X-Men,(March 2009),X-Men: Legacy #220,./covers/X-Men: Legacy #220.jpg,"{'pencils': 'Lee Bermejo', 'inks': 'Lee Bermejo', 'colors': '?', 'genre': 'superhero', 'characters': 'Rogue; Storm [Ororo Munroe]; Wolverine [Logan]', 'reprints': 'in  Essential X-Men (Panini UK, 2010 series) #11 (November 2010)'}"
0,X-Men,([June] 2006),X-Men: Deadly Genesis,nan,"{'pencils': 'Marc Silvestri (signed)', 'inks': 'Joe Weems (signed)', 'colors': 'Steve Firchow', 'genre': 'superhero', 'characters': 'X-Men [Beast; Angel [Warren Worthington III]; Cyclops; Iceman; Marvel Girl [Jean Grey]; Nightcrawler; Storm; Colossus; Wolverine]', 'reprints': 'from  X-Men: Deadly Genesis (Marvel, 2006 series) #1 [Direct Edition] (January 2006)', 'keywords': 'homage; zombies'}"
0,nan,([June] 2009),X-Men: The End Trilogy,./covers/X-Men: The End Trilogy.jpg,{}
0,nan,(2009),Essential X-Men #9,./covers/Essential X-Men #9.jpg,{}
0,X-Men,,X-Men: Legacy #264,./covers/X-Men: Legacy #264.jpg,"{'pencils': 'Mark Brooks (signed)', 'inks': 'Mark Brooks (signed)', 'colors': 'Mark Brooks (signed)', 'letters': '?', 'genre': 'superhero', 'characters': 'Rogue [Anna Marie]; Gambit [Remy LeBeau]; Rachel Grey [Marvel Girl]; Frenzy [Joanna Cargill]; Mimic [Calvin Rankin]; Weapon Omega [Michael Pointer]'}"
0,Young X-Men,(December 2008),Young X-Men #7,./covers/Young X-Men #7.jpg,"{'script': '?', 'pencils': 'Terry Dodson (signed)', 'inks': 'Rachel Dodson (signed)', 'colors': '?', 'letters': '?', 'genre': 'superhero', 'characters': 'Rockslide [Santo Vaccarro]'}"
0,Young X-Men,(August 2008),Young X-Men #3,./covers/Young X-Men #3.jpg,"{'pencils': 'Terry Dodson', 'inks': 'Rachel Dodson', 'colors': '?', 'genre': 'superhero', 'characters': 'Cyclops [Scott Summers]; Young X-Men [Dust [Sooraya Qadir]; Rockslide [Santo Vaccarro]; Wolf Cub [Nicholas Gleason]]'}"
0,Young X-Men,(April 2009),Young X-Men #11,./covers/Young X-Men #11.jpg,"{'pencils': 'Pasqual Ferry (signed)', 'inks': 'Pasqual Ferry (signed)', 'colors': 'Justin Ponsor', 'genre': 'superhero', 'characters': 'Dust [Sooraya Qadir]'}"
