,series,right,title,cover,metadata
0,X-Men,(August 1975),The X-Men #94,./covers/The X-Men #94.jpg,"{'pencils': 'Gil Kane (signed)', 'inks': 'Dave Cockrum (signed)', 'colors': '?', 'letters': 'Dan Crespi', 'genre': 'superhero', 'characters': 'X-Men [Cyclops; Storm; Colossus; Banshee; Nightcrawler]; Count Nefaria', 'reprints': ""in  Classic X-Men (Marvel, 1986 series) #2 (October 1986)  in  The Official Marvel Index to the X-Men (Marvel, 1987 series) #4 (November 1987)  in  El Asombroso Hombre Araña Presenta (Novedades, 1988 series) #35 (Diciembre 15 de 1988)  in  Marvel Masterworks (Marvel, 1987 series) #11 ([November] 1989)  in  Essential X-Men (Marvel, 1996 series) #1 (1996)  in  Wizard Ace Edition: Uncanny X-Men #94 (Marvel; Wizard, 2002 series)  (June 2002),  (June 2002)  in  Marvel Masterworks: The Uncanny X-Men - Barnes & Noble Edition (Marvel, 2003 series) #1 (2003)  in  X-Men : l'intégrale (Panini France, 2003 series) #1975-1976 (décembre 2003)  in  Giant-Size X-Men (Marvel, 2005 series) #4 (2006)  in  Marvel Masterworks: The Uncanny X-Men (Marvel, 2009 series) #1 (2011 [second printing])  in  Marvel Gold. La Imposible Patrulla-X (Panini España, 2011 series) #1 - Segunda Génesis (Abril 2011)  in  X-Men (Μαμούθ Comix, 1986 series) #1""}"
0,X-Men,(October 1975),The X-Men #95,./covers/The X-Men #95.jpg,"{'pencils': 'Gil Kane', 'inks': 'Dave Cockrum', 'colors': '?', 'letters': 'Dan Crespi', 'genre': 'superhero', 'characters': 'X-Men [Storm; Colossus; Thunderbird; Nightcrawler]; Ape-Man; Frog-Man; Cat-Man; Dragonfly', 'reprints': ""in  Classic X-Men (Marvel, 1986 series) #3 (November 1986)  in  The Official Marvel Index to the X-Men (Marvel, 1987 series) #4 (November 1987)  in  El Asombroso Hombre Araña Presenta (Novedades, 1988 series) #37 (Diciembre 29 de 1988)  in  Marvel Masterworks (Marvel, 1987 series) #11 ([November] 1989)  in  L'Uomo Ragno (Edizioni Star Comics, 1987 series) #58 (15 Ottobre 1990)  in  Essential X-Men (Marvel, 1996 series) #1 (1996)  in  Marvel Masterworks: The Uncanny X-Men - Barnes & Noble Edition (Marvel, 2003 series) #1 (2003)  in  X-Men : l'intégrale (Panini France, 2003 series) #1975-1976 (décembre 2003)  in  Giant-Size X-Men (Marvel, 2005 series) #4 (2006)  in  Marvel Masterworks: The Uncanny X-Men (Marvel, 2009 series) #1 (2011 [second printing])  in  Marvel Gold. La Imposible Patrulla-X (Panini España, 2011 series) #1 - Segunda Génesis (Abril 2011)""}"
0,X-Men,(August 2004),X-Men #158,./covers/X-Men #158.jpg,"{'pencils': 'Salvador Larroca (signed)', 'inks': 'Salvador Larroca', 'colors': 'Liquid Graphics (signed)', 'genre': 'superhero', 'characters': 'Havok; Juggernaut; Polaris; Iceman; Wolverine; Gambit; Rogue'}"
0,X-Men,(December 2006),X-Men #192,./covers/X-Men #192.jpg,"{'pencils': 'Chris Bachalo', 'inks': 'Tim Townsend', 'colors': 'Antonio Fabela', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Rogue; Sabretooth; Cyclops; Cable'}"
0,nan,(February 2012),X-Men #22,./covers/X-Men #22.jpg,{}
0,nan,,Marvel Masterworks: The Uncanny X-Men #5,nan,{}
0,nan,,Marvel Masterworks: The Uncanny X-Men #10,nan,{}
0,nan,,The Marvel X-Men Collection #3,nan,{}
0,nan,,The Marvel X-Men Collection #1,nan,{}
0,nan,,Marvel Masterworks: The Uncanny X-Men #3,nan,{}
0,nan,(July 1998),Marvel Collectible Classics: X-Men #1,./covers/Marvel Collectible Classics: X-Men #1.jpg,{}
0,X-Men,(1996),X-Men: Marvel Power Game,./covers/X-Men: Marvel Power Game.jpg,"{'pencils': '?', 'inks': '?', 'colors': '?', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Wolverine; Captain America'}"
0,X-Men,(August 1999),Marvel Authentix: Astonishing X-Men #1,./covers/Marvel Authentix: Astonishing X-Men #1.jpg,"{'pencils': 'Brandon Peterson', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Cyclops; Jean Grey; Wolverine; Cable; Archangel; X-Man', 'reprints': 'from  Astonishing X-Men (Marvel, 1999 series) #1 (September 1999)'}"
0,nan,([December] 2012),Marvel Masterworks: The X-Men #5,nan,{}
0,X-Men,(November 2005),X-Men No. 97 [Marvel Legends Reprint],./covers/X-Men No. 97 [Marvel Legends Reprint].jpg,"{'pencils': 'Neal Adams', 'inks': 'Tom Palmer', 'colors': '?', 'letters': 'Sam Rosen', 'genre': 'superhero', 'characters': 'X-Men [Cyclops; Marvel Girl [Jean Grey]; Angel; Iceman; Beast]; Havok', 'reprints': 'from  The X-Men (Marvel, 1963 series) #58 (July 1969)'}"
0,X-Men,(April 2014),Marvel Knights: X-Men #4,nan,"{'pencils': 'Brahm Revel', 'inks': 'Brahm Revel', 'colors': 'Cris Peter', 'genre': 'superhero'}"
0,X-Men,(January 2002),Marvel Masterworks: The X-Men #[3],./covers/Marvel Masterworks: The X-Men #[3].jpg,"{'pencils': 'Werner Roth', 'inks': 'John Tartaglione', 'colors': '?', 'genre': 'superhero', 'characters': 'X-Men [Cyclops; Marvel Girl; Iceman; Beast; Mimic]; Banshee', 'reprints': 'from  The X-Men (Marvel, 1963 series) #28 (January 1967) [cover]'}"
0,X-Men,(March 2002),Marvel Mangaverse: X-Men #1,./covers/Marvel Mangaverse: X-Men #1.jpg,"{'pencils': 'Jeff Matsuda', 'inks': 'Jeff Matsuda', 'colors': 'Liquid Graphics', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Cyclops; Jean Grey; Storm; Wolverine; Rogue; M'}"
0,X-Men,(February 2014),Marvel Knights: X-Men #2,./covers/Marvel Knights: X-Men #2.jpg,"{'pencils': 'Brahm Revel', 'inks': 'Brahm Revel', 'colors': 'Cris Peter', 'genre': 'superhero'}"
0,X-Men,(September 1987),The Official Marvel Index to the X-Men #3,nan,{}
0,X-Men,(June 1994),The Official Marvel Index to the X-Men #3,./covers/The Official Marvel Index to the X-Men #3.jpg,{}
0,nan,(2011),Marvel Masterworks: The X-Men #3,./covers/Marvel Masterworks: The X-Men #3.jpg,{}
0,X-Men,(June 2005),X-Men No. 141 [Marvel Legends Reprint],./covers/X-Men No. 141 [Marvel Legends Reprint].jpg,"{'pencils': 'John Byrne (signed)', 'inks': 'Terry Austin (signed)', 'colors': '?', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Wolverine; Kitty Pryde', 'reprints': 'from  The X-Men (Marvel, 1963 series) #141 [Direct Edition] (January 1981)'}"
0,X-Men,(March 1988),The Official Marvel Index to the X-Men #5,nan,{}
0,X-Men,(May 2005),X-Men No. 7 [Marvel Legends Reprint],./covers/X-Men No. 7 [Marvel Legends Reprint].jpg,"{'pencils': 'Jim Lee', 'inks': 'Jim Lee', 'colors': '?', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Wolverine; Omega Red', 'reprints': 'from  X-Men (Marvel, 1991 series) #7 [Direct Edition] (April 1992) [cover]'}"
0,X-Men,(December 1998),Marvel Collectible Classics: X-Men #6,./covers/Marvel Collectible Classics: X-Men #6.jpg,"{'pencils': 'Humberto Ramos', 'inks': 'Jimmy Palmiotti', 'colors': '?', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Cyclops; Jean Grey; Wolverine; Storm; Gambit; Rogue; Beast; Iceman; Psylocke; Archangel; Professor X; Magneto'}"
0,nan,,The Marvel X-Men Collection #2,nan,{}
0,nan,,Marvel Masterworks: The Uncanny X-Men #4,nan,{}
0,X-Men,(2011 [second printing]),Marvel Masterworks: The Uncanny X-Men #1,./covers/Marvel Masterworks: The Uncanny X-Men #1.jpg,"{'pencils': 'Gil Kane; Dave Cockrum (Original X-Men figures)', 'inks': 'Dave Cockrum', 'colors': 'Dean White (color reconstruction)', 'genre': 'superhero', 'reprints': 'from  Giant-Size X-Men (Marvel, 1975 series) #1 ([July] 1975) [recolored]'}"
0,X-Men,(July 1994),The Official Marvel Index to the X-Men #4,./covers/The Official Marvel Index to the X-Men #4.jpg,{}
0,X-Men,(August 1998),Marvel Collectible Classics: X-Men #2,./covers/Marvel Collectible Classics: X-Men #2.jpg,"{'pencils': 'John Byrne', 'inks': 'John Byrne', 'colors': 'Liquid Graphics', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Cyclops; Storm; Colossus; Wolverine; Angel; Nightcrawler; Kitty Pryde; Kitty Pryde of 2013; Sentinels'}"
0,X-Men,(May 1987),The Official Marvel Index to the X-Men #1,nan,{}
0,X-Men,(February 2006),X-Men No. 10 [Marvel Legends Reprint],./covers/X-Men No. 10 [Marvel Legends Reprint].jpg,"{'pencils': 'Jim Lee', 'inks': 'Jim Lee', 'colors': '?', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Longshot; Mojo; Cyclops; Psylocke; Wolverine; Rogue; Jubilee', 'reprints': 'from  X-Men (Marvel, 1991 series) #10 [Direct Edition] (July 1992) [cover]'}"
0,X-Men,(October 1998),Marvel Collectible Classics: X-Men #4,./covers/Marvel Collectible Classics: X-Men #4.jpg,"{'pencils': 'Andy Kubert', 'inks': 'Jesse Delperdang', 'colors': 'Liquid Graphics', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Wolverine; Magneto'}"
0,X-Men,(May 1988),The Official Marvel Index to the X-Men #6,nan,{}
0,nan,(2009),Marvel Masterworks: The X-Men #1,nan,{}
0,nan,(April 2002),Marvel Masterworks: The X-Men #1,./covers/Marvel Masterworks: The X-Men #1.jpg,{}
0,nan,(December 1998),Marvel Masterworks: The X-Men #[1],./covers/Marvel Masterworks: The X-Men #[1].jpg,{}
0,X-Men,(November 1987),The Official Marvel Index to the X-Men #4,nan,{}
0,X-Men,(May 2015),X-Men #25 [Women of Marvel Variant],./covers/X-Men #25 [Women of Marvel Variant].jpg,"{'pencils': 'Jim Cheung (signed)', 'inks': 'Justin Ponsor (signed)', 'colors': '?', 'letters': '?', 'genre': 'superhero', 'characters': 'X-Men [Storm [Ororo Munroe]; Jubilee [Jubilation Lee]; Psylocke [Elizabeth ""Betsy"" Braddock]; Monet [Monet Yvette Clarisse Maria Therese St. Croix]; Rachel Anne Summers-Grey]; Krakoa'}"
0,X-Men,(May 1994),The Official Marvel Index to the X-Men #2,./covers/The Official Marvel Index to the X-Men #2.jpg,{}
0,X-Men,(March 2014),Marvel Knights: X-Men #3,nan,"{'pencils': 'Brahm Revel', 'inks': 'Brahm Revel', 'colors': 'Cris Peter', 'genre': 'superhero'}"
0,nan,([January] 2014),Marvel Masterworks: The X-Men #6,nan,{}
0,X-Men,(November 1998),Marvel Collectible Classics: X-Men #5,./covers/Marvel Collectible Classics: X-Men #5.jpg,"{'pencils': 'Gary Frank', 'inks': 'Cam Smith', 'colors': '?', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Storm; Wolverine; Colossus; Nightcrawler; Sunfire; Thunderbird; Banshee; Cyclops; Jean Grey; Beast; Iceman; Angel'}"
0,nan,,Marvel Masterworks: The Uncanny X-Men #2,nan,{}
0,X-Men,(July 1987),The Official Marvel Index to the X-Men #2,./covers/The Official Marvel Index to the X-Men #2.jpg,{}
0,X-Men,(2002),X-Men No. 4 [Marvel Legends Reprint],./covers/X-Men No. 4 [Marvel Legends Reprint].jpg,"{'pencils': 'Jack Kirby', 'inks': 'George Roussos', 'colors': '?', 'letters': '?', 'editing': 'Stan Lee (original editor)', 'genre': 'superhero', 'characters': 'X-Men [Professor X; Cyclops; Marvel Girl; Iceman; Angel; Beast]; Brotherhood of Evil Mutants [Magneto; Mastermind; Toad; Scarlet Witch; Quicksilver]', 'reprints': 'from  The X-Men (Marvel, 1963 series) #4 (March 1964) [cover]'}"
0,X-Men,(November 2010),Origins of Marvel Comics: X-Men #1,./covers/Origins of Marvel Comics: X-Men #1.jpg,"{'pencils': 'Mike Del Mundo', 'inks': 'Mike Del Mundo', 'colors': 'Mike Del Mundo', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Cyclops; Storm; Wolverine; Magneto'}"
0,X-Men,(1988),Marvel Comics Presents The X-Men,./covers/Marvel Comics Presents The X-Men.jpg,"{'pencils': 'Barry Windsor-Smith', 'inks': 'Mike Esposito', 'colors': '?', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Angel; Beast; Cyclops; Iceman; Jean Grey; Blastaar', 'reprints': 'from  The X-Men (Marvel, 1963 series) #53 (February 1969)'}"
0,nan,([January] 2015),Marvel Masterworks: The Uncanny X-Men #9,nan,{}
0,X-Men,(1993),Marvel Milestone Edition: The X-Men #1,./covers/Marvel Milestone Edition: The X-Men #1.jpg,"{'pencils': 'Jack Kirby', 'inks': 'Paul Reinman; Sol Brodsky; Frank Giacoia', 'colors': 'Stan Goldberg', 'letters': 'Art Simek', 'genre': 'superhero', 'characters': 'The X-Men [Professor X; The Angel; The Beast; Cyclops; Marvel Girl [Jean Grey]; Iceman]; Magneto', 'reprints': 'from  The X-Men (Marvel, 1963 series) #1 (September 1963)'}"
0,nan,(2011),Marvel Masterworks: The X-Men #4,./covers/Marvel Masterworks: The X-Men #4.jpg,{}
0,X-Men,(May 2014),Marvel Knights: X-Men #5,nan,"{'pencils': 'Brahm Revel', 'inks': 'Brahm Revel', 'colors': 'Cris Peter', 'genre': 'superhero'}"
0,X-Men,(May 2005),X-Men No. 5 [Marvel Legends Reprint],./covers/X-Men No. 5 [Marvel Legends Reprint].jpg,"{'pencils': 'Jack Kirby', 'inks': 'Paul Reinman', 'colors': '?', 'letters': 'Artie Simek', 'genre': 'superhero', 'characters': 'Cyclops; Jean Grey; Angel; Iceman; Beast; Magneto; Toad; Quicksilver; Scarlet Witch; Mastermind', 'reprints': 'from  The X-Men (Marvel, 1963 series) #5 (May 1964) [cover]'}"
0,X-Men,(September 1998),Marvel Collectible Classics: X-Men #3,./covers/Marvel Collectible Classics: X-Men #3.jpg,"{'pencils': 'Salvador Larroca', 'inks': 'Art Thibert', 'colors': 'Liquid Graphics', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Phoenix [Jean Grey]; Cyclops; Storm; Wolverine; Angel; Beast; Colossus; Nightcrawler'}"
0,nan,(2009),Marvel Masterworks: The X-Men #2,nan,{}
0,X-Men,(July 1988),The Official Marvel Index to the X-Men #7,nan,{}
0,X-Men,(August 1994),The Official Marvel Index to the X-Men #5,./covers/The Official Marvel Index to the X-Men #5.jpg,{}
0,nan,,Extraordinary X-Men #4 - Inhumans Vs. X-Men,nan,{}
0,nan,([September] 2006),X-Men: The End #3 - Men & X-Men,nan,{}
0,nan,,All-New X-Men #1 - Yesterday's X-Men,./covers/All-New X-Men #1 - Yesterday's X-Men.jpg,{}
0,nan,,X-Men: The Manga #12,./covers/X-Men: The Manga #12.jpg,{}
0,nan,,X-Men Adventures #1,nan,{}
0,nan,Published in English        (United States),Greatest Battles of the X-Men,./covers/Greatest Battles of the X-Men.jpg,{}
0,nan,,Uncanny X-Men #15,./covers/Uncanny X-Men #15.jpg,{}
0,nan,,Uncanny X-Men #1,nan,{}
0,X-Men,(December 1983),X-Men Classics Starring the X-Men #1,./covers/X-Men Classics Starring the X-Men #1.jpg,"{'pencils': 'Mike Zeck', 'inks': 'Tom Palmer', 'colors': '?', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Cyclops; Marvel Girl [Jean Grey]; Angel; Iceman; Beast; Sentinels; Scarlet Witch; Quicksilver; Toad'}"
0,nan,,Uncanny X-Men #16,./covers/Uncanny X-Men #16.jpg,{}
0,nan,,X-Men: The Manga #18,./covers/X-Men: The Manga #18.jpg,{}
0,nan,,X-Men: The Manga #25,./covers/X-Men: The Manga #25.jpg,{}
0,nan,,X-Men Adventures #2,./covers/X-Men Adventures #2.jpg,{}
0,nan,Published in English        (United States),X-Men: The Coming of Bishop,./covers/X-Men: The Coming of Bishop.jpg,{}
0,nan,,X-Men Adventures #4,nan,{}
0,X-Men,(May 2018),X-Men: Blue #24,./covers/X-Men: Blue #24.jpg,"{'pencils': 'Jorge Molina (signed)', 'inks': 'Jorge Molina (signed)', 'colors': 'Jorge Molina (signed)', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Havok [Alex Summers]; Magneto [Erik Lehnsherr]'}"
0,nan,,X-Men: Red #3,nan,{}
0,X-Men; Spider-Man,(February 2009),X-Men / Spider-Man [X-Men and Spider-Man] #2,nan,"{'pencils': 'Mario Alberti', 'inks': 'Mario Alberti', 'colors': 'Mario Alberti', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Spider-Man; Storm; Wolverine; Rogue; Dazzler; Sabretooth'}"
0,X-Men; Spider-Man,(April 2009),X-Men / Spider-Man [X-Men and Spider-Man] #4,nan,"{'pencils': 'Mario Alberti', 'inks': 'Mario Alberti', 'colors': 'Mario Alberti', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Spider-Man; Cyclops; Wolverine; Colossus; Nightcrawler; Kitty Pryde'}"
0,nan,([February] 2002),X-Men: The Fall of the Mutants,nan,{}
0,nan,([January] 2004),Uncanny X-Men: The Draco,nan,{}
0,nan,(2006),X-Men: The Blood of Apocalypse,nan,{}
0,nan,(August 2009),X-Men: Original Sin,./covers/X-Men: Original Sin.jpg,{}
0,nan,(2016),X-Men Gambit and Rogue,nan,{}
0,nan,(2017),Avengers and the X-Men: Axis,nan,{}
0,nan,(2010),X-Men: Fall of the Mutants,nan,{}
0,nan,(2016),X-Men Origins: Gambit,nan,{}
0,nan,(2017),X-Men Inferno Crossovers,nan,{}
0,nan,(2011),Astonishing X-Men: Xenogenesis,nan,{}
0,nan,(2018),X-Men Grand Design,nan,{}
0,nan,,Astonishing X-Men #13,nan,{}
