,series,right,title,cover,metadata
0,X-Men,(January 2016),Extraordinary X-Men #2 [Incentive Kevin Wada Variant],./covers/Extraordinary X-Men #2 [Incentive Kevin Wada Variant].jpg,"{'pencils': 'Kevin Wada [as KW] (signed)', 'inks': 'Kevin Wada [as KW] (signed)', 'colors': 'Kevin Wada [as KW] (signed)', 'genre': 'superhero', 'characters': 'Storm; Colossus; Iceman; Jean Grey; Magik; Nightcrawler; Old Man Logan'}"
0,X-Men,(May 2016),All-New X-Men #3 [Second Printing Variant],./covers/All-New X-Men #3 [Second Printing Variant].jpg,"{'pencils': 'Mark Bagley (signed)', 'inks': 'Andrew Hennessy (signed)', 'colors': 'Nolan Woodard', 'genre': 'superhero', 'characters': 'Cyclops [Scott Summers]; Beast [Hank McCoy]; Iceman [Bobby Drake]; Angel [Warren Worthington III]; Wolverine [Laura Kinney]; Kid Apocalypse; Idie Okonkwo'}"
0,X-Men,(1993),The Pizza Hut Super Savings Book Featuring X-Men #[nn],./covers/The Pizza Hut Super Savings Book Featuring X-Men #[nn].jpg,"{'pencils': 'Ron Lim', 'inks': '?', 'colors': '?', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Storm; Wolverine; Gambit'}"
0,X-Men,(November 2000),Black Sun: X-Men #1 [Direct Edition],./covers/Black Sun: X-Men #1 [Direct Edition].jpg,"{'pencils': 'Vince Evans (painting)', 'inks': 'Vince Evans (painting)', 'colors': 'Vince Evans (painting)', 'genre': 'superhero', 'characters': 'Belasco; Shadowcat; Colossus; Storm; Banshee; Nightcrawler; Sunfire; Wolverine'}"
0,Uncanny X-Men,(November 1991),The Uncanny X-Men #282 [Gold Second Printing],./covers/The Uncanny X-Men #282 [Gold Second Printing].jpg,"{'pencils': 'Whilce Portacio', 'inks': 'Art Thibert', 'colors': '?', 'letters': 'Tom Orzchewski', 'genre': 'superhero', 'characters': ""Xavier's Security Enforcers [Bishop; Randall; Malcolm]"", 'reprints': ""from  The Uncanny X-Men (Marvel, 1981 series) #282 [Direct Edition] (November 1991) [Most of the cover's background and some of the lettering have been recolored in metallic gold ink.]""}"
0,nan,,The Adventures of the X-Men / The Adventures of Spider-Man #4,nan,{}
0,nan,,The Adventures of the X-Men / The Adventures of Spider-Man #11,nan,{}
0,nan,,Professor Xavier and the X-Men / Over the Edge #7,nan,{}
0,nan,([February] 2005),Uncanny X-Men - The New Age: The Cruelest Cut,nan,{}
0,nan,([June] 2006),Uncanny X-Men - The New Age: End of Greys,nan,{}
0,Avengers,,X-Men: Legacy #259 [Direct Market Variant by Nick Bradshaw],./covers/X-Men: Legacy #259 [Direct Market Variant by Nick Bradshaw].jpg,"{'pencils': '?', 'inks': '?', 'colors': '?'}"
0,nan,,Uncanny X-Men Superior #2 - Apocalypse Wars,nan,{}
0,nan,,All-New X-Men: Inevitable #4 - IVX,nan,{}
0,X-Men,,New X-Men #2 - Imperial [second printing],nan,"{'pencils': 'Frank Quitely', 'inks': 'Tim Townsend', 'colors': '?', 'genre': 'superhero', 'characters': 'Professor X; Cyclops; Wolverine; Emma Frost; Jean Grey; Beast; Angel [Angel Salvadore]; Stepford Cuckoos; Beak; Glob Herman; Redneck; Dummy; Tattoo; Radian; Ernst; Quentin Quire', 'reprints': 'from  New X-Men (Marvel, 2001 series) #126 [Direct Edition] (July 2002)'}"
0,Avengers; X-Men,,Avengers & X-Men: Axis #4 [Clay Mann Variant],./covers/Avengers & X-Men: Axis #4 [Clay Mann Variant].jpg,"{'pencils': '?', 'inks': '?', 'colors': '?'}"
0,X-Men,,Uncanny X-Men #32 [Phil Noto Variant],./covers/Uncanny X-Men #32 [Phil Noto Variant].jpg,"{'pencils': '?', 'inks': '?', 'colors': '?'}"
0,nan,(2015),Giant Size X-Men 40th Anniversary HC,nan,{}
0,X-Men,,X-Men #4 [Variant Edition - Gambit & Elektra],./covers/X-Men #4 [Variant Edition - Gambit & Elektra].jpg,"{'pencils': 'Adi Granov [as AG] (painted)', 'inks': 'Adi Granov [as AG] (painted)', 'colors': 'Adi Granov [as AG] (painted)', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Wolverine', 'reprints': 'in  Humo presenteert (Humo, 2013 series) #8 - X-Men: Vloek van de mutanten (2014)'}"
0,X-Men,,All-New X-Men #22 [Blank Cover],./covers/All-New X-Men #22 [Blank Cover].jpg,{'genre': 'superhero'}
0,Avengers; X-Men,,Avengers & X-Men: Axis #6 [Valerio Schiti Variant],./covers/Avengers & X-Men: Axis #6 [Valerio Schiti Variant].jpg,"{'pencils': '?', 'inks': '?', 'colors': '?'}"
0,X-Men,,All-New X-Men #38 [Phil Noto Variant],./covers/All-New X-Men #38 [Phil Noto Variant].jpg,"{'script': '?', 'pencils': '?', 'inks': '?', 'colors': '?', 'letters': 'typeset'}"
0,X-Men,,Astonishing X-Men #7 [Incentive Chris Stevens Cover],nan,"{'pencils': 'Mike Deodato (signed, credited)', 'inks': 'Mike Deodato (signed, credited)', 'colors': 'Frank Martin (credited)', 'genre': 'superhero', 'characters': 'Charles Xavier; Phantomex'}"
0,X-Men,(1992),The Uncanny X-Men Annual #16 [Newsstand Edition],./covers/The Uncanny X-Men Annual #16 [Newsstand Edition].jpg,"{'pencils': 'Jae Lee', 'inks': 'Jan Harps (?)', 'colors': '?', 'genre': 'superhero', 'characters': 'Storm; Jean Grey; Archangel; Bishop; Deadair', 'keywords': 'Shattershot'}"
0,Avengers; X-Men,(May 2012),Avengers vs. X-Men #0 [3rd Printing Variant],./covers/Avengers vs. X-Men #0 [3rd Printing Variant].jpg,"{'pencils': 'Frank Cho', 'inks': 'Frank Cho', 'colors': 'Jason Keith', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Iron Man (background); Ms. Marvel (background); Scarlet Witch; Hope Summers', 'reprints': 'in  Avengers vs X-Men Hors-Série (Panini France, 2012 series) #1 (octobre 2012)'}"
0,X-Men,(February 2010),X-Men Noir: Mark of Cain #1 [Variant Edition],./covers/X-Men Noir: Mark of Cain #1 [Variant Edition].jpg,"{'pencils': 'Dennis Calero', 'colors': 'Dennis Calero', 'letters': 'Typeset', 'genre': 'crime', 'characters': 'Cyclops; Kurt Wagner [The Demon]'}"
0,X-Men,(March 2010),X-Men Noir: Mark of Cain #2 [Variant Edition],./covers/X-Men Noir: Mark of Cain #2 [Variant Edition].jpg,"{'pencils': 'Dennis Calero', 'colors': 'Dennis Calero', 'letters': 'Typeset', 'genre': 'crime', 'characters': 'Logan; Rasputin'}"
0,X-Men,(April 2010),X-Men Noir: Mark of Cain #3 [Variant Edition],./covers/X-Men Noir: Mark of Cain #3 [Variant Edition].jpg,"{'pencils': 'Dennis Calero', 'letters': 'Typeset', 'genre': 'crime', 'characters': 'Ororo; Emma Frost'}"
0,X-Men; Fantastic Four,([September] 1998),Uncanny X-Men / Fantastic Four '98  [Direct Edition],nan,"{'pencils': 'Melvin Rubi (signed)', 'inks': 'Keith Champagne (signed)', 'colors': '? [as Liquid!] (signed)', 'genre': 'superhero', 'characters': 'Mr. Fantastic; Human Torch [Johnny Storm]; Thing; Invisible Woman; Wolverine; Beast; Cannonball; Cecilia Reyes'}"
0,X-Men,(April 2001),X-Men The Hidden Years #17 [Newsstand Edition],./covers/X-Men The Hidden Years #17 [Newsstand Edition].jpg,"{'pencils': 'John Byrne (signed)', 'inks': 'John Byrne (signed)', 'colors': 'Greg Wright', 'letters': '?', 'genre': 'superhero', 'characters': 'Beast; Kraven the Hunter'}"
0,X-Men,(September 2009),X-Men Forever #4 [1930s Variant Edition],./covers/X-Men Forever #4 [1930s Variant Edition].jpg,"{'pencils': 'Niko Henrichon', 'inks': 'Niko Henrichon', 'colors': 'Niko Henrichon', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Professor X; Cyclops; Jean Grey; Storm; Beast; Colossus; Kitty Pryde; Lockheed'}"
0,nan,([April] 2014),All-New X-Men #4 - All-Different,./covers/All-New X-Men #4 - All-Different.jpg,{}
0,X-Men,(November 2009),Dark Reign: The List - X-Men #1 [Variant Edition],./covers/Dark Reign: The List - X-Men #1 [Variant Edition].jpg,"{'pencils': 'Frank Cho', 'inks': 'Frank Cho', 'colors': '?', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Namor the Sub-Mariner'}"
0,Magneto,(March 1999),X-Men: Magneto War #1 [Another Universe Variant Cover],./covers/X-Men: Magneto War #1 [Another Universe Variant Cover].jpg,"{'pencils': 'Mark A. Nelson [as Nelson] (painting, signed)', 'inks': 'Mark A. Nelson [as Nelson] (painting, signed)', 'colors': 'Mark A. Nelson [as Nelson] (painting, signed)', 'genre': 'superhero', 'characters': 'Magneto; Professor X; Storm; Wolverine', 'reprints': 'in  Wiz (Marvel Italia, 1995 series) #48 (Ottobre 1999)'}"
0,X-Men,(December 2008),X-Men: Worlds Apart #1 [Wizardworld Texas Variant],./covers/X-Men: Worlds Apart #1 [Wizardworld Texas Variant].jpg,"{'pencils': 'J. Scott Campbell', 'inks': 'J. Scott Campbell', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Storm'}"
0,X-Men,(February 2008),The Uncanny X-Men #493 [2nd Print Variant],./covers/The Uncanny X-Men #493 [2nd Print Variant].jpg,"{'pencils': 'Billy Tan', 'inks': 'Danny Miki', 'colors': ""Frank D'Armata"", 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Wolverine; Warpath; Hepzibah; X-23; Caliban; Wolfsbane [Rahne Sinclair]'}"
0,Cable,(2009),X-Men: Future History - The Messiah War Sourcebook #1,./covers/X-Men: Future History - The Messiah War Sourcebook #1.jpg,"{'pencils': 'Ariel Olivetti (painted)', 'inks': 'Ariel Olivetti (painted)', 'colors': 'Ariel Olivetti (painted)', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Cable; Wolverine; Warpath; X-23'}"
0,X-Men,(September 2008),Astonishing X-Men #25 [San Diego Comicon Variant],./covers/Astonishing X-Men #25 [San Diego Comicon Variant].jpg,"{'pencils': 'Simone Bianchi', 'letters': 'Typeset', 'genre': 'superhero', 'characters': ""The X-Men [Cyclops [Scott Summers]; Beast [Hank McCoy]; Wolverine [Logan]; Storm [Ororo Iqadi T'Challa]; Emma Frost [White Queen]; Armor [Hisako Ichiki]]""}"
0,X-Men,(September 2008),Astonishing X-Men #25 [2nd Print Variant],./covers/Astonishing X-Men #25 [2nd Print Variant].jpg,"{'pencils': 'Simone Bianchi', 'inks': 'Simone Bianchi', 'colors': 'Simone Peruzzi', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'The X-Men [Cyclops [Scott Summers]; Beast [Hank McCoy]; Wolverine [Logan]; Colossus [Piotr Rasputin]; Emma Frost [White Queen]; Armor [Hisako Ichiki]; X-23 [Laura Kinney]]'}"
0,X-Men,(August 2001),X-Treme X-Men #2 [Pacheco Cover],./covers/X-Treme X-Men #2 [Pacheco Cover].jpg,"{'pencils': 'Carlos Pacheco (signed)', 'inks': 'Carlos Pacheco (signed)', 'colors': '?', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Storm; Beast; Bishop; Psylocke; Rogue; Sage [Tessa]; Thunderbird [Neal Shaara]'}"
0,X-Men,(September 2011),X-Men: Schism #1 [Nick Bradshaw Variant],./covers/X-Men: Schism #1 [Nick Bradshaw Variant].jpg,"{'pencils': 'Nick Bradshaw', 'inks': '?', 'colors': '?', 'genre': 'superhero'}"
0,X-Men,(March 2008),X-Men: First Class #8 [Direct Edition],./covers/X-Men: First Class #8 [Direct Edition].jpg,"{'pencils': 'Eric Nguyen (Painted)', 'inks': 'Eric Nguyen (Painted)', 'colors': 'Eric Nguyen (Painted)', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Jean Grey; Beast; Man-Thing'}"
0,Bishop,(April 2009),X-Men: The Times and Life of Lucas Bishop #1,./covers/X-Men: The Times and Life of Lucas Bishop #1.jpg,"{'pencils': 'Ariel Olivetti (Painted)', 'inks': 'Ariel Olivetti (Painted)', 'colors': 'Ariel Olivetti (Painted)', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Bishop; Grandmother Bishop'}"
0,X-Men,(May 2008),X-Men: First Class #10 [Direct Edition],./covers/X-Men: First Class #10 [Direct Edition].jpg,"{'pencils': 'John Romita Jr.', 'inks': 'Klaus Janson', 'colors': 'Dean White', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Cyclops'}"
0,Captain Britain,(October 1995),X-Men Archives Featuring Captain Britain #4,./covers/X-Men Archives Featuring Captain Britain #4.jpg,"{'pencils': 'Alan Davis', 'inks': 'Alan Davis', 'colors': '?', 'genre': 'superhero', 'characters': 'Captain Britain; Captain England; Captain Albion; Opal Luna Saturnyne; Lord Mandragon', 'reprints': 'in  Captain Britain (Marvel, 2002 series)  (January 2002)  in  Captain Britain by Alan Moore & Alan Davis Omnibus (Marvel, 2009 series) #[nn] ([July] 2009)'}"
0,Captain Britain,(November 1995),X-Men Archives Featuring Captain Britain #5,./covers/X-Men Archives Featuring Captain Britain #5.jpg,"{'pencils': 'Alan Davis', 'inks': 'Alan Davis', 'colors': '?', 'genre': 'superhero', 'characters': 'Captain Britain; The Fury; Wardog; Fascination; Zeitgeist; Legion; Oxo; Ringtoss; Opal Luna Saturnyne; Captain U.K. [Linda McQuillan]; Marlyn; Roma', 'reprints': 'in  Captain Britain (Marvel, 2002 series)  (January 2002)  in  Captain Britain by Alan Moore & Alan Davis Omnibus (Marvel, 2009 series) #[nn] ([July] 2009)'}"
0,X-Men,(July 2002),New X-Men #[2] - Imperial [first printing],./covers/New X-Men #[2] - Imperial [first printing].jpg,"{'pencils': 'Frank Quitely', 'inks': 'Tim Townsend', 'colors': '?', 'genre': 'superhero', 'characters': 'Professor X; Cyclops; Wolverine; Emma Frost; Jean Grey; Beast; Angel [Angel Salvadore]; Stepford Cuckoos; Beak; Glob Herman; Redneck; Dummy; Tattoo; Radian; Ernst; Quentin Quire', 'reprints': 'from  New X-Men (Marvel, 2001 series) #126 [Direct Edition] (July 2002)'}"
0,X-Men,([May] 2004),New X-Men #7 - Here Comes Tomorrow,./covers/New X-Men #7 - Here Comes Tomorrow.jpg,"{'pencils': 'Marc Silvestri', 'inks': 'Joe Weems', 'colors': 'Steve Firchow', 'genre': 'superhero', 'characters': 'Wolverine', 'reprints': 'from  New X-Men (Marvel, 2001 series) #151 [Direct Edition] (March 2004)'}"
0,X-Men,(May 2010),The Uncanny X-Men #522 [Variant Cover (1 in 25)],./covers/The Uncanny X-Men #522 [Variant Cover (1 in 25)].jpg,"{'pencils': 'Mark Brooks', 'inks': 'Mark Brooks', 'colors': '?', 'genre': 'superhero', 'characters': 'Kitty Pryde'}"
0,X-Men,(September 2009),X-Men: Legacy #226 [2nd Print Variant],./covers/X-Men: Legacy #226 [2nd Print Variant].jpg,"{'pencils': 'Dustin Weaver', 'inks': 'Edgar Tadeo', 'colors': 'Brian Reber', 'letters': 'Typeset', 'genre': 'superhero'}"
0,X-Men,(June 2010),The Uncanny X-Men #523 [3rd Print Variant],./covers/The Uncanny X-Men #523 [3rd Print Variant].jpg,"{'pencils': 'Terry Dodson', 'inks': 'Rachel Dodson', 'colors': 'Justin Ponsor', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Wolverine'}"
0,X-Men,(January 2016),Extraordinary X-Men #1 [Cosplay Photo Variant],./covers/Extraordinary X-Men #1 [Cosplay Photo Variant].jpg,"{'pencils': 'Judy Stephens (photograph)', 'inks': 'Judy Stephens (photograph)', 'colors': 'Judy Stephens (photograph)', 'genre': 'superhero', 'characters': 'Jean Grey (photo of Amanda Lynne Shafer)'}"
0,X-Men,(January 2016),Extraordinary X-Men #1 [Blank Cover Variant],./covers/Extraordinary X-Men #1 [Blank Cover Variant].jpg,{}
0,X-Men,(March 2016),Uncanny X-Men #2 [Incentive Kris Anka Variant],nan,"{'pencils': 'Kris Anka', 'inks': 'Kris Anka', 'colors': 'Kris Anka', 'letters': 'typeset', 'genre': 'superhero'}"
0,X-Men,(June 2016),Uncanny X-Men #4 [Second Printing Variant],nan,"{'pencils': 'Greg Land (signed)', 'inks': 'Greg Land (signed)', 'colors': 'Nolan Woodard (signed)', 'genre': 'superhero', 'characters': 'Psylocke [Betsy Braddock]'}"
0,X-Men,(May 2016),Uncanny X-Men #2 [Second Printing Variant],nan,"{'pencils': 'Greg Land (signed)', 'inks': '?', 'colors': 'Nolan Woodard (signed)', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Mystique'}"
0,X-Men,(May 2016),Extraordinary X-Men #8 [Incentive Classic Variant - Larry Stroman],nan,"{'pencils': 'Larry Stroman', 'inks': 'Mark Morales', 'colors': 'Jesus Aburtov', 'genre': 'superhero', 'characters': 'Colossus; Storm; Logan [Old Man Logan; Wolverine]; Iceman'}"
0,X-Men,(June 2016),Extraordinary X-Men #8 [Second Printing Variant],nan,"{'pencils': 'Humberto Ramos (signed)', 'inks': 'Humberto Ramos (signed)', 'colors': 'Edgar Delgado (signed)', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Apocalypse; X-Men [Old Man Logan; Storm; Marvel Girl [Jean Grey]; Iceman; Colossus]', 'reprints': 'in  X-Men (Panini Deutschland, 2016 series) #2 - Die Apokalypse-Kriege (Dezember 2016)'}"
0,X-Men,(May 2017),X-Men Prime #1 [Incentive Kris Anka 'Venomized' Variant],nan,"{'pencils': 'Ardian Syaf; Jay Leisten', 'inks': 'Ardian Syaf; Jay Leisten', 'colors': 'Laura Martin', 'genre': 'superhero', 'characters': 'Kitty Pryde; Nightcrawler [Kurt Wagner]; Storm [Ororo Munroe]; Beast [Henry McCoy]; Jubilee [Jubilation Lee]; Marvel Girl [Jean Grey]; Old Man Logan [James ""Logan"" Howlett]; Prestige [Rachel Summers]; Cyclops [Scott Summers]; Wolverine [Laura Kinney]; Colossus [Piotr Rasputin]; Iceman [Bobby Drake]; Sabretooth [Victor Creed]; Angel [Warren Worthington III]'}"
0,X-Men,(June 2017),X-Men: Gold #1 [Incentive Bill Martin Variant],./covers/X-Men: Gold #1 [Incentive Bill Martin Variant].jpg,"{'pencils': 'Billy Martin (signed, credited)', 'inks': 'Billy Martin (signed, credited)', 'colors': 'Edgar Delgado (signed, credited)', 'genre': 'superhero', 'characters': 'X-Men [Storm [Ororo Munroe]; Colossus [Peter Rasputin]; Prestige [Rachel Grey]; Nightcrawler [Kurt Wagner]; Kitty Pryde; Old Man Logan [James Howlett]]', 'reprints': 'in  X-Men Gold (Editorial Televisa, 2017 series) #1 (28 de diciembre de 2017)'}"
0,X-Men,(March 2016),All-New X-Men #1 [Second Printing Variant],nan,"{'pencils': 'Mark Bagley (signed)', 'inks': 'Andrew Hennessy (signed)', 'colors': 'Nolan Woodard', 'genre': 'superhero', 'characters': 'X-Men [Angel [Warren Worthington III]; Cyclops [Scott Summers]; Iceman [Bobby Drake]; Wolverine [Laura Kinney]; Genesis [Evan Sabahnur]; Oya [Idie Okwonko]; Beast [Hank McCoy]]'}"
0,X-Men; Inhumans,(April 2017),Extraordinary X-Men #19 [Incentive Ben Caldwell IvX Variant],./covers/Extraordinary X-Men #19 [Incentive Ben Caldwell IvX Variant].jpg,"{'pencils': 'David Yardin (signed)', 'inks': 'David Yardin (signed)', 'colors': 'David Yardin (signed)', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Magik; Inhumans [Medusa; Karnak; Triton; Reader]'}"
0,X-Men,(May 2018),X-Men: Blue #23 [New Mutants Variant Cover],nan,"{'pencils': 'Clayton Crain', 'inks': 'Clayton Crain', 'colors': 'Clayton Crain', 'letters': 'typeset', 'genre': 'superhero'}"
0,Avengers; X-Men,(October 2012),Avengers vs. X-Men #10 [Bradshaw Sketch Variant],./covers/Avengers vs. X-Men #10 [Bradshaw Sketch Variant].jpg,"{'pencils': 'Nick Bradshaw [as NB] (signed)', 'inks': 'Nick Bradshaw [as NB] (signed)', 'genre': 'superhero', 'characters': 'Avengers [Captain America [Steve Rogers]; Spider-Man [Peter Parker]; Wolverine [James Howlett; Logan]; Hulk [Bruce Banner]; Beast [Henry McCoy]; Thor; Black Widow [Natasha Romanoff]; Iron Man [Tony Stark]; Ms. Marvel [Carol Danvers]; Luke Cage; Thing [Ben Grimm]; Valyrie [Brunnhilde]; She-Hulk [Jennifer Walters]; Red Hulk [Thaddeus E. ""Thunderbolt"" Ross]; Nova [Richard Rider]; Giant-Man [Henry Pym]]'}"
0,Avengers; X-Men,(September 2012),Avengers vs. X-Men #8 [Opeña Variant],./covers/Avengers vs. X-Men #8 [Opeña Variant].jpg,"{'pencils': 'Jerome Opeña (signed)', 'inks': 'Jerome Opeña (signed)', 'colors': 'Dean White (signed)', 'genre': 'superhero', 'characters': 'Avengers [Captain America [Steve Rogers]; Thing; Red Hulk; Dr. Strange; Thor; Vision; Valkyrie; Beast]'}"
0,Avengers; X-Men,(October 2012),Avengers vs. X-Men #9 [Stegman Sketch Variant],./covers/Avengers vs. X-Men #9 [Stegman Sketch Variant].jpg,"{'pencils': 'Ryan Stegman', 'inks': 'Ryan Stegman', 'genre': 'superhero', 'characters': 'Spider-Man [Peter Parker]; Colossus [Piotr Rasputin]'}"
0,X-Men,(June 2008),X-Men: First Class #11 [Newsstand Edition],./covers/X-Men: First Class #11 [Newsstand Edition].jpg,"{'pencils': 'Carlo Pagulayan (signed)', 'inks': 'Carlo Pagulayan (signed)', 'colors': '?', 'genre': 'superhero', 'characters': 'X-Men [Cyclops; Jean Grey; Angel; Iceman; Beast]'}"
0,X-Men,(March 2008),X-Men: First Class #8 [Newsstand Edition],./covers/X-Men: First Class #8 [Newsstand Edition].jpg,"{'pencils': 'Eric Nguyen (Painted)', 'inks': 'Eric Nguyen (Painted)', 'colors': 'Eric Nguyen (Painted)', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Jean Grey; Beast; Man-Thing'}"
0,Avengers; X-Men,(December 2014),Avengers & X-Men: Axis #1 [Skottie Young Marvel Babies Variant],./covers/Avengers & X-Men: Axis #1 [Skottie Young Marvel Babies Variant].jpg,"{'pencils': 'Jim Cheung (signed)', 'inks': 'Jim Cheung (signed)', 'colors': 'Justin Ponsor (signed)', 'genre': 'superhero', 'characters': 'Iron Man; Thor; Storm; Beast; Luke Cage; Scarlet Witch; Vision; Colossus; Rogue; Red Onslaught', 'reprints': 'in  Homem-Aranha: Aranhaverso (Panini Brasil, 2015 series) #1 (Dezembro de 2015) [somente arte]'}"
0,X-Men,(2006),Marvel Milestones: Jim Lee and Chris Claremont X-Men & the Starjammers #2,./covers/Marvel Milestones: Jim Lee and Chris Claremont X-Men & the Starjammers #2.jpg,"{'pencils': 'Jim Lee', 'inks': 'Scott Williams', 'colors': '?', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Wolverine; Professor X', 'reprints': 'from  The Uncanny X-Men (Marvel, 1981 series) #276 (May 1991)'}"
0,X-Men,(December 2003),X-Treme X-Men #32 [Direct Edition],./covers/X-Treme X-Men #32 [Direct Edition].jpg,"{'pencils': 'Salvador Larroca (signed)', 'inks': 'Salvador Larroca (signed)', 'colors': 'Liquid Graphics (signed)', 'letters': '?', 'genre': 'superhero', 'characters': 'Rogue; Wolverine'}"
0,X-Men,(May 1994),X-Men Adventures [II] #4 [Direct Edition],./covers/X-Men Adventures [II] #4 [Direct Edition].jpg,"{'pencils': 'Paul Smith', 'inks': '?', 'colors': '?', 'genre': 'superhero', 'characters': 'Wolverine; Omega Red'}"
0,X-Men,(December 1994),X-Men Adventures [II] #11 [Direct Edition],./covers/X-Men Adventures [II] #11 [Direct Edition].jpg,"{'pencils': 'John Hebert (signed)', 'inks': 'Greg Adams (signed)', 'colors': '?', 'genre': 'superhero', 'characters': 'Wolverine; Rogue; Storm; Mojo; Cyclops'}"
0,X-Men,(January 2000),X-Men The Hidden Years #2 [Magneto cover],./covers/X-Men The Hidden Years #2 [Magneto cover].jpg,"{'pencils': 'John Byrne (signed)', 'inks': 'Tim Townsend (signed)', 'colors': '?', 'letters': 'John Byrne', 'genre': 'superhero', 'characters': 'Angel; Beast; Cyclops; Marvel Girl; Magneto; Land of the Dead priest'}"
