,series,right,title,cover,metadata
0,X-Men,(July 1982),The Uncanny X-Men #159 [direct edition],./covers/The Uncanny X-Men #159 [direct edition].jpg,"{'pencils': 'Bill Sienkiewicz (signed)', 'inks': 'Bill Sienkiewicz (signed)', 'colors': '?', 'genre': 'superhero', 'characters': 'Storm; Wolverine; Colossus; Nightcrawler; Kitty Pryde', 'reprints': 'in  Essential X-Men (Marvel, 1996 series) #3 (July 1998)  in  X-Men: Curse of the Mutants - X-Men vs. Vampires (Marvel, 2010 series) #1 (November 2010), #2 (December 2010)  in  Marvel Masterworks: The Uncanny X-Men (Marvel, 2003 series) #7 [Regular Edition] ([January] 2011)  in  Marvel Gold. La Imposible Patrulla-X (Panini España, 2011 series) #4 - Desde las Cenizas (Agosto 2015)'}"
0,X-Men,,The Uncanny X-Men #146 [Direct Edition],./covers/The Uncanny X-Men #146 [Direct Edition].jpg,"{'pencils': 'Dave Cockrum (signed)', 'inks': 'Joe Rubinstein (signed)', 'colors': '?', 'letters': 'Irving Watanabe', 'genre': 'superhero', 'characters': 'Havok; Polaris; Banshee; Iceman; Arcade', 'reprints': 'in  X-Men Classic (Marvel, 1990 series) #50 (August 1990)  in  Essential X-Men (Marvel, 1996 series) #3 (July 1998)  in  Marvel Gold. La Imposible Patrulla-X (Panini España, 2011 series) #3 - Vs. Magneto (Noviembre 2012)'}"
0,X-Men,,The Uncanny X-Men #165 [Canadian variant],./covers/The Uncanny X-Men #165 [Canadian variant].jpg,"{'pencils': 'Paul Smith (signed)', 'inks': 'Paul Smith (signed)', 'colors': '?', 'genre': 'superhero', 'characters': 'Storm transforming into Brood', 'reprints': 'in  Essential X-Men (Marvel, 1996 series) #4 (May 2001)  in  Marvel Gold. La Imposible Patrulla-X (Panini España, 2011 series) #4 - Desde las Cenizas (Agosto 2015)'}"
0,X-Men,,The Uncanny X-Men #166 [Canadian variant],./covers/The Uncanny X-Men #166 [Canadian variant].jpg,"{'pencils': 'Paul Smith', 'inks': 'Paul Smith', 'colors': '?', 'genre': 'superhero', 'characters': 'Wolverine; Colossus; Cyclops; Nightcrawler; Kitty Pryde; Lilandra; Brood', 'reprints': 'in  The Comic Book in America: An Illustrated History (Taylor Publishing Company, 1989 series)  (1989)  in  X-Men Classic (Marvel, 1990 series) #70 (April 1992)  in  Essential X-Men (Marvel, 1996 series) #4 (May 2001)  in  Marvel Gold. La Imposible Patrulla-X (Panini España, 2011 series) #4 - Desde las Cenizas (Agosto 2015)  in  Marvels universum (Semic, 1987 series) #8/1987'}"
0,X-Men,,The Uncanny X-Men #180 [Canadian variant],./covers/The Uncanny X-Men #180 [Canadian variant].jpg,"{'pencils': 'John Romita, Jr. (signed)', 'inks': 'Dan Green (signed)', 'colors': '?', 'genre': 'superhero', 'characters': 'Storm; Kitty Pryde', 'reprints': 'in  Gli Incredibili X-Men (Edizioni Star Comics, 1990 series) #9 (Marzo 1991)  in  Essential X-Men (Marvel, 1996 series) #5 (2004)'}"
0,X-Men,(December 1993),X-Men #27 [Newsstand Edition],./covers/X-Men #27 [Newsstand Edition].jpg,"{'pencils': 'Richard Bennett (signed)', 'inks': 'Richard Bennett (signed)', 'colors': '?', 'genre': 'superhero', 'characters': 'Rogue; Iceman; Beast; Mr. Sinister; Threnody', 'reprints': 'in  Gli Incredibili X-Men (Marvel Italia, 1994 series) #66 (Dicembre 1995)'}"
0,X-Men,(March 1993),X-Men #18 [Newsstand Edition],./covers/X-Men #18 [Newsstand Edition].jpg,"{'pencils': 'Andy Kubert (signed)', 'inks': 'Mark Pennington (signed)', 'colors': '?', 'genre': 'superhero', 'characters': 'X-Men [Cyclops; Wolverine; Colossus; Psylocke; Iceman; Jubilee]; Omega Red', 'reprints': 'in  Gli Incredibili X-Men (Marvel Italia, 1994 series) #61 (Luglio 1995)  in  X-Men: A Skinning of Souls (Marvel, 2013 series)  ([November] 2013)'}"
0,X-Men,(May 1994),X-Men #32 [Newsstand Edition],./covers/X-Men #32 [Newsstand Edition].jpg,"{'pencils': 'Andy Kubert (signed)', 'inks': 'Matt Ryan (signed)', 'colors': '?', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Psylocke; Spiral'}"
0,X-Men,(August 1994),X-Men #35 [Newsstand Edition],./covers/X-Men #35 [Newsstand Edition].jpg,"{'pencils': 'Liam Sharp (signed)', 'inks': 'Robin Riggs (signed)', 'colors': 'Lovern Kindzierski (signed)', 'letters': '?', 'genre': 'superhero', 'characters': 'Cyclops; Jean Grey; Sunset Grace'}"
0,X-Men,(August 2013),Uncanny X-Men #7 [Direct Edition],./covers/Uncanny X-Men #7 [Direct Edition].jpg,"{'pencils': 'Frazer Irving', 'inks': 'Frazer Irving', 'colors': 'Frazer Irving'}"
0,X-Men,(December 1996),X-Men #59 [Newsstand Edition],./covers/X-Men #59 [Newsstand Edition].jpg,"{'pencils': 'Andy Kubert (signed)', 'inks': 'Art Thibert [as A.T.] (signed)', 'colors': '?', 'letters': '?', 'genre': 'superhero', 'characters': 'Beast; Bishop; Hercules', 'reprints': 'in  Gli Incredibili X-Men (Marvel Italia, 1994 series) #90 (Dicembre 1997)'}"
0,X-Men,(February 1997),X-Men #61 [Newsstand Edition],./covers/X-Men #61 [Newsstand Edition].jpg,"{'pencils': 'Scott Clark (signed)', 'inks': 'Chris Carlson (signed)', 'colors': '?', 'letters': '?', 'genre': 'superhero', 'characters': 'Storm; Juggernaut', 'reprints': 'in  Gli Incredibili X-Men (Marvel Italia, 1994 series) #92 (Febbraio 1998)'}"
0,Legion,(January 2013),X-Men Legacy #1 [Blank Cover],./covers/X-Men Legacy #1 [Blank Cover].jpg,{}
0,X-Men,(October 1984),The Uncanny X-Men #186 [Newsstand Edition],./covers/The Uncanny X-Men #186 [Newsstand Edition].jpg,"{'pencils': 'Barry Windsor-Smith', 'inks': 'Barry Windsor-Smith', 'colors': '?', 'genre': 'superhero', 'characters': 'Storm; Forge', 'reprints': ""in  Gli Incredibili X-Men (Edizioni Star Comics, 1990 series) #12 (Giugno - Luglio 1991)  in  Essential X-Men (Marvel, 1996 series) #5 (2004)  in  Marvel Premiere Classic (Marvel, 2006 series) #71 - X-Men: Lifedeath [direct market variant] (2011)  in  X-Men: Lifedeath (Marvel, 2011 series)  (2011)  in  X-Men : l'intégrale (Panini France, 2003 series) #8""}"
0,X-Men,(April 2011),The Uncanny X-Men #534 [WonderCon Exclusive],./covers/The Uncanny X-Men #534 [WonderCon Exclusive].jpg,"{'pencils': 'Giuseppe Camuncoli', 'inks': 'Giuseppe Camuncoli', 'colors': 'Morry Hollowell', 'genre': 'superhero', 'reprints': 'in  Uncanny X-Men: Quarantine (Marvel, 2011 series)  (2011)'}"
0,X-Men,(November 1991),The Uncanny X-Men #282 [Newsstand Edition],./covers/The Uncanny X-Men #282 [Newsstand Edition].jpg,"{'pencils': 'Whilce Portacio (signed)', 'inks': 'Art Thibert (signed)', 'colors': '?', 'letters': 'Tom Orzechowski', 'genre': 'superhero', 'characters': 'Bishop; Randall; Malcom', 'reprints': 'in  Gli Incredibili X-Men (Marvel Italia, 1994 series) #52 (Ottobre 1994)  in  Uncanny X-Men (Modern Times, 1997 series) #2 (1997)  in  X-Men (SatellitFÃ¶rlaget, 1990 series) #11/1993'}"
0,X-Men,(March 1996),X-Men #50 [Non-enhanced Cover],./covers/X-Men #50 [Non-enhanced Cover].jpg,"{'pencils': 'Andy Kubert (signed)', 'inks': 'Cam Smith (signed)', 'colors': '?', 'letters': '?', 'genre': 'superhero', 'characters': 'X-Men [Cyclops; Storm; Wolverine; Iceman]; Post', 'reprints': 'in  Gli Incredibili X-Men (Marvel Italia, 1994 series) #82 (Aprile 1997)  in  X-Men Special (Panini Deutschland, 1998 series) #3 (August 1998)', 'keywords': 'Anniversary'}"
0,New X-Men,(January 2008),New X-Men #44 [Newsstand Edition],./covers/New X-Men #44 [Newsstand Edition].jpg,"{'pencils': 'David Finch (signed)', 'inks': 'Danny Miki (signed)', 'colors': 'Jason Keith', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'New X-Men [X-23 [Laura Kinney]; Hellion [Julian Keller]; Surge [Noriko Ashida]; Mercury [Cessily Kincaid]; Rockslide [Santo Vaccarro]; Pixie [Megan Gwynn]; Anole [Victor Borkowski]]', 'reprints': 'in  X-Men, los Hombres X (Editorial Televisa, 2005 series) #40'}"
0,X-Men,(April 1999),The Uncanny X-Men #367 [Newsstand Edition],./covers/The Uncanny X-Men #367 [Newsstand Edition].jpg,"{'pencils': 'Leinil Francis Yu (signed)', 'inks': 'Jimmy Palmiotti', 'colors': '?', 'genre': 'superhero', 'characters': 'Astra; Joseph; Magneto'}"
0,X-Men,(May 1999),The Uncanny X-Men #368 [Newsstand Edition],./covers/The Uncanny X-Men #368 [Newsstand Edition].jpg,"{'pencils': 'Adam Kubert (signed)', 'inks': 'Adam Kubert (signed)', 'colors': '? [as Liquid!] (signed)', 'genre': 'superhero', 'characters': 'Magneto; Wolverine', 'reprints': 'in  Gli Incredibili X-Men (Marvel Italia, 1994 series) #114 (Dicembre 1999)'}"
0,X-Men,(June 2001),The Uncanny X-Men #394 [Newsstand Edition],./covers/The Uncanny X-Men #394 [Newsstand Edition].jpg,"{'pencils': 'Ian Churchill', 'inks': 'Ian Churchill', 'colors': '?', 'genre': 'superhero', 'characters': 'Wolverine; Jean Grey'}"
0,X-Men,(October 2001),The Uncanny X-Men #398 [Newsstand Edition],./covers/The Uncanny X-Men #398 [Newsstand Edition].jpg,"{'pencils': 'Sean Phillips (see note)', 'inks': 'Sean Phillips', 'colors': 'Sean Phillips', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Wolverine'}"
0,X-Men,(November 1984),The Uncanny X-Men #187 [Newsstand Edition],./covers/The Uncanny X-Men #187 [Newsstand Edition].jpg,"{'pencils': 'John Romita, Jr. (signed)', 'inks': 'Dan Green (signed)', 'colors': '?', 'genre': 'superhero', 'characters': 'Storm; Colossus; Rogue; Dire Wraiths', 'reprints': 'in  Gli Incredibili X-Men (Edizioni Star Comics, 1990 series) #12 (Giugno - Luglio 1991)  in  Essential X-Men (Marvel, 1996 series) #5 (2004)'}"
0,X-Men,(February 1985),The Uncanny X-Men #190 [Newsstand Edition],./covers/The Uncanny X-Men #190 [Newsstand Edition].jpg,"{'pencils': 'John Romita, Jr. (signed)', 'inks': 'Dan Green (signed)', 'colors': '?', 'letters': 'Ron Zalme', 'genre': 'superhero', 'characters': 'Professor X; Caliban; Kulan Gath', 'reprints': 'in  Gli Incredibili X-Men (Edizioni Star Comics, 1990 series) #13 (Agosto 1991)  in  Essential X-Men (Marvel, 1996 series) #5 (2004)'}"
0,X-Men,(August 1999),The Uncanny X-Men #371 [Newsstand Edition],./covers/The Uncanny X-Men #371 [Newsstand Edition].jpg,"{'pencils': 'Adam Kubert (signed)', 'inks': 'Tim Townsend (signed)', 'colors': '?', 'genre': 'superhero', 'characters': 'Douglock', 'reprints': 'in  Gli Incredibili X-Men (Marvel Italia, 1994 series) #117 (Marzo 2000)'}"
0,X-Men,(November 1999),The Uncanny X-Men #374 [Newsstand Edition],./covers/The Uncanny X-Men #374 [Newsstand Edition].jpg,"{'pencils': 'Adam Kubert (signed)', 'inks': 'Adam Kubert (signed)', 'colors': '?', 'genre': 'superhero', 'characters': 'Colossus; Marrow; Mikhail Rasputin', 'reprints': 'in  X-Men Universe (Marvel, 1999 series) #2 (January 2000)'}"
0,X-Men,(February 2000),The Uncanny X-Men #377 [Newsstand Edition],./covers/The Uncanny X-Men #377 [Newsstand Edition].jpg,"{'pencils': 'Adam Kubert (signed)', 'inks': 'Tim Townsend (signed)', 'colors': '?', 'genre': 'superhero', 'characters': 'Cyclops; Jean Grey; Apocalypse', 'reprints': 'in  X-Men Universe (Marvel, 1999 series) #6 (May 2000)  in  X-Men vs. Apocalypse (Marvel, 2008 series) #1 - The Twelve (2008)'}"
0,X-Men,(August 2000),The Uncanny X-Men #383 [Newsstand Edition],./covers/The Uncanny X-Men #383 [Newsstand Edition].jpg,"{'pencils': 'Adam Kubert (signed)', 'inks': 'Adam Kubert (signed)', 'colors': 'Richard Isanove [as RI] (signed)', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Jean Grey; Storm; Cable; Gambit; Beast; Big Casino', 'reprints': 'in  X-Men Universe (Marvel, 1999 series) #12 (November 2000)'}"
0,X-Men,(April 2000),The Uncanny X-Men #379 [Newsstand Edition],./covers/The Uncanny X-Men #379 [Newsstand Edition].jpg,"{'pencils': 'Adam Kubert (signed)', 'inks': 'Tim Townsend (signed)', 'colors': '? [as Liquid!] (signed)', 'genre': 'superhero', 'characters': ""Cyclops' Visor"", 'reprints': 'in  X-Men Universe (Marvel, 1999 series) #8 (July 2000)'}"
0,X-Men,(January 2002),The Uncanny X-Men #401 [Newsstand Edition],./covers/The Uncanny X-Men #401 [Newsstand Edition].jpg,"{'pencils': 'Ron Garney', 'inks': 'Mark Morales', 'colors': 'Hi-Fi Design', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Banshee'}"
0,X-Men,(April 2002),The Uncanny X-Men #404 [Newsstand Edition],./covers/The Uncanny X-Men #404 [Newsstand Edition].jpg,"{'pencils': 'Sean Phillips (signed)', 'inks': 'Sean Phillips (signed)', 'colors': 'Hi-Fi Design', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Chamber'}"
0,X-Men,(April 1997),The Uncanny X-Men #343 [Newsstand Edition],nan,"{'pencils': 'Joe Madureira [as Mad] (signed)', 'inks': 'Tim Townsend', 'colors': '?', 'genre': 'superhero', 'characters': 'Rogue; Gambit', 'reprints': 'in  X-Men Visionaries: Joe Madureira (Marvel, 2001 series)  (January 2001)'}"
0,X-Men,(April 2013),Ultimate Comics X-Men #22,./covers/Ultimate Comics X-Men #22.jpg,"{'pencils': 'Dave Johnson (signed)', 'inks': 'Dave Johnson (signed)', 'colors': 'Dave Johnson', 'genre': 'superhero'}"
0,nan,(October 2013),Uncanny X-Men #10 [Direct Edition],./covers/Uncanny X-Men #10 [Direct Edition].jpg,{}
0,X-Men,(June 2000),X-Men Unlimited #27 [Newsstand Edition],nan,"{'pencils': 'Brett Booth', 'inks': '?', 'colors': '?', 'letters': '?', 'genre': 'superhero', 'characters': 'X-Men [Jean Grey; Colossus; Thunderbird [Neal Sharra]]'}"
0,X-Men,(December 1995),X-Men Unlimited #9 [Newsstand Edition],nan,"{'pencils': 'Steve Geiger (signed)', 'inks': 'Steve Geiger (signed)', 'colors': '?', 'letters': '?', 'genre': 'superhero', 'characters': 'Wolverine; Bloodscream'}"
0,X-Men,(2010),X-Men Noir: Mark of Cain,./covers/X-Men Noir: Mark of Cain.jpg,"{'pencils': 'Dennis Calero', 'inks': 'Dennis Calero', 'colors': 'Dennis Calero', 'letters': 'Virtual Calligraphy [as VC]; Clayton Cowles', 'genre': 'drama; detective-mystery; superhero', 'characters': 'Cyclops [Scott]; Wolverine [Captain Logan]; Angel [Tommy Halloway]; Eugene Judd'}"
0,X-Men,(August 1994),The Uncanny X-Men #315 [Newsstand Edition],./covers/The Uncanny X-Men #315 [Newsstand Edition].jpg,"{'pencils': 'Roger Cruz (signed)', 'inks': 'Kevin Conrad (signed)', 'colors': '?', 'genre': 'superhero', 'characters': 'Colossus; Exodus; Neophyte'}"
0,X-Men,(April 1990),The Uncanny X-Men #260 [Newsstand Edition],./covers/The Uncanny X-Men #260 [Newsstand Edition].jpg,"{'pencils': 'Jim Lee (signed)', 'inks': 'Jim Lee (signed)', 'colors': '?', 'letters': 'Tom Orzechowski', 'genre': 'superhero', 'characters': 'Eric Beale; Dazzler', 'reprints': 'in  X-Men Visionaries: Jim Lee (Marvel, 2002 series)  (2002)  in  X-Men by Chris Claremont & Jim Lee Omnibus (Marvel, 2011 series) #1 ([October] 2011)  in  X-Men (SatellitFÃ¶rlaget, 1990 series) #7/1992'}"
0,X-Men,(April 1980),The X-Men #132 [Newsstand Edition],./covers/The X-Men #132 [Newsstand Edition].jpg,"{'script': '?', 'pencils': 'John Byrne (signed)', 'inks': 'Terry Austin (signed)', 'colors': '?', 'letters': 'Dan Crespi', 'genre': 'superhero', 'characters': 'X-Men [Cyclops; Storm; Colossus; Nightcrawler]; Hellfire Club [Sebastian Shaw; Harry Leland; Donald Pierce; Mastermind]', 'reprints': 'in  Superaventuras Marvel (Editora Abril, 1982 series) #31 (Janeiro 1985)  in  Prosjekt X (Semic, 1984 series) #6/1985 (uke 23 1985)  in  The Official Marvel Index to the X-Men (Marvel, 1987 series) #7 (July 1988)  in  Buy Rite, Inc. [X-Men] (Marvel, 2006 series)  (April 2006)  in  Marvel 70th Anniversary Collection (Marvel, 2009 series)  (July 2009)  in  X-Men: Dark Phoenix Saga (Marvel, 2010 series)  (June 2010)  in  Coleccionable Marvel Héroes (Panini España, 2010 series) #4 - La Patrulla-X: La Saga De Fénix Oscura (Septiembre 2010)  in  The Ultimate Graphic Novels Collection (Hachette Partworks, 2011 series) #2 - Uncanny X-Men: Dark Phoenix (January 2012)  in  Marvel Gold. La Imposible Patrulla-X (Panini España, 2011 series) #2 - Días del Futuro Pasado  in  X:en (Semic, 1984 series) #5/1985  in  Essential X-Men (Marvel, 1996 series) #2'}"
0,X-Men,(September 1979),The X-Men #125 [Newsstand Edition],./covers/The X-Men #125 [Newsstand Edition].jpg,"{'pencils': 'Dave Cockrum (signed)', 'inks': 'Terry Austin (signed)', 'colors': '?', 'letters': 'Jim Novak', 'genre': 'superhero', 'characters': 'Storm; Phoenix [Jean Grey]; Colossus; Havok; Polaris; Multiple Man; Proteus', 'reprints': 'in  Prosjekt X (Semic, 1984 series) #3/1985 (uke 11 1985)  in  The Official Marvel Index to the X-Men (Marvel, 1987 series) #7 (July 1988)  in  Classic X-Men (Marvel, 1986 series) #31 (March 1989)  in  El Asombroso Hombre Araña Presenta (Novedades, 1988 series) #97 (Febrero 22 de 1990)  in  Marvel Gold. La Imposible Patrulla-X (Panini España, 2011 series) #2 - Días del Futuro Pasado  in  X-Men Classic (Panini France, 2012 series) #4 (décembre 2012)  in  X:en (Semic, 1984 series) #2/1985  in  Essential X-Men (Marvel, 1996 series) #2'}"
0,X-Men,(September 2015),Uncanny X-Men #35 [Direct Edition],./covers/Uncanny X-Men #35 [Direct Edition].jpg,"{'pencils': 'Kris Anka (signed)', 'inks': 'Kris Anka (signed)', 'colors': 'Kris Anka (signed)', 'genre': 'superhero', 'characters': 'Emma Frost; Cyclops'}"
0,X-Men,(January 1988),Classic X-Men #17 [Newsstand Edition],nan,"{'pencils': 'Jon Bogdanove (signed)', 'inks': 'Terry Austin (signed)', 'colors': '?', 'genre': 'superhero', 'characters': 'X-Men [Wolverine; Storm (photo); Phoenix [Jean Grey] (photo); Colossus (photo); Nightcrawler {photo)]'}"
